protein1,protein2,pred
PF3D7_1441200,PF3D7_0710600,0.543100232542365
PF3D7_1441200,PF3D7_0721600,0.493524839650167
PF3D7_1441200,PF3D7_0415900,0.452597787912654
PF3D7_1441200,PF3D7_0307200,0.421747562306025
PF3D7_1441200,PF3D7_0322900,0.639980138003502
PF3D7_1441200,PF3D7_1003500,0.553779704431345
PF3D7_1441200,PF3D7_1302800,0.55568747033918
PF3D7_1441200,PF3D7_0706400,0.438243181988411
PF3D7_1441200,PF3D7_0210100,0.417394865436866
PF3D7_1338200,PF3D7_0422400,0.86314539202752
PF3D7_1338200,PF3D7_1414300,0.906165920518559
PF3D7_1338200,PF3D7_1426000,0.931705663085312
PF3D7_1338200,PF3D7_0814000,0.918128573563618
PF3D7_1338200,PF3D7_0507100,0.740564402188089
PF3D7_1338200,PF3D7_1323100,0.835090963194772
PF3D7_1338200,PF3D7_1421200,0.901383760881078
PF3D7_1338200,PF3D7_1342000,0.860530918725471
PF3D7_1338200,PF3D7_1323400,0.889288677563034
PF3D7_1338200,PF3D7_0618300,0.775791692409784
PF3D7_1338200,PF3D7_0317600,0.791388036131464
PF3D7_1338200,PF3D7_1130100,0.801244752398941
PF3D7_1338200,PF3D7_1109900,0.855023900184903
PF3D7_1338200,PF3D7_1465900,0.842465289873097
PF3D7_1338200,PF3D7_0520000,0.814614575207977
PF3D7_1338200,PF3D7_1130200,0.768478523247943
PF3D7_1338200,PF3D7_1242700,0.823871273357706
PF3D7_1338200,PF3D7_1358800,0.814291099058722
PF3D7_1338200,PF3D7_1142600,0.746594172108141
PF3D7_1338200,PF3D7_1408600,0.803829505317154
PF3D7_1338200,PF3D7_0312800,0.791696875077971
PF3D7_1338200,PF3D7_1341300,0.63840723479502
PF3D7_1338200,PF3D7_0821700,0.766241167268941
PF3D7_1338200,PF3D7_1341200,0.65690255112803
PF3D7_1338200,PF3D7_1124900,0.672765212943265
PF3D7_1338200,PF3D7_1126200,0.755584661687176
PF3D7_1338200,PF3D7_0516900,0.753846431058794
PF3D7_1338200,PF3D7_0614500,0.751439493577104
PF3D7_1338200,PF3D7_1431700,0.722222523568951
PF3D7_1338200,PF3D7_1460700,0.70467315256805
PF3D7_1338200,PF3D7_1004000,0.687332426504483
PF3D7_1338200,PF3D7_1351400,0.65136299928548
PF3D7_1338200,PF3D7_0813900,0.622740551062989
PF3D7_1338200,PF3D7_1331800,0.562712217061326
PF3D7_1338200,PF3D7_0721600,0.436674429691193
PF3D7_1338200,PF3D7_0415900,0.434462531718875
PF3D7_1338200,PF3D7_1003500,0.613750974754736
PF3D7_1338200,PF3D7_1302800,0.58898961527577
PF3D7_1338200,PF3D7_0706400,0.467036402238441
PF3D7_1338200,PF3D7_0316800,0.285131102369656
PF3D7_1338200,PF3D7_1447000,0.251839398619004
PF3D7_1338200,PF3D7_0831500,0.0516044808737964
PF3D7_0422400,PF3D7_1424400,0.838885000733917
PF3D7_0422400,PF3D7_1426000,0.792171402184921
PF3D7_0422400,PF3D7_0814000,0.733613196458014
PF3D7_0422400,PF3D7_1421200,0.822249196249951
PF3D7_0422400,PF3D7_1342000,0.868920884742693
PF3D7_0422400,PF3D7_1130100,0.872195849862333
PF3D7_0422400,PF3D7_1027800,0.800271630365509
PF3D7_0422400,PF3D7_1142600,0.906480444711242
PF3D7_0422400,PF3D7_1341300,0.751295562398381
PF3D7_0422400,PF3D7_0821700,0.753746928145383
PF3D7_0422400,PF3D7_0516900,0.758850438605375
PF3D7_0422400,PF3D7_1460700,0.677430047903808
PF3D7_0422400,PF3D7_1004000,0.560653050772243
PF3D7_0422400,PF3D7_0710600,0.648079649112676
PF3D7_0422400,PF3D7_0307200,0.357897003096897
PF3D7_1424400,PF3D7_1414300,0.840411992282338
PF3D7_1424400,PF3D7_1426000,0.906341389578593
PF3D7_1424400,PF3D7_0814000,0.910814476422564
PF3D7_1424400,PF3D7_0507100,0.742982743509232
PF3D7_1424400,PF3D7_1323100,0.83212337896463
PF3D7_1424400,PF3D7_1421200,0.861436479086097
PF3D7_1424400,PF3D7_1342000,0.972489277847547
PF3D7_1424400,PF3D7_1323400,0.869681470614846
PF3D7_1424400,PF3D7_0618300,0.723835283048244
PF3D7_1424400,PF3D7_0317600,0.698074039734393
PF3D7_1424400,PF3D7_1130100,0.890201464435903
PF3D7_1424400,PF3D7_1109900,0.820234986238557
PF3D7_1424400,PF3D7_1465900,0.741811426020886
PF3D7_1424400,PF3D7_0520000,0.802055020624181
PF3D7_1424400,PF3D7_1130200,0.637898185184948
PF3D7_1424400,PF3D7_1242700,0.697575590628205
PF3D7_1424400,PF3D7_1358800,0.771632591627726
PF3D7_1424400,PF3D7_1027800,0.804345433049026
PF3D7_1424400,PF3D7_1142600,0.86605613008533
PF3D7_1424400,PF3D7_1408600,0.748639963058045
PF3D7_1424400,PF3D7_0312800,0.731021834507595
PF3D7_1424400,PF3D7_1341300,0.724248246891151
PF3D7_1424400,PF3D7_1341200,0.772224770323463
PF3D7_1424400,PF3D7_1124900,0.695936644304807
PF3D7_1424400,PF3D7_1126200,0.656469572008373
PF3D7_1424400,PF3D7_0516900,0.732002594589334
PF3D7_1424400,PF3D7_0614500,0.730591919313759
PF3D7_1424400,PF3D7_1431700,0.86015582662063
PF3D7_1424400,PF3D7_1460700,0.624785216157096
PF3D7_1424400,PF3D7_1004000,0.597045015158389
PF3D7_1424400,PF3D7_1351400,0.602791782608189
PF3D7_1424400,PF3D7_0813900,0.634225387788078
PF3D7_1424400,PF3D7_1331800,0.538681601642948
PF3D7_1424400,PF3D7_0721600,0.448729737251802
PF3D7_1424400,PF3D7_0415900,0.360597066886284
PF3D7_1424400,PF3D7_0322900,0.636150536680721
PF3D7_1424400,PF3D7_1003500,0.657802019566475
PF3D7_1424400,PF3D7_0706400,0.440191540509938
PF3D7_1424400,PF3D7_0316800,0.256264193029554
PF3D7_1414300,PF3D7_1426000,0.852034462508166
PF3D7_1414300,PF3D7_0814000,0.769201187335301
PF3D7_1414300,PF3D7_1421200,0.773125474343005
PF3D7_1414300,PF3D7_1342000,0.920051343163974
PF3D7_1414300,PF3D7_1130100,0.888510202905827
PF3D7_1414300,PF3D7_1109900,0.657103375808934
PF3D7_1414300,PF3D7_1027800,0.783895770956044
PF3D7_1414300,PF3D7_1142600,0.840344922206886
PF3D7_1414300,PF3D7_1341300,0.706471557920863
PF3D7_1414300,PF3D7_0821700,0.819479838679954
PF3D7_1414300,PF3D7_0516900,0.761728246702416
PF3D7_1414300,PF3D7_1431700,0.738545828264082
PF3D7_1414300,PF3D7_1460700,0.626268379166189
PF3D7_1414300,PF3D7_0710600,0.53697217222289
PF3D7_1414300,PF3D7_0721600,0.39718122977115
PF3D7_1414300,PF3D7_0415900,0.419068422310984
PF3D7_1414300,PF3D7_0307200,0.45554230840243
PF3D7_1426000,PF3D7_0814000,0.744293439147998
PF3D7_1426000,PF3D7_0507100,0.723415971388979
PF3D7_1426000,PF3D7_1323100,0.791012884663789
PF3D7_1426000,PF3D7_1421200,0.962748045396145
PF3D7_1426000,PF3D7_1342000,0.804341243521781
PF3D7_1426000,PF3D7_1323400,0.79480624800828
PF3D7_1426000,PF3D7_0618300,0.704497663583359
PF3D7_1426000,PF3D7_0317600,0.790383843626136
PF3D7_1426000,PF3D7_1130100,0.836842988660994
PF3D7_1426000,PF3D7_1109900,0.717800877497525
PF3D7_1426000,PF3D7_1465900,0.688573237831481
PF3D7_1426000,PF3D7_0520000,0.724543955833876
PF3D7_1426000,PF3D7_1130200,0.660160765977759
PF3D7_1426000,PF3D7_1242700,0.757349572168861
PF3D7_1426000,PF3D7_1027800,0.756595104053939
PF3D7_1426000,PF3D7_1142600,0.934499152200972
PF3D7_1426000,PF3D7_1408600,0.680299128720481
PF3D7_1426000,PF3D7_0312800,0.794433603977982
PF3D7_1426000,PF3D7_1341300,0.726298628700508
PF3D7_1426000,PF3D7_0821700,0.722085517099774
PF3D7_1426000,PF3D7_1341200,0.78018718458069
PF3D7_1426000,PF3D7_1124900,0.539750306347048
PF3D7_1426000,PF3D7_1126200,0.631774951917527
PF3D7_1426000,PF3D7_0516900,0.783430856956286
PF3D7_1426000,PF3D7_0614500,0.754696680900331
PF3D7_1426000,PF3D7_1431700,0.700237290178086
PF3D7_1426000,PF3D7_1004000,0.535964319056647
PF3D7_1426000,PF3D7_1331800,0.650287588522705
PF3D7_1426000,PF3D7_0721600,0.395015522590348
PF3D7_1426000,PF3D7_0322900,0.59701909022783
PF3D7_0814000,PF3D7_1323100,0.877081407048199
PF3D7_0814000,PF3D7_1421200,0.823136860630813
PF3D7_0814000,PF3D7_1342000,0.879626036388672
PF3D7_0814000,PF3D7_1323400,0.904016828508807
PF3D7_0814000,PF3D7_0618300,0.833459979074687
PF3D7_0814000,PF3D7_0317600,0.822826125969855
PF3D7_0814000,PF3D7_1130100,0.785357008394991
PF3D7_0814000,PF3D7_1109900,0.83456425876478
PF3D7_0814000,PF3D7_1465900,0.749708271799152
PF3D7_0814000,PF3D7_0520000,0.799806649628577
PF3D7_0814000,PF3D7_1358800,0.832880114840737
PF3D7_0814000,PF3D7_1027800,0.7652476725194
PF3D7_0814000,PF3D7_1142600,0.909098558139618
PF3D7_0814000,PF3D7_1408600,0.711059076113056
PF3D7_0814000,PF3D7_0821700,0.688161709212422
PF3D7_0814000,PF3D7_1341200,0.606530780102849
PF3D7_0814000,PF3D7_1124900,0.618107002954955
PF3D7_0814000,PF3D7_1126200,0.695766097844389
PF3D7_0814000,PF3D7_0516900,0.694171011020506
PF3D7_0814000,PF3D7_0614500,0.757300552752717
PF3D7_0814000,PF3D7_1431700,0.785501146317781
PF3D7_0814000,PF3D7_1460700,0.596336303026573
PF3D7_0814000,PF3D7_1351400,0.564221720705639
PF3D7_0814000,PF3D7_0813900,0.646629580577097
PF3D7_0814000,PF3D7_0710600,0.579655312407897
PF3D7_0814000,PF3D7_0322900,0.59484199926359
PF3D7_0507100,PF3D7_1342000,0.822559459113925
PF3D7_0507100,PF3D7_1130100,0.790806690293664
PF3D7_0507100,PF3D7_1027800,0.608009145871272
PF3D7_0507100,PF3D7_1142600,0.8320536746688
PF3D7_0507100,PF3D7_1341300,0.657290953446043
PF3D7_0507100,PF3D7_0821700,0.817059234541974
PF3D7_0507100,PF3D7_1341200,0.675540775279344
PF3D7_0507100,PF3D7_0516900,0.741620730655343
PF3D7_0507100,PF3D7_0614500,0.712041216585367
PF3D7_0507100,PF3D7_1431700,0.682910838953578
PF3D7_0507100,PF3D7_1460700,0.571244681044483
PF3D7_0507100,PF3D7_1351400,0.576977455221088
PF3D7_0507100,PF3D7_0710600,0.527620239906765
PF3D7_0507100,PF3D7_0721600,0.414530543744706
PF3D7_0507100,PF3D7_0415900,0.392256519482789
PF3D7_0507100,PF3D7_0307200,0.403043578653755
PF3D7_1323100,PF3D7_1421200,0.768102633072265
PF3D7_1323100,PF3D7_1342000,0.90787316187366
PF3D7_1323100,PF3D7_1323400,0.732626526776768
PF3D7_1323100,PF3D7_0618300,0.656342351664713
PF3D7_1323100,PF3D7_1130100,0.789172207417201
PF3D7_1323100,PF3D7_1027800,0.797541778218859
PF3D7_1323100,PF3D7_1142600,0.894234997514481
PF3D7_1323100,PF3D7_0821700,0.883440050367738
PF3D7_1323100,PF3D7_1126200,0.629183304577401
PF3D7_1323100,PF3D7_0516900,0.71917150010208
PF3D7_1323100,PF3D7_0614500,0.618772637219263
PF3D7_1323100,PF3D7_1460700,0.628998664664019
PF3D7_1323100,PF3D7_0710600,0.689784230551047
PF3D7_1323100,PF3D7_0415900,0.415874424306247
PF3D7_1323100,PF3D7_0307200,0.420254761826121
PF3D7_1323100,PF3D7_1003500,0.551803304161638
PF3D7_1421200,PF3D7_1342000,0.911693249253539
PF3D7_1421200,PF3D7_1323400,0.79908752540684
PF3D7_1421200,PF3D7_0618300,0.783256464154771
PF3D7_1421200,PF3D7_1130100,0.900993819805545
PF3D7_1421200,PF3D7_1109900,0.76483562571283
PF3D7_1421200,PF3D7_1465900,0.730760286116269
PF3D7_1421200,PF3D7_1242700,0.711630482237484
PF3D7_1421200,PF3D7_1358800,0.728347451927662
PF3D7_1421200,PF3D7_1027800,0.821330113412167
PF3D7_1421200,PF3D7_1142600,0.852742661407492
PF3D7_1421200,PF3D7_1408600,0.737646047297843
PF3D7_1421200,PF3D7_0312800,0.791182313109523
PF3D7_1421200,PF3D7_1341300,0.761706337814031
PF3D7_1421200,PF3D7_1341200,0.758683374503814
PF3D7_1421200,PF3D7_1124900,0.585976999612887
PF3D7_1421200,PF3D7_0516900,0.727718141177656
PF3D7_1421200,PF3D7_0614500,0.717498070500289
PF3D7_1421200,PF3D7_1431700,0.749531484976108
PF3D7_1421200,PF3D7_1331800,0.54077158879295
PF3D7_1421200,PF3D7_0322900,0.625660638544631
PF3D7_1421200,PF3D7_1003500,0.7012934080655
PF3D7_1421200,PF3D7_1302800,0.53436995813563
PF3D7_1421200,PF3D7_0706400,0.423408506155678
PF3D7_1421200,PF3D7_0210100,0.377789889349862
PF3D7_1421200,PF3D7_1447000,0.261103433238499
PF3D7_1342000,PF3D7_1323400,0.825577421069595
PF3D7_1342000,PF3D7_0618300,0.897441082206767
PF3D7_1342000,PF3D7_0317600,0.84467587879116
PF3D7_1342000,PF3D7_1130100,0.875441077263623
PF3D7_1342000,PF3D7_1109900,0.714601552655879
PF3D7_1342000,PF3D7_1465900,0.644937580871551
PF3D7_1342000,PF3D7_0520000,0.712702508004947
PF3D7_1342000,PF3D7_1130200,0.765306902439474
PF3D7_1342000,PF3D7_1242700,0.712725656651213
PF3D7_1342000,PF3D7_1358800,0.832712723601079
PF3D7_1342000,PF3D7_1027800,0.778659285767097
PF3D7_1342000,PF3D7_1142600,0.956859783623407
PF3D7_1342000,PF3D7_1408600,0.777206105842548
PF3D7_1342000,PF3D7_0312800,0.640115225462909
PF3D7_1342000,PF3D7_0821700,0.861342308308263
PF3D7_1342000,PF3D7_1341200,0.69117827046401
PF3D7_1342000,PF3D7_0516900,0.699373494848443
PF3D7_1342000,PF3D7_0614500,0.732978634234266
PF3D7_1342000,PF3D7_1431700,0.752306694722044
PF3D7_1342000,PF3D7_1460700,0.653711116072647
PF3D7_1342000,PF3D7_1004000,0.547039256450586
PF3D7_1342000,PF3D7_1351400,0.617030339860822
PF3D7_1342000,PF3D7_0813900,0.560830006332437
PF3D7_1342000,PF3D7_1331800,0.589267730776541
PF3D7_1342000,PF3D7_0710600,0.584230325110236
PF3D7_1342000,PF3D7_0322900,0.712061593160014
PF3D7_1342000,PF3D7_1003500,0.607447876570167
PF3D7_1342000,PF3D7_1302800,0.571081690373102
PF3D7_1342000,PF3D7_0210100,0.399259101804178
PF3D7_1323400,PF3D7_1130100,0.877623789302296
PF3D7_1323400,PF3D7_1109900,0.798010925561023
PF3D7_1323400,PF3D7_1027800,0.724802614840531
PF3D7_1323400,PF3D7_1142600,0.924782388054316
PF3D7_1323400,PF3D7_1408600,0.639313186982974
PF3D7_1323400,PF3D7_1341300,0.636216028261143
PF3D7_1323400,PF3D7_0821700,0.771710525695209
PF3D7_1323400,PF3D7_1126200,0.625389663464304
PF3D7_1323400,PF3D7_0516900,0.671229159284505
PF3D7_1323400,PF3D7_1431700,0.708962530180405
PF3D7_1323400,PF3D7_1460700,0.633993360264206
PF3D7_1323400,PF3D7_1351400,0.566232441778789
PF3D7_1323400,PF3D7_0710600,0.575055854455293
PF3D7_1323400,PF3D7_0307200,0.383915322367875
PF3D7_0618300,PF3D7_1130100,0.8381972131081
PF3D7_0618300,PF3D7_1109900,0.721680356241007
PF3D7_0618300,PF3D7_1027800,0.764655432694069
PF3D7_0618300,PF3D7_1142600,0.845523900932131
PF3D7_0618300,PF3D7_0821700,0.68434519187535
PF3D7_0618300,PF3D7_1341200,0.680000328023823
PF3D7_0618300,PF3D7_0516900,0.742404419361614
PF3D7_0618300,PF3D7_0614500,0.67448795824398
PF3D7_0618300,PF3D7_1431700,0.735257847446322
PF3D7_0618300,PF3D7_1460700,0.556234171378338
PF3D7_0618300,PF3D7_1351400,0.599883329820271
PF3D7_0618300,PF3D7_0710600,0.619572284939525
PF3D7_0618300,PF3D7_0415900,0.402442386839112
PF3D7_0618300,PF3D7_0307200,0.378054223835714
PF3D7_0618300,PF3D7_1302800,0.555088342595178
PF3D7_0317600,PF3D7_1130100,0.909559717055
PF3D7_0317600,PF3D7_1027800,0.818659603931915
PF3D7_0317600,PF3D7_1142600,0.824857859173019
PF3D7_0317600,PF3D7_1341300,0.611775605847977
PF3D7_0317600,PF3D7_0821700,0.688335369086969
PF3D7_0317600,PF3D7_0516900,0.770532460752775
PF3D7_0317600,PF3D7_1431700,0.680472236924074
PF3D7_0317600,PF3D7_1460700,0.577070608259207
PF3D7_0317600,PF3D7_0710600,0.578477396170374
PF3D7_0317600,PF3D7_0415900,0.459120805698341
PF3D7_0317600,PF3D7_0307200,0.425383023615069
PF3D7_1130100,PF3D7_1109900,0.782717230583
PF3D7_1130100,PF3D7_1465900,0.7426691134049
PF3D7_1130100,PF3D7_0520000,0.738390084163433
PF3D7_1130100,PF3D7_1130200,0.859495108839568
PF3D7_1130100,PF3D7_1242700,0.76089180034104
PF3D7_1130100,PF3D7_1358800,0.798772891766359
PF3D7_1130100,PF3D7_1027800,0.738206197821721
PF3D7_1130100,PF3D7_1142600,0.907230757967681
PF3D7_1130100,PF3D7_1408600,0.762245095713304
PF3D7_1130100,PF3D7_0312800,0.806166281497067
PF3D7_1130100,PF3D7_1341300,0.697276780258503
PF3D7_1130100,PF3D7_0821700,0.707879727849159
PF3D7_1130100,PF3D7_1341200,0.720789720275514
PF3D7_1130100,PF3D7_1124900,0.711271280611978
PF3D7_1130100,PF3D7_1126200,0.628910478609094
PF3D7_1130100,PF3D7_0516900,0.624326139892557
PF3D7_1130100,PF3D7_0614500,0.702007442012316
PF3D7_1130100,PF3D7_1431700,0.799324053547322
PF3D7_1130100,PF3D7_1460700,0.603155064758138
PF3D7_1130100,PF3D7_1004000,0.556300827835859
PF3D7_1130100,PF3D7_1351400,0.603185729015908
PF3D7_1130100,PF3D7_0813900,0.554792665466752
PF3D7_1130100,PF3D7_1331800,0.515265578490031
PF3D7_1130100,PF3D7_0710600,0.554334700427736
PF3D7_1130100,PF3D7_0307200,0.416016581459317
PF3D7_1130100,PF3D7_0322900,0.607804541876365
PF3D7_1130100,PF3D7_1302800,0.559076658617106
PF3D7_1130100,PF3D7_0706400,0.391205104509349
PF3D7_1130100,PF3D7_0210100,0.504974498877514
PF3D7_1130100,PF3D7_0316800,0.292989233086503
PF3D7_1130100,PF3D7_1447000,0.249620836931805
PF3D7_1130100,PF3D7_0831500,0.0520785160389325
PF3D7_1109900,PF3D7_1358800,0.786794218744741
PF3D7_1109900,PF3D7_1027800,0.736233563559364
PF3D7_1109900,PF3D7_1142600,0.897464555706297
PF3D7_1109900,PF3D7_0821700,0.834364015323784
PF3D7_1109900,PF3D7_0516900,0.672049749859498
PF3D7_1109900,PF3D7_0614500,0.565664030169927
PF3D7_1109900,PF3D7_1431700,0.691651741979604
PF3D7_1109900,PF3D7_1460700,0.579863986543142
PF3D7_1109900,PF3D7_0813900,0.642012661134486
PF3D7_1109900,PF3D7_0710600,0.70366539170604
PF3D7_1109900,PF3D7_0415900,0.41826297794184
PF3D7_1109900,PF3D7_0307200,0.370721465036242
PF3D7_1465900,PF3D7_1358800,0.676155061467932
PF3D7_1465900,PF3D7_1027800,0.793617826655108
PF3D7_1465900,PF3D7_1142600,0.842093753220545
PF3D7_1465900,PF3D7_1408600,0.56470226470237
PF3D7_1465900,PF3D7_0821700,0.839646048640516
PF3D7_1465900,PF3D7_1126200,0.555968539279073
PF3D7_1465900,PF3D7_0516900,0.595262196685272
PF3D7_1465900,PF3D7_1431700,0.729278340626763
PF3D7_1465900,PF3D7_0710600,0.63328845369629
PF3D7_1465900,PF3D7_0415900,0.359524696267089
PF3D7_0520000,PF3D7_1027800,0.783556867353382
PF3D7_0520000,PF3D7_1142600,0.802953702712656
PF3D7_0520000,PF3D7_0821700,0.815359505840216
PF3D7_0520000,PF3D7_0516900,0.599524139995885
PF3D7_0520000,PF3D7_1460700,0.532816706994791
PF3D7_0520000,PF3D7_0415900,0.406287701113494
PF3D7_1130200,PF3D7_1242700,0.746170583777546
PF3D7_1130200,PF3D7_1142600,0.729652725785633
PF3D7_1130200,PF3D7_1341200,0.618572387706949
PF3D7_1130200,PF3D7_1431700,0.694953762289685
PF3D7_1130200,PF3D7_1460700,0.564505442779946
PF3D7_1130200,PF3D7_0710600,0.458554314173269
PF3D7_1130200,PF3D7_0307200,0.370974426628854
PF3D7_1242700,PF3D7_1142600,0.78876903369805
PF3D7_1242700,PF3D7_1408600,0.731922204906773
PF3D7_1242700,PF3D7_0821700,0.659193604072106
PF3D7_1242700,PF3D7_1341200,0.669235072275851
PF3D7_1242700,PF3D7_0614500,0.698731873061366
PF3D7_1242700,PF3D7_1431700,0.665651897660211
PF3D7_1242700,PF3D7_1460700,0.521073411594386
PF3D7_1242700,PF3D7_1331800,0.622380202913091
PF3D7_1242700,PF3D7_0710600,0.482266290100077
PF3D7_1242700,PF3D7_0307200,0.389156773873445
PF3D7_1358800,PF3D7_1027800,0.719625863005666
PF3D7_1358800,PF3D7_1142600,0.864676116629706
PF3D7_1358800,PF3D7_0821700,0.834117755355641
PF3D7_1358800,PF3D7_1126200,0.566225487670602
PF3D7_1358800,PF3D7_0516900,0.637981576929629
PF3D7_1358800,PF3D7_0614500,0.53364878653939
PF3D7_1358800,PF3D7_1431700,0.660651280025352
PF3D7_1358800,PF3D7_1460700,0.599873148805674
PF3D7_1358800,PF3D7_0813900,0.666224221805267
PF3D7_1358800,PF3D7_0710600,0.715508913737327
PF3D7_1358800,PF3D7_0415900,0.397020545413916
PF3D7_1358800,PF3D7_0307200,0.345566557924457
PF3D7_1358800,PF3D7_1003500,0.541778262955189
PF3D7_1358800,PF3D7_1447000,0.193806467971413
PF3D7_1027800,PF3D7_1142600,0.833751676077291
PF3D7_1027800,PF3D7_1408600,0.593143963462735
PF3D7_1027800,PF3D7_1341300,0.608027367541491
PF3D7_1027800,PF3D7_1341200,0.738393388064145
PF3D7_1027800,PF3D7_1126200,0.573775269162777
PF3D7_1027800,PF3D7_0516900,0.697580505972505
PF3D7_1027800,PF3D7_0614500,0.653988275459267
PF3D7_1027800,PF3D7_1431700,0.743661277141088
PF3D7_1027800,PF3D7_1351400,0.616456707262973
PF3D7_1027800,PF3D7_0813900,0.562011950903
PF3D7_1027800,PF3D7_1331800,0.533790612344185
PF3D7_1027800,PF3D7_0322900,0.57303366782306
PF3D7_1027800,PF3D7_1003500,0.59277174247258
PF3D7_1142600,PF3D7_1408600,0.790552914178158
PF3D7_1142600,PF3D7_0312800,0.773229779130603
PF3D7_1142600,PF3D7_1341300,0.705107466763679
PF3D7_1142600,PF3D7_0821700,0.875986787162336
PF3D7_1142600,PF3D7_1341200,0.692626058270028
PF3D7_1142600,PF3D7_1124900,0.740466113428091
PF3D7_1142600,PF3D7_1126200,0.739732620231685
PF3D7_1142600,PF3D7_0516900,0.727763795557408
PF3D7_1142600,PF3D7_0614500,0.719402203486155
PF3D7_1142600,PF3D7_1431700,0.816881555176061
PF3D7_1142600,PF3D7_1460700,0.6090098482148
PF3D7_1142600,PF3D7_1351400,0.580235801272531
PF3D7_1142600,PF3D7_0813900,0.662716085667126
PF3D7_1142600,PF3D7_1331800,0.559710763615505
PF3D7_1142600,PF3D7_0710600,0.558291437578367
PF3D7_1142600,PF3D7_0307200,0.433951807199554
PF3D7_1142600,PF3D7_1003500,0.651323618469907
PF3D7_1142600,PF3D7_1302800,0.563638467824228
PF3D7_1142600,PF3D7_0316800,0.262425713513265
PF3D7_1142600,PF3D7_1447000,0.242067210596082
PF3D7_1408600,PF3D7_1341300,0.606149773205574
PF3D7_1408600,PF3D7_1341200,0.690313107828259
PF3D7_1408600,PF3D7_1431700,0.709001692066299
PF3D7_1408600,PF3D7_1460700,0.588019336934885
PF3D7_1408600,PF3D7_0721600,0.39552433064189
PF3D7_1408600,PF3D7_0307200,0.356773003070717
PF3D7_1408600,PF3D7_0316800,0.24322281563958
PF3D7_0312800,PF3D7_1341300,0.690625624786649
PF3D7_0312800,PF3D7_0821700,0.614693486753842
PF3D7_0312800,PF3D7_0516900,0.603484893779327
PF3D7_0312800,PF3D7_0614500,0.560216192286746
PF3D7_0312800,PF3D7_1460700,0.49862278274376
PF3D7_0312800,PF3D7_0721600,0.470970581264551
PF3D7_0312800,PF3D7_0307200,0.30561060180888
PF3D7_1341300,PF3D7_1341200,0.675816598704168
PF3D7_1341300,PF3D7_0516900,0.582301369559446
PF3D7_1341300,PF3D7_0614500,0.60569933951703
PF3D7_1341300,PF3D7_1004000,0.533132530133712
PF3D7_1341300,PF3D7_1331800,0.583372113282023
PF3D7_0821700,PF3D7_1124900,0.740491058180795
PF3D7_0821700,PF3D7_1126200,0.728351780318623
PF3D7_0821700,PF3D7_1351400,0.586128544818223
PF3D7_0821700,PF3D7_0813900,0.698544153708045
PF3D7_0821700,PF3D7_0415900,0.37970754978297
PF3D7_0821700,PF3D7_0307200,0.400137999046962
PF3D7_0821700,PF3D7_0322900,0.515951520479646
PF3D7_0821700,PF3D7_1003500,0.614959893463304
PF3D7_0821700,PF3D7_1302800,0.606858294577938
PF3D7_0821700,PF3D7_0210100,0.359801648660734
PF3D7_1341200,PF3D7_0516900,0.816701556605382
PF3D7_1341200,PF3D7_1431700,0.758897559566783
PF3D7_1341200,PF3D7_0415900,0.264525794567836
PF3D7_1341200,PF3D7_0307200,0.419730646124658
PF3D7_1124900,PF3D7_1460700,0.578814562654291
