"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Sequest HT: Sequest HT"	"# Peptides (by Search Engine): Sequest HT"	"# Razor Peptides"	"Abundance Ratio: (127N) / (126)"	"Abundance Ratio: (127C) / (126)"	"Abundance Ratio: (128N) / (126)"	"Abundance Ratio: (128C) / (126)"	"Abundance Ratio: (129N) / (126)"	"Abundance Ratio: (129C) / (126)"	"Abundance Ratio: (130N) / (126)"	"Abundance Ratio: (130C) / (126)"	"Abundance Ratio: (131) / (126)"	"Abundances (Grouped): 126"	"Abundances (Grouped): 127N"	"Abundances (Grouped): 127C"	"Abundances (Grouped): 128N"	"Abundances (Grouped): 128C"	"Abundances (Grouped): 129N"	"Abundances (Grouped): 129C"	"Abundances (Grouped): 130N"	"Abundances (Grouped): 130C"	"Abundances (Grouped): 131"	"Abundances (Grouped) CV [%]: 126"	"Abundances (Grouped) CV [%]: 127N"	"Abundances (Grouped) CV [%]: 127C"	"Abundances (Grouped) CV [%]: 128N"	"Abundances (Grouped) CV [%]: 128C"	"Abundances (Grouped) CV [%]: 129N"	"Abundances (Grouped) CV [%]: 129C"	"Abundances (Grouped) CV [%]: 130N"	"Abundances (Grouped) CV [%]: 130C"	"Abundances (Grouped) CV [%]: 131"	"Found in Sample: [S22] F22: 126, Sample"	"Found in Sample: [S23] F22: 127N, Sample"	"Found in Sample: [S24] F22: 127C, Sample"	"Found in Sample: [S25] F22: 128N, Sample"	"Found in Sample: [S26] F22: 128C, Sample"	"Found in Sample: [S27] F22: 129N, Sample"	"Found in Sample: [S28] F22: 129C, Sample"	"Found in Sample: [S29] F22: 130N, Sample"	"Found in Sample: [S30] F22: 130C, Sample"	"Found in Sample: [S31] F22: 131, Sample"	"# Protein Groups"	"Modifications"
"-7163985271681713089"	"False"	"High"	"IsMasterProtein"	"PF3D7_1134000.1-p1"	"transcript=PF3D7_1134000.1 | gene=PF3D7_1134000 | organism=Plasmodium_falciparum_3D7 | gene_product=heat shock protein 70 | transcript_product=heat shock protein 70 | location=Pf3D7_11_v3:1320114-1322105(+) | protein_length=663 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"320.211"	"52"	"32"	"106"	"31"	"663"	"73.3"	"6.84"	"425.06"	"32"	"1"	"0.833"	"0.869"	"0.803"	"0.302"	"0.145"	"0.113"	"0.114"	"0.085"	"0.063"	"60723.0"	"50607.2"	"52798.0"	"48772.3"	"18320.5"	"8790.5"	"6874.5"	"6941.5"	"5190.1"	"3827.2"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6301432758226619021"	"False"	"High"	"IsMasterProtein"	"PF3D7_0500800.1-p1"	"transcript=PF3D7_0500800.1 | gene=PF3D7_0500800 | organism=Plasmodium_falciparum_3D7 | gene_product=mature parasite-infected erythrocyte surface antigen | transcript_product=mature parasite-infected erythrocyte surface antigen | location=Pf3D7_05_v3:43327-47761(-) | protein_length=1434 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"319.546"	"47"	"51"	"136"	"51"	"1434"	"168.2"	"4.78"	"439.60"	"51"	"0"	"0.810"	"0.817"	"0.665"	"0.468"	"0.438"	"0.330"	"0.313"	"0.257"	"0.278"	"62042.7"	"50228.7"	"50687.1"	"41234.6"	"29048.2"	"27190.0"	"20486.2"	"19418.3"	"15922.0"	"17222.6"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"7848922474312241240"	"False"	"High"	"IsMasterProtein"	"PF3D7_0915400.1-p1"	"transcript=PF3D7_0915400.1 | gene=PF3D7_0915400 | organism=Plasmodium_falciparum_3D7 | gene_product=ATP-dependent 6-phosphofructokinase | transcript_product=ATP-dependent 6-phosphofructokinase | location=Pf3D7_09_v3:650585-654841(-) | protein_length=1418 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"309.704"	"41"	"49"	"98"	"49"	"1418"	"159.4"	"6.76"	"345.48"	"49"	"0"	"0.751"	"0.850"	"0.763"	"0.583"	"0.277"	"0.164"	"0.152"	"0.103"	"0.068"	"46791.2"	"35158.1"	"39783.7"	"35685.3"	"27277.6"	"12966.7"	"7674.6"	"7128.4"	"4806.2"	"3197.6"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6468382682587716960"	"False"	"High"	"IsMasterProtein"	"PF3D7_1222300.1-p1"	"transcript=PF3D7_1222300.1 | gene=PF3D7_1222300 | organism=Plasmodium_falciparum_3D7 | gene_product=endoplasmin, putative | transcript_product=endoplasmin, putative | location=Pf3D7_12_v3:883567-886032(-) | protein_length=821 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"297.904"	"51"	"42"	"94"	"41"	"821"	"95.0"	"5.41"	"341.49"	"42"	"1"	"0.725"	"0.822"	"0.562"	"0.117"	"0.101"	"0.087"	"0.094"	"0.065"	"0.052"	"76183.0"	"55212.6"	"62619.0"	"42820.8"	"8917.7"	"7726.7"	"6595.3"	"7189.4"	"4979.9"	"3982.1"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-5632043330276546877"	"False"	"High"	"IsMasterProtein"	"PF3D7_0524000.1-p1"	"transcript=PF3D7_0524000.1 | gene=PF3D7_0524000 | organism=Plasmodium_falciparum_3D7 | gene_product=karyopherin beta | transcript_product=karyopherin beta | location=Pf3D7_05_v3:998753-1002124(+) | protein_length=1123 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"297.383"	"41"	"42"	"97"	"42"	"1123"	"127.3"	"4.92"	"352.43"	"42"	"0"	"0.736"	"0.869"	"0.715"	"0.456"	"0.180"	"0.132"	"0.136"	"0.094"	"0.055"	"50863.8"	"37444.7"	"44202.5"	"36343.9"	"23171.5"	"9151.1"	"6720.9"	"6918.7"	"4804.8"	"2812.4"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-4777132236614452456"	"False"	"High"	"IsMasterProtein"	"PF3D7_0207600.1-p1"	"transcript=PF3D7_0207600.1 | gene=PF3D7_0207600 | organism=Plasmodium_falciparum_3D7 | gene_product=serine repeat antigen 5 | transcript_product=serine repeat antigen 5 | location=Pf3D7_02_v3:303593-307027(-) | protein_length=997 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"291.492"	"49"	"43"	"82"	"41"	"997"	"111.7"	"5.41"	"316.45"	"43"	"2"	"0.838"	"0.908"	"0.851"	"0.591"	"0.261"	"0.129"	"0.114"	"0.079"	"0.052"	"43612.9"	"36526.0"	"39609.1"	"37094.0"	"25753.9"	"11389.4"	"5613.2"	"4989.5"	"3451.4"	"2263.5"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-3611079397800357936"	"False"	"High"	"IsMasterProtein"	"PF3D7_0608800.1-p1"	"transcript=PF3D7_0608800.1 | gene=PF3D7_0608800 | organism=Plasmodium_falciparum_3D7 | gene_product=ornithine aminotransferase | transcript_product=ornithine aminotransferase | location=Pf3D7_06_v3:362635-363879(+) | protein_length=414 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"289.914"	"66"	"25"	"167"	"24"	"414"	"46.0"	"6.89"	"603.93"	"25"	"2"	"0.910"	"0.944"	"0.770"	"0.230"	"0.150"	"0.101"	"0.101"	"0.070"	"0.049"	"105500.0"	"95961.2"	"99559.6"	"81235.6"	"24307.6"	"15817.3"	"10680.5"	"10640.9"	"7401.6"	"5126.5"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"2577609782896734957"	"False"	"High"	"IsMasterProtein"	"PF3D7_1444800.1-p1"	"transcript=PF3D7_1444800.1 | gene=PF3D7_1444800 | organism=Plasmodium_falciparum_3D7 | gene_product=fructose-bisphosphate aldolase | transcript_product=fructose-bisphosphate aldolase | location=Pf3D7_14_v3:1844041-1845617(-) | protein_length=369 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"280.082"	"59"	"19"	"132"	"19"	"369"	"40.1"	"8.12"	"518.84"	"19"	"0"	"0.857"	"0.967"	"0.971"	"0.924"	"0.827"	"0.749"	"0.692"	"0.166"	"0.104"	"51981.5"	"44530.3"	"50246.4"	"50465.0"	"48015.5"	"42981.4"	"38912.6"	"35987.4"	"8626.9"	"5386.8"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-1675759450040528840"	"False"	"High"	"IsMasterProtein"	"PF3D7_1308200.1-p1"	"transcript=PF3D7_1308200.1 | gene=PF3D7_1308200 | organism=Plasmodium_falciparum_3D7 | gene_product=carbamoyl phosphate synthetase | transcript_product=carbamoyl phosphate synthetase | location=Pf3D7_13_v3:361166-368495(-) | protein_length=2375 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"277.203"	"26"	"56"	"91"	"56"	"2375"	"273.3"	"6.61"	"329.62"	"56"	"0"	"0.767"	"0.885"	"0.724"	"0.446"	"0.298"	"0.248"	"0.211"	"0.133"	"0.082"	"39454.2"	"30253.4"	"34929.0"	"28545.4"	"17597.4"	"11750.6"	"9786.0"	"8313.5"	"5244.0"	"3235.7"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-9194827729624784478"	"False"	"High"	"IsMasterProtein"	"PF3D7_1107300.1-p1"	"transcript=PF3D7_1107300.1 | gene=PF3D7_1107300 | organism=Plasmodium_falciparum_3D7 | gene_product=polyadenylate-binding protein-interacting protein 1, putative | transcript_product=polyadenylate-binding protein-interacting protein 1, putative | location=Pf3D7_11_v3:301283-311287(-) | protein_length=3334 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"276.073"	"19"	"65"	"106"	"65"	"3334"	"381.6"	"7.05"	"333.82"	"65"	"0"	"0.849"	"0.848"	"0.557"	"0.842"	"1.110"	"1.095"	"0.865"	"0.644"	"0.522"	"23474.5"	"19932.0"	"19908.0"	"13071.0"	"19773.4"	"26063.6"	"25704.5"	"20301.2"	"15126.5"	"12246.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-755199995939546143"	"False"	"High"	"IsMasterProtein"	"PF3D7_0619400.1-p1"	"transcript=PF3D7_0619400.1 | gene=PF3D7_0619400 | organism=Plasmodium_falciparum_3D7 | gene_product=cell division cycle protein 48 homologue, putative | transcript_product=cell division cycle protein 48 homologue, putative | location=Pf3D7_06_v3:815622-818247(-) | protein_length=828 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"272.749"	"47"	"35"	"97"	"32"	"828"	"92.3"	"5.08"	"333.46"	"35"	"0"	"0.681"	"0.873"	"0.665"	"0.865"	"0.802"	"0.341"	"0.266"	"0.205"	"0.139"	"33047.4"	"22508.9"	"28845.0"	"21988.1"	"28585.5"	"26495.6"	"11260.6"	"8782.5"	"6767.6"	"4595.9"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-2147144816587721055"	"False"	"High"	"IsMasterProtein"	"PF3D7_0511800.1-p1"	"transcript=PF3D7_0511800.1 | gene=PF3D7_0511800 | organism=Plasmodium_falciparum_3D7 | gene_product=inositol-3-phosphate synthase | transcript_product=inositol-3-phosphate synthase | location=Pf3D7_05_v3:520720-522693(-) | protein_length=604 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"266.922"	"51"	"29"	"100"	"29"	"604"	"69.1"	"7.40"	"358.63"	"29"	"0"	"0.939"	"0.991"	"1.050"	"0.955"	"0.885"	"0.675"	"0.551"	"0.411"	"0.299"	"41555.3"	"39035.8"	"41186.5"	"43645.3"	"39683.5"	"36756.2"	"28044.7"	"22905.5"	"17091.0"	"12445.4"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"9186776891095805116"	"False"	"High"	"IsMasterProtein"	"PF3D7_1015600.1-p1"	"transcript=PF3D7_1015600.1 | gene=PF3D7_1015600 | organism=Plasmodium_falciparum_3D7 | gene_product=heat shock protein 60 | transcript_product=heat shock protein 60 | location=Pf3D7_10_v3:627044-629040(-) | protein_length=580 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"259.211"	"59"	"30"	"79"	"30"	"580"	"62.5"	"7.12"	"279.26"	"30"	"0"	"0.818"	"0.893"	"0.926"	"0.950"	"0.863"	"0.702"	"0.498"	"0.144"	"0.094"	"32867.1"	"26899.7"	"29338.1"	"30440.9"	"31216.7"	"28374.4"	"23089.1"	"16351.7"	"4739.0"	"3086.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"8801906053145531818"	"False"	"High"	"IsMasterProtein"	"PF3D7_1016300.1-p1"	"transcript=PF3D7_1016300.1 | gene=PF3D7_1016300 | organism=Plasmodium_falciparum_3D7 | gene_product=GBP130 protein | transcript_product=GBP130 protein | location=Pf3D7_10_v3:650898-653567(-) | protein_length=824 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"252.620"	"74"	"23"	"208"	"23"	"824"	"95.8"	"5.14"	"645.34"	"23"	"0"	"0.809"	"0.950"	"0.841"	"0.816"	"0.845"	"0.795"	"0.892"	"0.731"	"0.623"	"48927.5"	"39572.1"	"46463.7"	"41162.6"	"39900.9"	"41319.6"	"38918.4"	"43644.8"	"35746.0"	"30472.1"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-3734643807253846802"	"False"	"High"	"IsMasterProtein"	"PF3D7_1357000.1-p1"	"transcript=PF3D7_1357000.1 | gene=PF3D7_1357000 | organism=Plasmodium_falciparum_3D7 | gene_product=elongation factor 1-alpha | transcript_product=elongation factor 1-alpha | location=Pf3D7_13_v3:2265817-2267148(-) | protein_length=443 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"247.178"	"61"	"27"	"131"	"24"	"443"	"48.9"	"9.06"	"420.82"	"27"	"3"	"0.691"	"0.864"	"0.587"	"0.342"	"0.156"	"0.103"	"0.098"	"0.062"	"0.046"	"86070.7"	"59517.0"	"74343.5"	"50566.3"	"29410.5"	"13408.3"	"8892.4"	"8460.9"	"5357.2"	"3972.5"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
