"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Sequest HT: Sequest HT"	"# Peptides (by Search Engine): Sequest HT"	"# Razor Peptides"	"Abundance Ratio: (127N) / (126)"	"Abundance Ratio: (127C) / (126)"	"Abundance Ratio: (128N) / (126)"	"Abundance Ratio: (128C) / (126)"	"Abundance Ratio: (129N) / (126)"	"Abundance Ratio: (129C) / (126)"	"Abundance Ratio: (130N) / (126)"	"Abundance Ratio: (130C) / (126)"	"Abundance Ratio: (131) / (126)"	"Abundances (Grouped): 126"	"Abundances (Grouped): 127N"	"Abundances (Grouped): 127C"	"Abundances (Grouped): 128N"	"Abundances (Grouped): 128C"	"Abundances (Grouped): 129N"	"Abundances (Grouped): 129C"	"Abundances (Grouped): 130N"	"Abundances (Grouped): 130C"	"Abundances (Grouped): 131"	"Abundances (Grouped) CV [%]: 126"	"Abundances (Grouped) CV [%]: 127N"	"Abundances (Grouped) CV [%]: 127C"	"Abundances (Grouped) CV [%]: 128N"	"Abundances (Grouped) CV [%]: 128C"	"Abundances (Grouped) CV [%]: 129N"	"Abundances (Grouped) CV [%]: 129C"	"Abundances (Grouped) CV [%]: 130N"	"Abundances (Grouped) CV [%]: 130C"	"Abundances (Grouped) CV [%]: 131"	"Found in Sample: [S1] F1: 126, Sample"	"Found in Sample: [S2] F1: 127N, Sample"	"Found in Sample: [S3] F1: 127C, Sample"	"Found in Sample: [S4] F1: 128N, Sample"	"Found in Sample: [S5] F1: 128C, Sample"	"Found in Sample: [S6] F1: 129N, Sample"	"Found in Sample: [S7] F1: 129C, Sample"	"Found in Sample: [S8] F1: 130N, Sample"	"Found in Sample: [S9] F1: 130C, Sample"	"Found in Sample: [S10] F1: 131, Sample"	"# Protein Groups"	"Modifications"
"3851945919700585246"	"False"	"High"	"IsMasterProtein"	"PF3D7_0922500.1-p1"	"transcript=PF3D7_0922500.1 | gene=PF3D7_0922500 | organism=Plasmodium_falciparum_3D7 | gene_product=phosphoglycerate kinase | transcript_product=phosphoglycerate kinase | location=Pf3D7_09_v3:913230-914480(+) | protein_length=416 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"318.412"	"69"	"25"	"155"	"25"	"416"	"45.4"	"7.83"	"502.44"	"25"	"0"	"1.040"	"1.046"	"0.695"	"0.145"	"0.111"	"0.090"	"0.092"	"0.073"	"0.033"	"93640.8"	"97397.3"	"97957.8"	"65119.9"	"13561.1"	"10419.9"	"8443.2"	"8613.5"	"6834.4"	"3093.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-5498651146880750489"	"False"	"High"	"IsMasterProtein"	"PF3D7_0730900.1-p1"	"transcript=PF3D7_0730900.1 | gene=PF3D7_0730900 | organism=Plasmodium_falciparum_3D7 | gene_product=EMP1-trafficking protein | transcript_product=EMP1-trafficking protein | location=Pf3D7_07_v3:1325375-1331813(+) | protein_length=2110 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"312.340"	"53"	"58"	"138"	"58"	"2110"	"244.0"	"6.95"	"405.64"	"58"	"0"	"1.007"	"1.023"	"0.962"	"0.521"	"0.314"	"0.288"	"0.317"	"0.256"	"0.150"	"58849.1"	"59274.3"	"60180.9"	"56642.1"	"30675.8"	"18504.9"	"16972.0"	"18637.5"	"15046.1"	"8806.3"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-48075909577931497"	"False"	"High"	"IsMasterProtein"	"PF3D7_0818900.1-p1"	"transcript=PF3D7_0818900.1 | gene=PF3D7_0818900 | organism=Plasmodium_falciparum_3D7 | gene_product=heat shock protein 70 | transcript_product=heat shock protein 70 | location=Pf3D7_08_v3:860384-862417(+) | protein_length=677 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"296.942"	"48"	"32"	"223"	"24"	"677"	"73.9"	"5.67"	"712.60"	"32"	"13"	"1.011"	"0.832"	"0.701"	"0.427"	"0.162"	"0.135"	"0.114"	"0.093"	"0.048"	"122954.2"	"124246.1"	"102283.2"	"86170.2"	"52555.9"	"19877.4"	"16640.9"	"13999.6"	"11488.6"	"5952.5"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-2922454221119471925"	"False"	"High"	"IsMasterProtein"	"PF3D7_1451100.1-p1"	"transcript=PF3D7_1451100.1 | gene=PF3D7_1451100 | organism=Plasmodium_falciparum_3D7 | gene_product=elongation factor 2 | transcript_product=elongation factor 2 | location=Pf3D7_14_v3:2090902-2093400(+) | protein_length=832 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"296.503"	"40"	"31"	"182"	"28"	"832"	"93.5"	"6.80"	"551.76"	"31"	"5"	"1.037"	"1.064"	"0.992"	"0.748"	"0.278"	"0.138"	"0.117"	"0.090"	"0.043"	"89151.8"	"92460.3"	"94830.2"	"88399.1"	"66706.5"	"24743.0"	"12327.9"	"10387.8"	"8024.5"	"3861.4"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-3862296357660898447"	"False"	"High"	"IsMasterProtein"	"PF3D7_0207700.1-p1"	"transcript=PF3D7_0207700.1 | gene=PF3D7_0207700 | organism=Plasmodium_falciparum_3D7 | gene_product=serine repeat antigen 4 | transcript_product=serine repeat antigen 4 | location=Pf3D7_02_v3:308847-312155(-) | protein_length=962 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"295.300"	"49"	"42"	"140"	"32"	"962"	"108.6"	"5.76"	"457.84"	"42"	"12"	"1.067"	"1.160"	"1.198"	"1.098"	"0.710"	"0.201"	"0.179"	"0.125"	"0.061"	"52840.3"	"56375.6"	"61288.0"	"63313.8"	"58040.3"	"37536.1"	"10627.1"	"9455.5"	"6606.0"	"3240.1"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-5632043330276546877"	"False"	"High"	"IsMasterProtein"	"PF3D7_0524000.1-p1"	"transcript=PF3D7_0524000.1 | gene=PF3D7_0524000 | organism=Plasmodium_falciparum_3D7 | gene_product=karyopherin beta | transcript_product=karyopherin beta | location=Pf3D7_05_v3:998753-1002124(+) | protein_length=1123 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"294.883"	"37"	"41"	"103"	"41"	"1123"	"127.3"	"4.92"	"360.70"	"41"	"0"	"1.031"	"1.029"	"0.920"	"0.563"	"0.176"	"0.131"	"0.115"	"0.093"	"0.038"	"61788.4"	"63715.4"	"63572.8"	"56876.2"	"34806.8"	"10862.1"	"8125.1"	"7107.1"	"5745.3"	"2378.4"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-2147144816587721055"	"False"	"High"	"IsMasterProtein"	"PF3D7_0511800.1-p1"	"transcript=PF3D7_0511800.1 | gene=PF3D7_0511800 | organism=Plasmodium_falciparum_3D7 | gene_product=inositol-3-phosphate synthase | transcript_product=inositol-3-phosphate synthase | location=Pf3D7_05_v3:520720-522693(-) | protein_length=604 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"292.034"	"51"	"30"	"160"	"30"	"604"	"69.1"	"7.40"	"530.67"	"30"	"0"	"1.046"	"1.110"	"1.069"	"1.023"	"0.851"	"0.792"	"0.648"	"0.545"	"0.270"	"58324.4"	"61027.8"	"64720.7"	"62353.8"	"59684.6"	"49658.4"	"46204.8"	"37795.2"	"31766.3"	"15761.9"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-755199995939546143"	"False"	"High"	"IsMasterProtein"	"PF3D7_0619400.1-p1"	"transcript=PF3D7_0619400.1 | gene=PF3D7_0619400 | organism=Plasmodium_falciparum_3D7 | gene_product=cell division cycle protein 48 homologue, putative | transcript_product=cell division cycle protein 48 homologue, putative | location=Pf3D7_06_v3:815622-818247(-) | protein_length=828 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"291.244"	"50"	"41"	"141"	"38"	"828"	"92.3"	"5.08"	"442.20"	"41"	"3"	"1.072"	"1.059"	"1.011"	"0.903"	"0.615"	"0.295"	"0.252"	"0.238"	"0.113"	"48789.8"	"52294.5"	"51659.5"	"49327.0"	"44057.9"	"29993.4"	"14377.9"	"12285.9"	"11607.3"	"5535.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-5298998008602675123"	"False"	"High"	"IsMasterProtein"	"PF3D7_0708800.1-p1"	"transcript=PF3D7_0708800.1 | gene=PF3D7_0708800 | organism=Plasmodium_falciparum_3D7 | gene_product=heat shock protein 110 | transcript_product=heat shock protein 110 | location=Pf3D7_07_v3:395711-398332(+) | protein_length=873 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"285.914"	"43"	"34"	"132"	"34"	"873"	"99.9"	"5.69"	"441.86"	"34"	"0"	"0.997"	"1.044"	"0.914"	"0.268"	"0.115"	"0.096"	"0.084"	"0.068"	"0.034"	"67304.2"	"67133.6"	"70282.3"	"61483.9"	"18008.6"	"7762.4"	"6439.4"	"5654.1"	"4545.3"	"2306.7"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-8154947381850791581"	"False"	"High"	"IsMasterProtein"	"PF3D7_1361800.1-p1"	"transcript=PF3D7_1361800.1 | gene=PF3D7_1361800 | organism=Plasmodium_falciparum_3D7 | gene_product=glideosome-associated connector | transcript_product=glideosome-associated connector | location=Pf3D7_13_v3:2473530-2481626(+) | protein_length=2605 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"278.092"	"26"	"69"	"114"	"69"	"2605"	"290.8"	"5.25"	"359.85"	"69"	"0"	"1.032"	"1.052"	"0.889"	"0.315"	"0.137"	"0.118"	"0.111"	"0.089"	"0.045"	"62864.0"	"64851.0"	"66133.9"	"55870.6"	"19809.4"	"8591.4"	"7400.9"	"6948.2"	"5579.1"	"2803.6"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"8801906053145531818"	"False"	"High"	"IsMasterProtein"	"PF3D7_1016300.1-p1"	"transcript=PF3D7_1016300.1 | gene=PF3D7_1016300 | organism=Plasmodium_falciparum_3D7 | gene_product=GBP130 protein | transcript_product=GBP130 protein | location=Pf3D7_10_v3:650898-653567(-) | protein_length=824 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"277.966"	"81"	"32"	"252"	"32"	"824"	"95.8"	"5.14"	"743.35"	"32"	"0"	"1.037"	"1.017"	"0.950"	"0.854"	"0.656"	"0.798"	"0.801"	"0.612"	"0.282"	"65754.8"	"68178.6"	"66854.8"	"62499.0"	"56147.9"	"43163.3"	"52462.4"	"52656.0"	"40224.5"	"18515.1"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6301432758226619021"	"False"	"High"	"IsMasterProtein"	"PF3D7_0500800.1-p1"	"transcript=PF3D7_0500800.1 | gene=PF3D7_0500800 | organism=Plasmodium_falciparum_3D7 | gene_product=mature parasite-infected erythrocyte surface antigen | transcript_product=mature parasite-infected erythrocyte surface antigen | location=Pf3D7_05_v3:43327-47761(-) | protein_length=1434 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"277.942"	"44"	"48"	"128"	"48"	"1434"	"168.2"	"4.78"	"392.86"	"48"	"0"	"0.976"	"0.905"	"0.787"	"0.569"	"0.357"	"0.395"	"0.412"	"0.431"	"0.392"	"53747.9"	"52471.9"	"48649.8"	"42301.5"	"30591.2"	"19186.6"	"21207.6"	"22152.2"	"23149.1"	"21069.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"2577609782896734957"	"False"	"High"	"IsMasterProtein"	"PF3D7_1444800.1-p1"	"transcript=PF3D7_1444800.1 | gene=PF3D7_1444800 | organism=Plasmodium_falciparum_3D7 | gene_product=fructose-bisphosphate aldolase | transcript_product=fructose-bisphosphate aldolase | location=Pf3D7_14_v3:1844041-1845617(-) | protein_length=369 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"269.701"	"44"	"15"	"162"	"15"	"369"	"40.1"	"8.12"	"629.23"	"15"	"0"	"1.014"	"1.090"	"1.057"	"1.027"	"0.866"	"1.050"	"0.990"	"0.146"	"0.100"	"66590.1"	"67537.4"	"72613.1"	"70387.0"	"68399.4"	"57673.1"	"69949.2"	"65901.5"	"9695.5"	"6626.6"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-7163985271681713089"	"False"	"High"	"IsMasterProtein"	"PF3D7_1134000.1-p1"	"transcript=PF3D7_1134000.1 | gene=PF3D7_1134000 | organism=Plasmodium_falciparum_3D7 | gene_product=heat shock protein 70 | transcript_product=heat shock protein 70 | location=Pf3D7_11_v3:1320114-1322105(+) | protein_length=663 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"269.058"	"48"	"29"	"90"	"28"	"663"	"73.3"	"6.84"	"326.71"	"29"	"2"	"0.966"	"0.916"	"0.721"	"0.292"	"0.129"	"0.113"	"0.108"	"0.090"	"0.046"	"48963.3"	"47276.3"	"44846.3"	"35294.5"	"14279.6"	"6292.4"	"5551.3"	"5301.1"	"4401.1"	"2261.9"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-9194827729624784478"	"False"	"High"	"IsMasterProtein"	"PF3D7_1107300.1-p1"	"transcript=PF3D7_1107300.1 | gene=PF3D7_1107300 | organism=Plasmodium_falciparum_3D7 | gene_product=polyadenylate-binding protein-interacting protein 1, putative | transcript_product=polyadenylate-binding protein-interacting protein 1, putative | location=Pf3D7_11_v3:301283-311287(-) | protein_length=3334 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"260.365"	"19"	"65"	"128"	"65"	"3334"	"381.6"	"7.05"	"361.12"	"65"	"0"	"0.991"	"0.770"	"0.457"	"0.369"	"0.251"	"0.236"	"0.220"	"0.181"	"0.119"	"52711.0"	"52234.0"	"40581.1"	"24097.3"	"19432.7"	"13215.1"	"12414.4"	"11600.9"	"9550.6"	"6252.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-7066238491796449517"	"False"	"High"	"IsMasterProtein"	"PF3D7_0929400.1-p1"	"transcript=PF3D7_0929400.1 | gene=PF3D7_0929400 | organism=Plasmodium_falciparum_3D7 | gene_product=high molecular weight rhoptry protein 2 | transcript_product=high molecular weight rhoptry protein 2 | location=Pf3D7_09_v3:1175203-1180762(+) | protein_length=1378 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"259.489"	"35"	"43"	"111"	"43"	"1378"	"162.6"	"8.27"	"355.55"	"43"	"0"	"1.005"	"0.951"	"0.730"	"0.492"	"0.120"	"0.122"	"0.108"	"0.082"	"0.046"	"61510.9"	"61808.0"	"58519.3"	"44917.5"	"30272.3"	"7401.5"	"7484.1"	"6672.3"	"5072.8"	"2811.9"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
