"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Sequest HT: Sequest HT"	"# Peptides (by Search Engine): Sequest HT"	"# Razor Peptides"	"Abundance Ratio: (127N) / (126)"	"Abundance Ratio: (127C) / (126)"	"Abundance Ratio: (128N) / (126)"	"Abundance Ratio: (128C) / (126)"	"Abundance Ratio: (129N) / (126)"	"Abundance Ratio: (129C) / (126)"	"Abundance Ratio: (130N) / (126)"	"Abundance Ratio: (130C) / (126)"	"Abundance Ratio: (131) / (126)"	"Abundances (Grouped): 126"	"Abundances (Grouped): 127N"	"Abundances (Grouped): 127C"	"Abundances (Grouped): 128N"	"Abundances (Grouped): 128C"	"Abundances (Grouped): 129N"	"Abundances (Grouped): 129C"	"Abundances (Grouped): 130N"	"Abundances (Grouped): 130C"	"Abundances (Grouped): 131"	"Abundances (Grouped) CV [%]: 126"	"Abundances (Grouped) CV [%]: 127N"	"Abundances (Grouped) CV [%]: 127C"	"Abundances (Grouped) CV [%]: 128N"	"Abundances (Grouped) CV [%]: 128C"	"Abundances (Grouped) CV [%]: 129N"	"Abundances (Grouped) CV [%]: 129C"	"Abundances (Grouped) CV [%]: 130N"	"Abundances (Grouped) CV [%]: 130C"	"Abundances (Grouped) CV [%]: 131"	"Found in Sample: [S1] F1: 126, Sample"	"Found in Sample: [S2] F1: 127N, Sample"	"Found in Sample: [S3] F1: 127C, Sample"	"Found in Sample: [S4] F1: 128N, Sample"	"Found in Sample: [S5] F1: 128C, Sample"	"Found in Sample: [S6] F1: 129N, Sample"	"Found in Sample: [S7] F1: 129C, Sample"	"Found in Sample: [S8] F1: 130N, Sample"	"Found in Sample: [S9] F1: 130C, Sample"	"Found in Sample: [S10] F1: 131, Sample"	"# Protein Groups"	"Modifications"
"-4777132236614452456"	"False"	"High"	"IsMasterProtein"	"PF3D7_0207600.1-p1"	"transcript=PF3D7_0207600.1 | gene=PF3D7_0207600 | organism=Plasmodium_falciparum_3D7 | gene_product=serine repeat antigen 5 | transcript_product=serine repeat antigen 5 | location=Pf3D7_02_v3:303593-307027(-) | protein_length=997 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"83.333"	"21"	"22"	"31"	"21"	"997"	"111.7"	"5.41"	"99.89"	"22"	"1"	"0.977"	"1.063"	"1.100"	"0.911"	"0.463"	"0.266"	"0.221"	"0.156"	"0.107"	"4103.7"	"4008.2"	"4363.9"	"4515.9"	"3740.5"	"1898.2"	"1090.4"	"908.4"	"639.7"	"438.2"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6164063770516847304"	"False"	"High"	"IsMasterProtein"	"PF3D7_1324900.1-p1"	"transcript=PF3D7_1324900.1 | gene=PF3D7_1324900 | organism=Plasmodium_falciparum_3D7 | gene_product=L-lactate dehydrogenase | transcript_product=L-lactate dehydrogenase | location=Pf3D7_13_v3:1041157-1042107(+) | protein_length=316 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"83.033"	"36"	"11"	"35"	"11"	"316"	"34.1"	"7.55"	"98.34"	"11"	"0"	"0.970"	"0.965"	"0.923"	"0.150"	"0.145"	"0.117"	"0.123"	"0.080"	"0.045"	"9919.8"	"9624.1"	"9576.5"	"9152.1"	"1490.1"	"1439.9"	"1160.2"	"1219.9"	"792.9"	"450.6"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"3869938119336393577"	"False"	"High"	"IsMasterProtein"	"PF3D7_1120100.1-p1"	"transcript=PF3D7_1120100.1 | gene=PF3D7_1120100 | organism=Plasmodium_falciparum_3D7 | gene_product=phosphoglycerate mutase, putative | transcript_product=phosphoglycerate mutase, putative | location=Pf3D7_11_v3:761695-762818(+) | protein_length=250 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"80.065"	"55"	"16"	"44"	"16"	"250"	"28.8"	"8.28"	"121.61"	"16"	"0"	"1.009"	"1.008"	"1.087"	"0.988"	"0.979"	"0.950"	"1.090"	"0.891"	"0.743"	"5729.5"	"5780.0"	"5772.9"	"6227.0"	"5662.2"	"5607.7"	"5442.3"	"6242.7"	"5102.6"	"4254.8"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"8125305078391365032"	"False"	"High"	"IsMasterProtein"	"PF3D7_1035200.1-p1"	"transcript=PF3D7_1035200.1 | gene=PF3D7_1035200 | organism=Plasmodium_falciparum_3D7 | gene_product=S-antigen | transcript_product=S-antigen | location=Pf3D7_10_v3:1394839-1396596(+) | protein_length=585 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"78.988"	"87"	"13"	"33"	"13"	"585"	"62.9"	"4.40"	"105.10"	"13"	"0"	"0.979"	"1.063"	"1.092"	"0.999"	"0.944"	"1.050"	"1.147"	"0.992"	"1.064"	"2430.3"	"2378.3"	"2582.5"	"2653.2"	"2428.6"	"2294.0"	"2552.5"	"2788.4"	"2410.5"	"2586.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6908919208457244413"	"False"	"High"	"IsMasterProtein"	"PF3D7_0922200.1-p1"	"transcript=PF3D7_0922200.1 | gene=PF3D7_0922200 | organism=Plasmodium_falciparum_3D7 | gene_product=S-adenosylmethionine synthetase | transcript_product=S-adenosylmethionine synthetase | location=Pf3D7_09_v3:903362-904570(+) | protein_length=402 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"78.500"	"46"	"16"	"21"	"16"	"402"	"44.8"	"6.74"	"77.05"	"16"	"0"	"0.997"	"0.971"	"0.962"	"0.515"	"0.309"	"0.240"	"0.229"	"0.121"	"0.069"	"4696.8"	"4683.0"	"4560.9"	"4518.7"	"2420.1"	"1451.9"	"1128.9"	"1076.7"	"566.3"	"325.3"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-7598870917728351681"	"False"	"High"	"IsMasterProtein"	"PF3D7_1416500.1-p1"	"transcript=PF3D7_1416500.1 | gene=PF3D7_1416500 | organism=Plasmodium_falciparum_3D7 | gene_product=NADP-specific glutamate dehydrogenase | transcript_product=NADP-specific glutamate dehydrogenase | location=Pf3D7_14_v3:667412-668824(+) | protein_length=470 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"77.929"	"44"	"18"	"22"	"18"	"470"	"52.5"	"7.56"	"72.92"	"18"	"0"	"0.987"	"1.055"	"1.004"	"1.033"	"1.037"	"1.028"	"1.156"	"1.072"	"1.114"	"2111.7"	"2083.6"	"2228.8"	"2120.3"	"2181.8"	"2190.1"	"2170.9"	"2442.0"	"2264.5"	"2352.5"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-8039983206772864733"	"False"	"High"	"IsMasterProtein"	"PF3D7_1246200.1-p1"	"transcript=PF3D7_1246200.1 | gene=PF3D7_1246200 | organism=Plasmodium_falciparum_3D7 | gene_product=actin I | transcript_product=actin I | location=Pf3D7_12_v3:1920784-1921914(+) | protein_length=376 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"75.431"	"41"	"12"	"22"	"9"	"376"	"41.8"	"5.34"	"74.20"	"12"	"0"	"0.998"	"0.804"	"0.507"	"0.150"	"0.119"	"0.105"	"0.116"	"0.080"	"0.047"	"4996.0"	"4988.2"	"4017.0"	"2533.3"	"751.0"	"595.0"	"523.3"	"581.2"	"401.9"	"234.5"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"4988982149283948022"	"False"	"High"	"IsMasterProtein"	"PF3D7_1115800.1-p1"	"transcript=PF3D7_1115800.1 | gene=PF3D7_1115800 | organism=Plasmodium_falciparum_3D7 | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=Pf3D7_11_v3:596289-597203(-) | protein_length=304 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"74.753"	"40"	"13"	"41"	"13"	"304"	"33.9"	"9.99"	"113.57"	"13"	"0"	"0.996"	"1.068"	"1.045"	"0.957"	"0.954"	"1.031"	"1.127"	"1.016"	"0.975"	"2660.2"	"2650.3"	"2841.5"	"2779.6"	"2546.6"	"2537.8"	"2742.3"	"2998.7"	"2702.0"	"2594.4"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"8801906053145531818"	"False"	"High"	"IsMasterProtein"	"PF3D7_1016300.1-p1"	"transcript=PF3D7_1016300.1 | gene=PF3D7_1016300 | organism=Plasmodium_falciparum_3D7 | gene_product=GBP130 protein | transcript_product=GBP130 protein | location=Pf3D7_10_v3:650898-653567(-) | protein_length=824 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"71.961"	"67"	"15"	"27"	"15"	"824"	"95.8"	"5.14"	"88.48"	"15"	"0"	"1.168"	"1.224"	"1.157"	"0.992"	"0.747"	"0.725"	"0.540"	"0.206"	"0.151"	"3406.6"	"3979.1"	"4169.0"	"3942.5"	"3378.6"	"2545.8"	"2470.2"	"1840.6"	"701.2"	"515.6"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-4199900248283282546"	"False"	"High"	"IsMasterProtein"	"PF3D7_0108500.1-p1"	"transcript=PF3D7_0108500.1 | gene=PF3D7_0108500 | organism=Plasmodium_falciparum_3D7 | gene_product=ELM2 domain-containing protein, putative | transcript_product=ELM2 domain-containing protein, putative | location=Pf3D7_01_v3:349170-349709(+) | protein_length=179 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"63.763"	"18"	"3"	"13"	"3"	"179"	"19.7"	"4.04"	"68.51"	"3"	"0"	"0.896"	"0.975"	"1.020"	"1.013"	"1.001"	"0.942"	"1.073"	"0.943"	"0.972"	"1207.8"	"1082.6"	"1177.5"	"1231.8"	"1223.7"	"1209.5"	"1137.9"	"1295.6"	"1139.2"	"1174.3"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"900378609323089650"	"False"	"High"	"IsMasterProtein"	"PF3D7_0708400.1-p1"	"transcript=PF3D7_0708400.1 | gene=PF3D7_0708400 | organism=Plasmodium_falciparum_3D7 | gene_product=heat shock protein 90 | transcript_product=heat shock protein 90 | location=Pf3D7_07_v3:381592-384614(+) | protein_length=745 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"62.762"	"22"	"17"	"20"	"13"	"745"	"86.1"	"5.01"	"70.64"	"17"	"1"	"1.027"	"0.373"	"0.155"	"0.089"	"0.071"	"0.078"	"0.084"	"0.044"	"0.036"	"9066.5"	"9313.8"	"3379.7"	"1408.0"	"810.5"	"639.2"	"706.1"	"764.7"	"395.3"	"322.7"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-5741552881811149642"	"False"	"High"	"IsMasterProtein"	"PF3D7_0513300.1-p1"	"transcript=PF3D7_0513300.1 | gene=PF3D7_0513300 | organism=Plasmodium_falciparum_3D7 | gene_product=purine nucleoside phosphorylase | transcript_product=purine nucleoside phosphorylase | location=Pf3D7_05_v3:569182-569919(-) | protein_length=245 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"61.127"	"43"	"8"	"17"	"8"	"245"	"26.8"	"6.52"	"62.36"	"8"	"0"	"0.940"	"0.952"	"1.024"	"0.937"	"0.829"	"0.173"	"0.222"	"0.153"	"0.068"	"3828.8"	"3598.0"	"3644.4"	"3919.4"	"3586.9"	"3173.8"	"664.2"	"850.8"	"585.2"	"262.2"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-87546260885384283"	"False"	"High"	"IsMasterProtein"	"PF3D7_0302500.1-p1"	"transcript=PF3D7_0302500.1 | gene=PF3D7_0302500 | organism=Plasmodium_falciparum_3D7 | gene_product=cytoadherence linked asexual protein 3.1 | transcript_product=cytoadherence linked asexual protein 3.1 | location=Pf3D7_03_v3:135418-140660(+) | protein_length=1417 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"60.737"	"17"	"24"	"28"	"24"	"1417"	"167.1"	"7.18"	"82.79"	"24"	"0"	"1.018"	"1.035"	"0.988"	"0.608"	"0.188"	"0.167"	"0.167"	"0.119"	"0.093"	"5335.8"	"5429.3"	"5524.8"	"5270.8"	"3242.7"	"1002.9"	"889.9"	"893.2"	"636.2"	"494.2"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-3675427253702386104"	"False"	"High"	"IsMasterProtein"	"PF3D7_1029600.1-p1"	"transcript=PF3D7_1029600.1 | gene=PF3D7_1029600 | organism=Plasmodium_falciparum_3D7 | gene_product=adenosine deaminase | transcript_product=adenosine deaminase | location=Pf3D7_10_v3:1206302-1207405(+) | protein_length=367 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"58.338"	"38"	"15"	"24"	"15"	"367"	"42.4"	"5.69"	"69.95"	"15"	"0"	"1.006"	"1.022"	"1.080"	"1.031"	"0.947"	"0.854"	"0.744"	"0.311"	"0.112"	"4628.3"	"4656.8"	"4730.5"	"4997.3"	"4770.6"	"4382.0"	"3952.6"	"3445.6"	"1441.6"	"516.1"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"6615948954310524222"	"False"	"High"	"IsMasterProtein"	"PF3D7_0818200.1-p1"	"transcript=PF3D7_0818200.1 | gene=PF3D7_0818200 | organism=Plasmodium_falciparum_3D7 | gene_product=14-3-3 protein | transcript_product=14-3-3 protein | location=Pf3D7_08_v3:830006-831454(+) | protein_length=262 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"58.286"	"55"	"13"	"20"	"10"	"262"	"30.2"	"4.92"	"62.54"	"13"	"0"	"1.043"	"1.035"	"0.953"	"0.173"	"0.136"	"0.086"	"0.086"	"0.062"	"0.040"	"5759.5"	"6007.1"	"5959.0"	"5489.0"	"995.2"	"781.9"	"496.1"	"496.0"	"358.0"	"228.3"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"7900279068075717963"	"False"	"High"	"IsMasterProtein"	"PF3D7_0501400.1-p1"	"transcript=PF3D7_0501400.1 | gene=PF3D7_0501400 | organism=Plasmodium_falciparum_3D7 | gene_product=interspersed repeat antigen | transcript_product=interspersed repeat antigen | location=Pf3D7_05_v3:74509-79842(+) | protein_length=1720 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"52.835"	"13"	"12"	"22"	"12"	"1720"	"189.4"	"4.50"	"63.22"	"12"	"0"	"1.007"	"1.021"	"0.969"	"0.638"	"0.522"	"0.514"	"0.499"	"0.423"	"0.403"	"3378.7"	"3403.1"	"3449.4"	"3272.8"	"2154.0"	"1764.9"	"1737.0"	"1686.7"	"1429.1"	"1360.6"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
