protein1,protein2,pred
PF3D7_1019400,PF3D7_0814000,0.791986951254121
PF3D7_1019400,PF3D7_1027800,0.743826352739362
PF3D7_1019400,PF3D7_1130100,0.825714924993794
PF3D7_1019400,PF3D7_1323400,0.733051377540817
PF3D7_1019400,PF3D7_1323100,0.656949275898137
PF3D7_1019400,PF3D7_1414300,0.652068442195497
PF3D7_1019400,PF3D7_1441200,0.725958863585311
PF3D7_1019400,PF3D7_1004000,0.634153598128321
PF3D7_1019400,PF3D7_0422400,0.694130035901685
PF3D7_1019400,PF3D7_0618300,0.442652580862136
PF3D7_1019400,PF3D7_1142600,0.557633734139565
PF3D7_1019400,PF3D7_1342000,0.638746849059315
PF3D7_1019400,PF3D7_0706400,0.626871548807218
PF3D7_1019400,PF3D7_1105400,0.597312689681709
PF3D7_1019400,PF3D7_1461300,0.605667976058193
PF3D7_1019400,PF3D7_1331800,0.515655791604178
PF3D7_1019400,PF3D7_0614500,0.485616627587107
PF3D7_1019400,PF3D7_0813900,0.518314601063685
PF3D7_1019400,PF3D7_1421200,0.457058293856033
PF3D7_1019400,PF3D7_0507100,0.429779190969151
PF3D7_1019400,PF3D7_0710600,0.4228835493636
PF3D7_1019400,PF3D7_1358800,0.467017146043119
PF3D7_1019400,PF3D7_1242700,0.408684222177629
PF3D7_1019400,PF3D7_1351400,0.415807044834711
PF3D7_1019400,PF3D7_0415900,0.404812628587058
PF3D7_1019400,PF3D7_1338200,0.341506098165186
PF3D7_1019400,PF3D7_1302800,0.332611967049267
PF3D7_1019400,PF3D7_0307200,0.212252670533491
PF3D7_1019400,PF3D7_1424400,0.211654840973197
PF3D7_1019400,PF3D7_1426000,0.179209627190716
PF3D7_1019400,PF3D7_1142500,0.428474699356671
PF3D7_1460700,PF3D7_1424100,0.60619125944545
PF3D7_1460700,PF3D7_1124900,0.857428482353568
PF3D7_1460700,PF3D7_1431700,0.831371425914706
PF3D7_1460700,PF3D7_0814000,0.927947425802627
PF3D7_1460700,PF3D7_1027800,0.64981152615526
PF3D7_1460700,PF3D7_1130100,0.727929631379187
PF3D7_1460700,PF3D7_1323400,0.799575191288149
PF3D7_1460700,PF3D7_1323100,0.826765525443552
PF3D7_1460700,PF3D7_1414300,0.835533470889422
PF3D7_1460700,PF3D7_1441200,0.875184702815106
PF3D7_1460700,PF3D7_1004000,0.660468906412575
PF3D7_1460700,PF3D7_0422400,0.682233866336371
PF3D7_1460700,PF3D7_0618300,0.604125856863564
PF3D7_1460700,PF3D7_1142600,0.495027691496107
PF3D7_1460700,PF3D7_1342000,0.679210360741591
PF3D7_1460700,PF3D7_0706400,0.576167065754417
PF3D7_1460700,PF3D7_1105400,0.573886593255138
PF3D7_1460700,PF3D7_1461300,0.694866495216047
PF3D7_1460700,PF3D7_1331800,0.466002719221067
PF3D7_1460700,PF3D7_0614500,0.575189737631669
PF3D7_1460700,PF3D7_0813900,0.520819525467917
PF3D7_1460700,PF3D7_1421200,0.56603021154428
PF3D7_1460700,PF3D7_0507100,0.491410897188963
PF3D7_1460700,PF3D7_0710600,0.480339766878877
PF3D7_1460700,PF3D7_1358800,0.53081368154522
PF3D7_1460700,PF3D7_0322900,0.407218582323518
PF3D7_1460700,PF3D7_1242700,0.43756759728411
PF3D7_1460700,PF3D7_1351400,0.386239247303005
PF3D7_1460700,PF3D7_0415900,0.322723877367632
PF3D7_1460700,PF3D7_1126200,0.376912564469726
PF3D7_1460700,PF3D7_1338200,0.317971777517485
PF3D7_1460700,PF3D7_0307200,0.197506212824185
PF3D7_1460700,PF3D7_1424400,0.193491325020372
PF3D7_1460700,PF3D7_1426000,0.213810401827896
PF3D7_1460700,PF3D7_1109900,0.313099298736199
PF3D7_1460700,PF3D7_1142500,0.51644026389981
PF3D7_1424100,PF3D7_1124900,0.636749167228309
PF3D7_1424100,PF3D7_1431700,0.727074227636359
PF3D7_1424100,PF3D7_0814000,0.74362865806644
PF3D7_1424100,PF3D7_1027800,0.903737814333966
PF3D7_1424100,PF3D7_1130100,0.571048675281724
PF3D7_1424100,PF3D7_1323400,0.601837701263564
PF3D7_1424100,PF3D7_1323100,0.644490259992456
PF3D7_1424100,PF3D7_1414300,0.493533394511407
PF3D7_1424100,PF3D7_1441200,0.643069700806307
PF3D7_1424100,PF3D7_1004000,0.687269030343942
PF3D7_1424100,PF3D7_0422400,0.595730118833986
PF3D7_1424100,PF3D7_0618300,0.602623515088282
PF3D7_1424100,PF3D7_1142600,0.657733670071385
PF3D7_1424100,PF3D7_1342000,0.618517790836428
PF3D7_1424100,PF3D7_1105400,0.613891375024356
PF3D7_1424100,PF3D7_1331800,0.4495499712477
PF3D7_1424100,PF3D7_0614500,0.50312912582358
PF3D7_1424100,PF3D7_1421200,0.561335264137498
PF3D7_1424100,PF3D7_0507100,0.450646163826277
PF3D7_1424100,PF3D7_0710600,0.388670665344534
PF3D7_1424100,PF3D7_1358800,0.43058135379831
PF3D7_1424100,PF3D7_0322900,0.53561001938917
PF3D7_1424100,PF3D7_1242700,0.506750492724609
PF3D7_1424100,PF3D7_1351400,0.422002401391897
PF3D7_1424100,PF3D7_0415900,0.341199953365843
PF3D7_1424100,PF3D7_1126200,0.367536879943079
PF3D7_1424100,PF3D7_1338200,0.374364842608154
PF3D7_1424100,PF3D7_0307200,0.166000175683235
PF3D7_1424100,PF3D7_1424400,0.220105107284819
PF3D7_1424100,PF3D7_1426000,0.158456360830887
PF3D7_1424100,PF3D7_1142500,0.444557897182148
PF3D7_1124900,PF3D7_1431700,0.835010444721051
PF3D7_1124900,PF3D7_0814000,0.95701213591882
PF3D7_1124900,PF3D7_1027800,0.743388008147888
PF3D7_1124900,PF3D7_1130100,0.74359560608893
PF3D7_1124900,PF3D7_1323400,0.571759204955675
PF3D7_1124900,PF3D7_1323100,0.606168563764952
PF3D7_1124900,PF3D7_1414300,0.812665998346832
PF3D7_1124900,PF3D7_1441200,0.85565972372774
PF3D7_1124900,PF3D7_1004000,0.609621264357236
PF3D7_1124900,PF3D7_0422400,0.740704521393124
PF3D7_1124900,PF3D7_0618300,0.556115377107341
PF3D7_1124900,PF3D7_1142600,0.504580013657863
PF3D7_1124900,PF3D7_1342000,0.721501237366525
PF3D7_1124900,PF3D7_0706400,0.675500117824006
PF3D7_1124900,PF3D7_1105400,0.522790102276139
PF3D7_1124900,PF3D7_1461300,0.589847579105293
PF3D7_1124900,PF3D7_1331800,0.516645154100473
PF3D7_1124900,PF3D7_0614500,0.581108914437408
PF3D7_1124900,PF3D7_0813900,0.494018030446034
PF3D7_1124900,PF3D7_1421200,0.617573173943802
PF3D7_1124900,PF3D7_0507100,0.442089108949663
PF3D7_1124900,PF3D7_0710600,0.445255115912179
PF3D7_1124900,PF3D7_1358800,0.515386872727872
PF3D7_1124900,PF3D7_0322900,0.465233955583816
PF3D7_1124900,PF3D7_1242700,0.468466629341572
PF3D7_1124900,PF3D7_1351400,0.412834477597809
PF3D7_1124900,PF3D7_0415900,0.32266891397939
PF3D7_1124900,PF3D7_1126200,0.420097752263698
PF3D7_1124900,PF3D7_1338200,0.328965892915374
PF3D7_1124900,PF3D7_1302800,0.400126777754524
PF3D7_1124900,PF3D7_0307200,0.195732067132466
PF3D7_1124900,PF3D7_1424400,0.169545303470684
PF3D7_1124900,PF3D7_1426000,0.167817492315491
PF3D7_1124900,PF3D7_1109900,0.321817001022133
PF3D7_1124900,PF3D7_1142500,0.480001878071006
PF3D7_1431700,PF3D7_0814000,0.824913996541871
PF3D7_1431700,PF3D7_1027800,0.711979440869698
PF3D7_1431700,PF3D7_1130100,0.711403496655564
PF3D7_1431700,PF3D7_1323400,0.646591339758002
PF3D7_1431700,PF3D7_1323100,0.862667684867403
PF3D7_1431700,PF3D7_1414300,0.752919765131129
PF3D7_1431700,PF3D7_1441200,0.780208473417906
PF3D7_1431700,PF3D7_1004000,0.702968343428428
PF3D7_1431700,PF3D7_0422400,0.816658914455692
PF3D7_1431700,PF3D7_0618300,0.54083260107422
PF3D7_1431700,PF3D7_1142600,0.580342244425061
PF3D7_1431700,PF3D7_1342000,0.719689173572427
PF3D7_1431700,PF3D7_0706400,0.772096934273559
PF3D7_1431700,PF3D7_1105400,0.599002136663331
PF3D7_1431700,PF3D7_1461300,0.663177441924056
PF3D7_1431700,PF3D7_1331800,0.509257779077674
PF3D7_1431700,PF3D7_0614500,0.466747843064549
PF3D7_1431700,PF3D7_1421200,0.653133853142137
PF3D7_1431700,PF3D7_0507100,0.407096288924278
PF3D7_1431700,PF3D7_0710600,0.467265899594481
PF3D7_1431700,PF3D7_1358800,0.499487356979169
PF3D7_1431700,PF3D7_0322900,0.45696762950598
PF3D7_1431700,PF3D7_1242700,0.544786860407681
PF3D7_1431700,PF3D7_1351400,0.38994828174377
PF3D7_1431700,PF3D7_0415900,0.270938816881199
PF3D7_1431700,PF3D7_1126200,0.351335274054452
PF3D7_1431700,PF3D7_1338200,0.267043829769954
PF3D7_1431700,PF3D7_1302800,0.336043608622714
PF3D7_1431700,PF3D7_0307200,0.196840411370166
PF3D7_1431700,PF3D7_1424400,0.223050290215093
PF3D7_1431700,PF3D7_1426000,0.160452642939954
PF3D7_1431700,PF3D7_1109900,0.330549911462202
PF3D7_1431700,PF3D7_1142500,0.418908226771037
PF3D7_0814000,PF3D7_1027800,0.825717144576664
PF3D7_0814000,PF3D7_1130100,0.779403024537945
PF3D7_0814000,PF3D7_1323400,0.612351840617085
PF3D7_0814000,PF3D7_1323100,0.805716232739183
PF3D7_0814000,PF3D7_1414300,0.881127839695743
PF3D7_0814000,PF3D7_1441200,0.82635537885729
PF3D7_0814000,PF3D7_1004000,0.74519231970737
PF3D7_0814000,PF3D7_0422400,0.754905725122668
PF3D7_0814000,PF3D7_0618300,0.612202886809922
PF3D7_0814000,PF3D7_1142600,0.724080670245322
PF3D7_0814000,PF3D7_1342000,0.871066961871171
PF3D7_0814000,PF3D7_0706400,0.719988886515329
PF3D7_0814000,PF3D7_1105400,0.769689657384067
PF3D7_0814000,PF3D7_1461300,0.780046863917241
PF3D7_0814000,PF3D7_1331800,0.485131055631324
PF3D7_0814000,PF3D7_0614500,0.62535741233076
PF3D7_0814000,PF3D7_0813900,0.50453126353944
PF3D7_0814000,PF3D7_1421200,0.672801959548352
PF3D7_0814000,PF3D7_0507100,0.441352830593643
PF3D7_0814000,PF3D7_0710600,0.4597706262677
PF3D7_0814000,PF3D7_1358800,0.604722089472004
PF3D7_0814000,PF3D7_0322900,0.517935357820934
PF3D7_0814000,PF3D7_1242700,0.520555581782662
PF3D7_0814000,PF3D7_1351400,0.409243057599521
PF3D7_0814000,PF3D7_0415900,0.328917241084669
PF3D7_0814000,PF3D7_1126200,0.412471254318564
PF3D7_0814000,PF3D7_1338200,0.312516410847626
PF3D7_0814000,PF3D7_1302800,0.370335171270087
PF3D7_0814000,PF3D7_0307200,0.193271471578022
PF3D7_0814000,PF3D7_1424400,0.219193043294268
PF3D7_0814000,PF3D7_1426000,0.177207622362101
PF3D7_0814000,PF3D7_1109900,0.33267765326584
PF3D7_0814000,PF3D7_1142500,0.44618843557854
PF3D7_1027800,PF3D7_1130100,0.701800067982867
PF3D7_1027800,PF3D7_1323400,0.543323631424279
PF3D7_1027800,PF3D7_1323100,0.751216430317148
PF3D7_1027800,PF3D7_1414300,0.822248884680747
PF3D7_1027800,PF3D7_1441200,0.685703216985948
PF3D7_1027800,PF3D7_1004000,0.798335974338982
PF3D7_1027800,PF3D7_0422400,0.479111863349205
PF3D7_1027800,PF3D7_0618300,0.652375118398038
PF3D7_1027800,PF3D7_1142600,0.81275253886579
PF3D7_1027800,PF3D7_1342000,0.716093682464862
PF3D7_1027800,PF3D7_0706400,0.648912178932451
PF3D7_1027800,PF3D7_1105400,0.604229434127716
PF3D7_1027800,PF3D7_1461300,0.604286501548563
PF3D7_1027800,PF3D7_1331800,0.642569815994096
PF3D7_1027800,PF3D7_0614500,0.601999938957823
PF3D7_1027800,PF3D7_1421200,0.492529249392212
PF3D7_1027800,PF3D7_0507100,0.518160769669512
PF3D7_1027800,PF3D7_0710600,0.488387723453192
PF3D7_1027800,PF3D7_1358800,0.452518860086699
PF3D7_1027800,PF3D7_1242700,0.433915738317381
PF3D7_1027800,PF3D7_1351400,0.445384998772447
PF3D7_1027800,PF3D7_0415900,0.420967647500104
PF3D7_1027800,PF3D7_1338200,0.379810451202223
PF3D7_1027800,PF3D7_0307200,0.167727528154419
PF3D7_1027800,PF3D7_1424400,0.249150808059773
PF3D7_1027800,PF3D7_1426000,0.193398794211311
PF3D7_1027800,PF3D7_1109900,0.296306469816755
PF3D7_1027800,PF3D7_1142500,0.411790547420962
PF3D7_1130100,PF3D7_1323400,0.521522828174691
PF3D7_1130100,PF3D7_1323100,0.679175263245571
PF3D7_1130100,PF3D7_1414300,0.746466235593589
PF3D7_1130100,PF3D7_1004000,0.617694749913714
PF3D7_1130100,PF3D7_0618300,0.534565155909035
PF3D7_1130100,PF3D7_1142600,0.501204905310802
PF3D7_1130100,PF3D7_1342000,0.697928639468916
PF3D7_1130100,PF3D7_0706400,0.766241809466412
PF3D7_1130100,PF3D7_1105400,0.608909276989478
PF3D7_1130100,PF3D7_1461300,0.60147011447068
PF3D7_1130100,PF3D7_1331800,0.410982019526006
PF3D7_1130100,PF3D7_0614500,0.535005271102719
PF3D7_1130100,PF3D7_0813900,0.547901171934827
PF3D7_1130100,PF3D7_1421200,0.460203780780449
PF3D7_1130100,PF3D7_0507100,0.364856027135996
PF3D7_1130100,PF3D7_0710600,0.319547517821899
PF3D7_1130100,PF3D7_1358800,0.531852048166254
PF3D7_1130100,PF3D7_1242700,0.505595012323501
PF3D7_1130100,PF3D7_1351400,0.424167506223287
PF3D7_1130100,PF3D7_0415900,0.325888886443601
PF3D7_1130100,PF3D7_1338200,0.350731376904217
PF3D7_1130100,PF3D7_1302800,0.336602579897553
PF3D7_1130100,PF3D7_0307200,0.219239736398572
PF3D7_1130100,PF3D7_1424400,0.20613538077174
PF3D7_1130100,PF3D7_1426000,0.164398388551279
PF3D7_1323400,PF3D7_1323100,0.600416600477345
PF3D7_1323400,PF3D7_1414300,0.663504025687585
PF3D7_1323400,PF3D7_1441200,0.588830008844732
PF3D7_1323400,PF3D7_1004000,0.82561770764571
PF3D7_1323400,PF3D7_0422400,0.526011802035615
PF3D7_1323400,PF3D7_0618300,0.657708511177324
PF3D7_1323400,PF3D7_1142600,0.435711650870819
PF3D7_1323400,PF3D7_1342000,0.485992676401806
PF3D7_1323400,PF3D7_1331800,0.549075424667602
PF3D7_1323400,PF3D7_0614500,0.546787434732845
PF3D7_1323400,PF3D7_1421200,0.393492264177992
PF3D7_1323400,PF3D7_0507100,0.558337313499338
PF3D7_1323400,PF3D7_0710600,0.49683522136689
PF3D7_1323400,PF3D7_0322900,0.338535075301997
PF3D7_1323400,PF3D7_1351400,0.512756578522456
PF3D7_1323400,PF3D7_0415900,0.458709540811367
PF3D7_1323400,PF3D7_1338200,0.427052636245976
PF3D7_1323400,PF3D7_0307200,0.22005839074215
PF3D7_1323400,PF3D7_1424400,0.268819583265602
PF3D7_1323400,PF3D7_1426000,0.318409998795066
PF3D7_1323400,PF3D7_1109900,0.391168911354779
PF3D7_1323400,PF3D7_1142500,0.409839126144256
PF3D7_1323100,PF3D7_1414300,0.602547778794925
PF3D7_1323100,PF3D7_1441200,0.692634913734962
PF3D7_1323100,PF3D7_1004000,0.696738231401291
PF3D7_1323100,PF3D7_0422400,0.774001982209834
PF3D7_1323100,PF3D7_0618300,0.487483595091449
PF3D7_1323100,PF3D7_1142600,0.64262173056809
PF3D7_1323100,PF3D7_1342000,0.862448339997916
PF3D7_1323100,PF3D7_0706400,0.706970840603305
PF3D7_1323100,PF3D7_1105400,0.764895529804738
PF3D7_1323100,PF3D7_1461300,0.653109104104431
PF3D7_1323100,PF3D7_1331800,0.514965837970842
PF3D7_1323100,PF3D7_0614500,0.443334127287675
PF3D7_1323100,PF3D7_0813900,0.666452146831242
PF3D7_1323100,PF3D7_1421200,0.594263370541587
PF3D7_1323100,PF3D7_0507100,0.342282425022412
PF3D7_1323100,PF3D7_0710600,0.401421386326626
PF3D7_1323100,PF3D7_1358800,0.632575862122758
PF3D7_1323100,PF3D7_0322900,0.698699132840834
PF3D7_1323100,PF3D7_1242700,0.705058347238167
PF3D7_1323100,PF3D7_1351400,0.303588720730808
PF3D7_1323100,PF3D7_0415900,0.397525182344222
PF3D7_1323100,PF3D7_1126200,0.524681739909487
PF3D7_1323100,PF3D7_1338200,0.353492385857306
PF3D7_1323100,PF3D7_1302800,0.507918505978993
PF3D7_1323100,PF3D7_0307200,0.199894913101266
PF3D7_1323100,PF3D7_1424400,0.160130840048809
PF3D7_1323100,PF3D7_1426000,0.164552745073056
PF3D7_1323100,PF3D7_1109900,0.303751221964942
PF3D7_1414300,PF3D7_1441200,0.694576386564724
PF3D7_1414300,PF3D7_1004000,0.554455973613509
PF3D7_1414300,PF3D7_0422400,0.555397253386199
PF3D7_1414300,PF3D7_0618300,0.558285468567906
PF3D7_1414300,PF3D7_1142600,0.603066534484606
PF3D7_1414300,PF3D7_1342000,0.640313585266346
PF3D7_1414300,PF3D7_0706400,0.838894744677767
PF3D7_1414300,PF3D7_1105400,0.552064280713559
PF3D7_1414300,PF3D7_1461300,0.741024565286147
PF3D7_1414300,PF3D7_1331800,0.535325063704201
PF3D7_1414300,PF3D7_0614500,0.678400619910075
PF3D7_1414300,PF3D7_0813900,0.496558257932561
PF3D7_1414300,PF3D7_1421200,0.444568235836602
PF3D7_1414300,PF3D7_0507100,0.443069161163256
PF3D7_1414300,PF3D7_0710600,0.567694113651421
PF3D7_1414300,PF3D7_1358800,0.484558244709612
PF3D7_1414300,PF3D7_1242700,0.412991499022923
PF3D7_1414300,PF3D7_1351400,0.432120459492388
PF3D7_1414300,PF3D7_0415900,0.335237520022909
PF3D7_1414300,PF3D7_1126200,0.397397192505523
PF3D7_1414300,PF3D7_1338200,0.308307390498327
PF3D7_1414300,PF3D7_0307200,0.228510471550849
PF3D7_1414300,PF3D7_1424400,0.211008071462774
PF3D7_1414300,PF3D7_1426000,0.193729126053719
PF3D7_1414300,PF3D7_1109900,0.393581759082343
PF3D7_1441200,PF3D7_0422400,0.849185251292575
PF3D7_1441200,PF3D7_1342000,0.703409681491089
PF3D7_1441200,PF3D7_0706400,0.503828779839025
PF3D7_1441200,PF3D7_1461300,0.779369661130149
PF3D7_1441200,PF3D7_1331800,0.626866994152379
PF3D7_1441200,PF3D7_0614500,0.570195750617582
PF3D7_1441200,PF3D7_1421200,0.609398220348576
PF3D7_1441200,PF3D7_0507100,0.429181698762662
PF3D7_1441200,PF3D7_0710600,0.483237950954996
PF3D7_1441200,PF3D7_1358800,0.474254886047942
PF3D7_1441200,PF3D7_0322900,0.454234023591941
PF3D7_1441200,PF3D7_1242700,0.444059484080461
PF3D7_1441200,PF3D7_1351400,0.451721473608825
PF3D7_1441200,PF3D7_0415900,0.378572573054687
PF3D7_1441200,PF3D7_1126200,0.508081405606583
PF3D7_1441200,PF3D7_1338200,0.303129419153117
PF3D7_1441200,PF3D7_0307200,0.132392879425428
PF3D7_1441200,PF3D7_1424400,0.200380616737674
PF3D7_1441200,PF3D7_1426000,0.137127597834841
PF3D7_1441200,PF3D7_1142500,0.491412194569095
PF3D7_1004000,PF3D7_0618300,0.780250176602123
PF3D7_1004000,PF3D7_1142600,0.59670674616321
PF3D7_1004000,PF3D7_1342000,0.636055458156051
PF3D7_1004000,PF3D7_0706400,0.592365769459823
PF3D7_1004000,PF3D7_1105400,0.486946762990044
PF3D7_1004000,PF3D7_1461300,0.582840995025449
PF3D7_1004000,PF3D7_1331800,0.666568289339437
PF3D7_1004000,PF3D7_0614500,0.571432366840267
PF3D7_1004000,PF3D7_0813900,0.348161547503797
PF3D7_1004000,PF3D7_1421200,0.412275624894722
PF3D7_1004000,PF3D7_0507100,0.632981247789415
PF3D7_1004000,PF3D7_0710600,0.572818410121538
PF3D7_1004000,PF3D7_0322900,0.35336401832417
PF3D7_1004000,PF3D7_1351400,0.506306074689037
PF3D7_1004000,PF3D7_0415900,0.542614805645659
PF3D7_1004000,PF3D7_1338200,0.523527881290523
PF3D7_1004000,PF3D7_0307200,0.243064889721463
PF3D7_1004000,PF3D7_1424400,0.346644661679517
PF3D7_1004000,PF3D7_1426000,0.28372840122346
PF3D7_1004000,PF3D7_1142500,0.339159775377964
PF3D7_0422400,PF3D7_0618300,0.472606707548999
PF3D7_0422400,PF3D7_1342000,0.911656987856992
PF3D7_0422400,PF3D7_0706400,0.582223407553164
PF3D7_0422400,PF3D7_1105400,0.774003566190979
PF3D7_0422400,PF3D7_1461300,0.628551263167356
PF3D7_0422400,PF3D7_1331800,0.603979686463312
PF3D7_0422400,PF3D7_0614500,0.472174490845561
PF3D7_0422400,PF3D7_0813900,0.62621390141565
PF3D7_0422400,PF3D7_1421200,0.858013849884383
PF3D7_0422400,PF3D7_0507100,0.336967654927704
PF3D7_0422400,PF3D7_0710600,0.35160582081472
PF3D7_0422400,PF3D7_1358800,0.772747465353541
PF3D7_0422400,PF3D7_0322900,0.755244944581266
PF3D7_0422400,PF3D7_1242700,0.732217215858945
PF3D7_0422400,PF3D7_1351400,0.391621270037917
PF3D7_0422400,PF3D7_0415900,0.332294342316911
PF3D7_0422400,PF3D7_1126200,0.511968058743547
PF3D7_0422400,PF3D7_1302800,0.521362875828477
PF3D7_0422400,PF3D7_0307200,0.188188841734421
PF3D7_0422400,PF3D7_1424400,0.148109598539835
PF3D7_0422400,PF3D7_1426000,0.187061870143231
PF3D7_0422400,PF3D7_1109900,0.316501228325886
PF3D7_0422400,PF3D7_1142500,0.424054154620543
PF3D7_0618300,PF3D7_1142600,0.469027757780115
PF3D7_0618300,PF3D7_1342000,0.37941750055247
PF3D7_0618300,PF3D7_0706400,0.490649673451719
PF3D7_0618300,PF3D7_1105400,0.517294077360058
PF3D7_0618300,PF3D7_1461300,0.494161709577843
PF3D7_0618300,PF3D7_1331800,0.530871723748191
PF3D7_0618300,PF3D7_0614500,0.63972465729374
PF3D7_0618300,PF3D7_1421200,0.426036473481932
PF3D7_0618300,PF3D7_0507100,0.741805209327102
PF3D7_0618300,PF3D7_0710600,0.609695151596327
PF3D7_0618300,PF3D7_1358800,0.323324685591861
PF3D7_0618300,PF3D7_1351400,0.653687788502072
PF3D7_0618300,PF3D7_0415900,0.633398577018137
PF3D7_0618300,PF3D7_1338200,0.558557045324429
PF3D7_0618300,PF3D7_1302800,0.214424755258487
PF3D7_0618300,PF3D7_0307200,0.38460861125881
PF3D7_0618300,PF3D7_1424400,0.379444795531243
PF3D7_0618300,PF3D7_1426000,0.424320272588061
PF3D7_1142600,PF3D7_1342000,0.576871974902328
PF3D7_1142600,PF3D7_0706400,0.481090833382236
PF3D7_1142600,PF3D7_1105400,0.418976615486584
PF3D7_1142600,PF3D7_1461300,0.518931510826372
PF3D7_1142600,PF3D7_1331800,0.438783127157582
PF3D7_1142600,PF3D7_0614500,0.320026640981105
PF3D7_1142600,PF3D7_0507100,0.386661828208037
PF3D7_1142600,PF3D7_0710600,0.409708757606804
PF3D7_1142600,PF3D7_0322900,0.338339371136596
PF3D7_1142600,PF3D7_1242700,0.408437961652923
PF3D7_1142600,PF3D7_0415900,0.247989669227293
PF3D7_1142600,PF3D7_1338200,0.396207351073862
PF3D7_1142600,PF3D7_1424400,0.168005124368969
PF3D7_1142600,PF3D7_1426000,0.106349952325104
PF3D7_1342000,PF3D7_0706400,0.799353163089272
PF3D7_1342000,PF3D7_1105400,0.763367538088609
PF3D7_1342000,PF3D7_1461300,0.77330565784446
