protein1,protein2,pred
PF3D7_0322900,PF3D7_1408600,0.762403076975089
PF3D7_0322900,PF3D7_1144000,0.744407433346508
PF3D7_0322900,PF3D7_0516200,0.680817559613455
PF3D7_0322900,PF3D7_0520000,0.687816864178683
PF3D7_0322900,PF3D7_0519400,0.673570222544913
PF3D7_0322900,PF3D7_1465900,0.667430916950861
PF3D7_0322900,PF3D7_0814000,0.647317999652193
PF3D7_0322900,PF3D7_1317800,0.554859702618117
PF3D7_0322900,PF3D7_0307200,0.552133453105933
PF3D7_0322900,PF3D7_0422400,0.562028466676223
PF3D7_0322900,PF3D7_1302800,0.580817594084913
PF3D7_0322900,PF3D7_1242700,0.510022197913737
PF3D7_0322900,PF3D7_0705700,0.571516948933406
PF3D7_0322900,PF3D7_1431700,0.505899748972101
PF3D7_0322900,PF3D7_1323400,0.50686908251353
PF3D7_0322900,PF3D7_0517000,0.485012879874498
PF3D7_0322900,PF3D7_1323100,0.484538366208412
PF3D7_0322900,PF3D7_0721600,0.330036285656538
PF3D7_0322900,PF3D7_1019400,0.474554925787045
PF3D7_0322900,PF3D7_1447000,0.44424838969204
PF3D7_0322900,PF3D7_0217800,0.422798640421909
PF3D7_0322900,PF3D7_1004000,0.399572791780418
PF3D7_0322900,PF3D7_1460700,0.395235740327239
PF3D7_0322900,PF3D7_1414300,0.31353695836269
PF3D7_0322900,PF3D7_1461300,0.376266572890337
PF3D7_0322900,PF3D7_1441200,0.282075990907658
PF3D7_0322900,PF3D7_1003500,0.306349110941681
PF3D7_0322900,PF3D7_1424400,0.294358790663418
PF3D7_0322900,PF3D7_1309100,0.258943166342913
PF3D7_0322900,PF3D7_1027800,0.264153416989497
PF3D7_0322900,PF3D7_1142600,0.289186532999779
PF3D7_0322900,PF3D7_0710600,0.295133566433781
PF3D7_0322900,PF3D7_0516900,0.274352446139317
PF3D7_0322900,PF3D7_1130200,0.280180259463533
PF3D7_0322900,PF3D7_0706400,0.254110526410551
PF3D7_0322900,PF3D7_1142500,0.256047655605769
PF3D7_1126200,PF3D7_0317600,0.961563339011849
PF3D7_1126200,PF3D7_0813900,0.871674435330341
PF3D7_1126200,PF3D7_1358800,0.896244167914884
PF3D7_1126200,PF3D7_1421200,0.918588307972786
PF3D7_1126200,PF3D7_1342000,0.85330922371947
PF3D7_1126200,PF3D7_0316800,0.842905437033966
PF3D7_1126200,PF3D7_1105400,0.824998430500716
PF3D7_1126200,PF3D7_1026800,0.686285700349556
PF3D7_1126200,PF3D7_1408600,0.812095621771768
PF3D7_1126200,PF3D7_1144000,0.785077211110226
PF3D7_1126200,PF3D7_0516200,0.708194846182228
PF3D7_1126200,PF3D7_0520000,0.665454851289645
PF3D7_1126200,PF3D7_0519400,0.657989072116889
PF3D7_1126200,PF3D7_1465900,0.667457011237563
PF3D7_1126200,PF3D7_0814000,0.63233724454869
PF3D7_1126200,PF3D7_1317800,0.629924555572572
PF3D7_1126200,PF3D7_0307200,0.619801580102309
PF3D7_1126200,PF3D7_0422400,0.601654647634941
PF3D7_1126200,PF3D7_1302800,0.50258046700802
PF3D7_1126200,PF3D7_1242700,0.573904436913503
PF3D7_1126200,PF3D7_0705700,0.519667222921096
PF3D7_1126200,PF3D7_1431700,0.529025987827405
PF3D7_1126200,PF3D7_1323400,0.480173151306555
PF3D7_1126200,PF3D7_0517000,0.488153207649967
PF3D7_1126200,PF3D7_1323100,0.458638892329408
PF3D7_1126200,PF3D7_0721600,0.482069251421948
PF3D7_1126200,PF3D7_1019400,0.415005968331188
PF3D7_1126200,PF3D7_1447000,0.468822190747108
PF3D7_1126200,PF3D7_0217800,0.376129361509182
PF3D7_1126200,PF3D7_1004000,0.371353101266422
PF3D7_1126200,PF3D7_1460700,0.367743649372874
PF3D7_1126200,PF3D7_1414300,0.39308010371695
PF3D7_1126200,PF3D7_1461300,0.384764573251359
PF3D7_1126200,PF3D7_1441200,0.369693439010878
PF3D7_1126200,PF3D7_1003500,0.321921923410145
PF3D7_1126200,PF3D7_1424400,0.31914841852607
PF3D7_1126200,PF3D7_1309100,0.318823471695767
PF3D7_1126200,PF3D7_1027800,0.306397502116625
PF3D7_1126200,PF3D7_1142600,0.297025302129092
PF3D7_1126200,PF3D7_0710600,0.289018114665292
PF3D7_1126200,PF3D7_0516900,0.285028234005902
PF3D7_1126200,PF3D7_1130200,0.271384146598759
PF3D7_1126200,PF3D7_0706400,0.274374723416567
PF3D7_1126200,PF3D7_1109900,0.26992713494648
PF3D7_0317600,PF3D7_0813900,0.901691291082151
PF3D7_0317600,PF3D7_1358800,0.815645742707551
PF3D7_0317600,PF3D7_1421200,0.888500144171211
PF3D7_0317600,PF3D7_1342000,0.827635354160046
PF3D7_0317600,PF3D7_0316800,0.824893800683288
PF3D7_0317600,PF3D7_1105400,0.837149159759646
PF3D7_0317600,PF3D7_1026800,0.761603160525462
PF3D7_0317600,PF3D7_1408600,0.755592163246341
PF3D7_0317600,PF3D7_1144000,0.814281978265664
PF3D7_0317600,PF3D7_0516200,0.741251181736003
PF3D7_0317600,PF3D7_0520000,0.659039168643992
PF3D7_0317600,PF3D7_0519400,0.693528737426856
PF3D7_0317600,PF3D7_1465900,0.644918932785813
PF3D7_0317600,PF3D7_0814000,0.533466574266503
PF3D7_0317600,PF3D7_1317800,0.635999861307779
PF3D7_0317600,PF3D7_0307200,0.404349239800984
PF3D7_0317600,PF3D7_0422400,0.526245691986647
PF3D7_0317600,PF3D7_1302800,0.468898019808459
PF3D7_0317600,PF3D7_1242700,0.531417909536071
PF3D7_0317600,PF3D7_0705700,0.553086414990137
PF3D7_0317600,PF3D7_1431700,0.440452886367464
PF3D7_0317600,PF3D7_1323400,0.485112564283099
PF3D7_0317600,PF3D7_0517000,0.484854081693003
PF3D7_0317600,PF3D7_1323100,0.396154955106836
PF3D7_0317600,PF3D7_0721600,0.467914304948195
PF3D7_0317600,PF3D7_1019400,0.436429912898598
PF3D7_0317600,PF3D7_1447000,0.422883668793898
PF3D7_0317600,PF3D7_0217800,0.368383339891683
PF3D7_0317600,PF3D7_1004000,0.427485535252292
PF3D7_0317600,PF3D7_1460700,0.42947696429872
PF3D7_0317600,PF3D7_1414300,0.414835514071967
PF3D7_0317600,PF3D7_1461300,0.424349860946398
PF3D7_0317600,PF3D7_1441200,0.343851346710282
PF3D7_0317600,PF3D7_1003500,0.29137943511189
PF3D7_0317600,PF3D7_1424400,0.339225267730723
PF3D7_0317600,PF3D7_1309100,0.248726304745655
PF3D7_0317600,PF3D7_1027800,0.432381455651655
PF3D7_0317600,PF3D7_1142600,0.328464541357234
PF3D7_0317600,PF3D7_0710600,0.337086219488282
PF3D7_0317600,PF3D7_0516900,0.288487779120653
PF3D7_0317600,PF3D7_1130200,0.358914246539405
PF3D7_0317600,PF3D7_0706400,0.294617639520072
PF3D7_0317600,PF3D7_1109900,0.289537371813212
PF3D7_0813900,PF3D7_1358800,0.900423713359704
PF3D7_0813900,PF3D7_1421200,0.804473442290309
PF3D7_0813900,PF3D7_1342000,0.75154386584821
PF3D7_0813900,PF3D7_0316800,0.874537701871597
PF3D7_0813900,PF3D7_1105400,0.772203072350256
PF3D7_0813900,PF3D7_1026800,0.757677165087662
PF3D7_0813900,PF3D7_1408600,0.874231366372863
PF3D7_0813900,PF3D7_1144000,0.724591525154546
PF3D7_0813900,PF3D7_0516200,0.599624971209778
PF3D7_0813900,PF3D7_0520000,0.667948268810564
PF3D7_0813900,PF3D7_0519400,0.703753524781204
PF3D7_0813900,PF3D7_1465900,0.731788851285676
PF3D7_0813900,PF3D7_0814000,0.594070133580868
PF3D7_0813900,PF3D7_1317800,0.488789945850828
PF3D7_0813900,PF3D7_0307200,0.50315845779858
PF3D7_0813900,PF3D7_0422400,0.551828850452495
PF3D7_0813900,PF3D7_1302800,0.551502952292629
PF3D7_0813900,PF3D7_1242700,0.569829430864945
PF3D7_0813900,PF3D7_0705700,0.583173997980456
PF3D7_0813900,PF3D7_1431700,0.504981109883569
PF3D7_0813900,PF3D7_1323400,0.443500675758204
PF3D7_0813900,PF3D7_0517000,0.441169158183233
PF3D7_0813900,PF3D7_1323100,0.545906258016161
PF3D7_0813900,PF3D7_1019400,0.508914094752577
PF3D7_0813900,PF3D7_1447000,0.4566423844702
PF3D7_0813900,PF3D7_0217800,0.361228818350533
PF3D7_0813900,PF3D7_1004000,0.434704734870602
PF3D7_0813900,PF3D7_1460700,0.455723112958772
PF3D7_0813900,PF3D7_1414300,0.434533572526968
PF3D7_0813900,PF3D7_1461300,0.39492748365504
PF3D7_0813900,PF3D7_1441200,0.394049771159217
PF3D7_0813900,PF3D7_1003500,0.265537508362739
PF3D7_0813900,PF3D7_1424400,0.292134591947648
PF3D7_0813900,PF3D7_1027800,0.298710891144826
PF3D7_0813900,PF3D7_1142600,0.291763541318769
PF3D7_0813900,PF3D7_0710600,0.400764789585757
PF3D7_0813900,PF3D7_0516900,0.283697250818493
PF3D7_0813900,PF3D7_1130200,0.319685077231144
PF3D7_0813900,PF3D7_1142500,0.27024980776904
PF3D7_1358800,PF3D7_1421200,0.845726223449791
PF3D7_1358800,PF3D7_1342000,0.783842351725911
PF3D7_1358800,PF3D7_0316800,0.854190197223252
PF3D7_1358800,PF3D7_1105400,0.800297331927933
PF3D7_1358800,PF3D7_1026800,0.774709263054651
PF3D7_1358800,PF3D7_1408600,0.870720321333117
PF3D7_1358800,PF3D7_1144000,0.738055655837549
PF3D7_1358800,PF3D7_0516200,0.72050639162358
PF3D7_1358800,PF3D7_0520000,0.664248370367742
PF3D7_1358800,PF3D7_0519400,0.72792500948936
PF3D7_1358800,PF3D7_1465900,0.633107769969765
PF3D7_1358800,PF3D7_0814000,0.541341229284358
PF3D7_1358800,PF3D7_1317800,0.559252045444925
PF3D7_1358800,PF3D7_0307200,0.577369687741065
PF3D7_1358800,PF3D7_0422400,0.63447486383599
PF3D7_1358800,PF3D7_1302800,0.523657059226631
PF3D7_1358800,PF3D7_1242700,0.557760697945797
PF3D7_1358800,PF3D7_0705700,0.554008821354152
PF3D7_1358800,PF3D7_1431700,0.471733413701151
PF3D7_1358800,PF3D7_1323400,0.476502890822567
PF3D7_1358800,PF3D7_0517000,0.406398736875752
PF3D7_1358800,PF3D7_1323100,0.541331733669013
PF3D7_1358800,PF3D7_0721600,0.422149508223684
PF3D7_1358800,PF3D7_1019400,0.441399513905223
PF3D7_1358800,PF3D7_1447000,0.366548180997949
PF3D7_1358800,PF3D7_0217800,0.470816380423953
PF3D7_1358800,PF3D7_1004000,0.390516098822948
PF3D7_1358800,PF3D7_1460700,0.361104193512466
PF3D7_1358800,PF3D7_1414300,0.502095182620066
PF3D7_1358800,PF3D7_1461300,0.396968224227068
PF3D7_1358800,PF3D7_1441200,0.512288537445732
PF3D7_1358800,PF3D7_1003500,0.265887178913013
PF3D7_1358800,PF3D7_1424400,0.401809780015898
PF3D7_1358800,PF3D7_1027800,0.334623595392458
PF3D7_1358800,PF3D7_1142600,0.346989615076047
PF3D7_1358800,PF3D7_0710600,0.464977902568375
PF3D7_1358800,PF3D7_0516900,0.338291591278979
PF3D7_1358800,PF3D7_1130200,0.321185528387809
PF3D7_1358800,PF3D7_0706400,0.244179039908883
PF3D7_1358800,PF3D7_1142500,0.230033661302941
PF3D7_1421200,PF3D7_1342000,0.829969088490279
PF3D7_1421200,PF3D7_0316800,0.929692171811831
PF3D7_1421200,PF3D7_1105400,0.804234204437344
PF3D7_1421200,PF3D7_1026800,0.724736797805362
PF3D7_1421200,PF3D7_1408600,0.703948396614308
PF3D7_1421200,PF3D7_1144000,0.584302645188559
PF3D7_1421200,PF3D7_0516200,0.611817697426991
PF3D7_1421200,PF3D7_0520000,0.622624359191827
PF3D7_1421200,PF3D7_0519400,0.487073473161535
PF3D7_1421200,PF3D7_1465900,0.677876203945602
PF3D7_1421200,PF3D7_0814000,0.496181166720364
PF3D7_1421200,PF3D7_1317800,0.419433388605871
PF3D7_1421200,PF3D7_0307200,0.6205265171391
PF3D7_1421200,PF3D7_0422400,0.659438943205342
PF3D7_1421200,PF3D7_1302800,0.456026491307979
PF3D7_1421200,PF3D7_1242700,0.59952047871459
PF3D7_1421200,PF3D7_0705700,0.521193416881186
PF3D7_1421200,PF3D7_1431700,0.468076990612568
PF3D7_1421200,PF3D7_1323400,0.449819322128229
PF3D7_1421200,PF3D7_0517000,0.476844225432175
PF3D7_1421200,PF3D7_1323100,0.527721989952684
PF3D7_1421200,PF3D7_0721600,0.375991559043584
PF3D7_1421200,PF3D7_1019400,0.463386188852326
PF3D7_1421200,PF3D7_1447000,0.479078625141366
PF3D7_1421200,PF3D7_0217800,0.326642055690028
PF3D7_1421200,PF3D7_1004000,0.420663571551577
PF3D7_1421200,PF3D7_1460700,0.381979625134455
PF3D7_1421200,PF3D7_1414300,0.357529699164382
PF3D7_1421200,PF3D7_1461300,0.321429860475795
PF3D7_1421200,PF3D7_1441200,0.413838874085632
PF3D7_1421200,PF3D7_1003500,0.290995458967889
PF3D7_1421200,PF3D7_1424400,0.303405665771115
PF3D7_1421200,PF3D7_1027800,0.278171400606058
PF3D7_1421200,PF3D7_1142600,0.263455175279106
PF3D7_1421200,PF3D7_0710600,0.303023411969052
PF3D7_1421200,PF3D7_1130200,0.295340323745409
PF3D7_1421200,PF3D7_0706400,0.300930065263395
PF3D7_1421200,PF3D7_1109900,0.286499232352843
PF3D7_1421200,PF3D7_1142500,0.245092013441642
PF3D7_1342000,PF3D7_0316800,0.790164748885621
PF3D7_1342000,PF3D7_1105400,0.833812713052769
PF3D7_1342000,PF3D7_1026800,0.814091632017889
PF3D7_1342000,PF3D7_1408600,0.84370335934824
PF3D7_1342000,PF3D7_1144000,0.686752173696756
PF3D7_1342000,PF3D7_0516200,0.694664018355331
PF3D7_1342000,PF3D7_0520000,0.517914456761937
PF3D7_1342000,PF3D7_0519400,0.858596962161643
PF3D7_1342000,PF3D7_1465900,0.541540296677873
PF3D7_1342000,PF3D7_0814000,0.805603588596661
PF3D7_1342000,PF3D7_1317800,0.616514334172341
PF3D7_1342000,PF3D7_0307200,0.744866789873131
PF3D7_1342000,PF3D7_0422400,0.556397434344717
PF3D7_1342000,PF3D7_1302800,0.471225650178818
PF3D7_1342000,PF3D7_1242700,0.370761653638688
PF3D7_1342000,PF3D7_0705700,0.499960356060273
PF3D7_1342000,PF3D7_1431700,0.54453308598624
PF3D7_1342000,PF3D7_1323400,0.63886919778597
PF3D7_1342000,PF3D7_0517000,0.685855755460169
PF3D7_1342000,PF3D7_1323100,0.742251863508292
PF3D7_1342000,PF3D7_0721600,0.511708541013123
PF3D7_1342000,PF3D7_1019400,0.642206642146557
PF3D7_1342000,PF3D7_1447000,0.274287727607997
PF3D7_1342000,PF3D7_0217800,0.298550084305763
PF3D7_1342000,PF3D7_1004000,0.539966404635984
PF3D7_1342000,PF3D7_1460700,0.563804259925565
PF3D7_1342000,PF3D7_1414300,0.56823778895607
PF3D7_1342000,PF3D7_1461300,0.27067339666073
PF3D7_1342000,PF3D7_1441200,0.627328268959732
PF3D7_1342000,PF3D7_1003500,0.284359359948619
PF3D7_1342000,PF3D7_1424400,0.633528903972097
PF3D7_1342000,PF3D7_1309100,0.43045601584771
PF3D7_1342000,PF3D7_1027800,0.519157482396326
PF3D7_1342000,PF3D7_1142600,0.583841141675471
PF3D7_1342000,PF3D7_0710600,0.593604369986871
PF3D7_1342000,PF3D7_0516900,0.457017308264355
PF3D7_1342000,PF3D7_1130200,0.453930984303906
PF3D7_1342000,PF3D7_0706400,0.589123949868078
PF3D7_1342000,PF3D7_1109900,0.525757047757351
PF3D7_1342000,PF3D7_1142500,0.305092454352643
PF3D7_0316800,PF3D7_1105400,0.877506662044791
PF3D7_0316800,PF3D7_1026800,0.88392194508646
PF3D7_0316800,PF3D7_1408600,0.775923602904169
PF3D7_0316800,PF3D7_1144000,0.653995790055035
PF3D7_0316800,PF3D7_0516200,0.649015384786896
PF3D7_0316800,PF3D7_0520000,0.607890472324543
PF3D7_0316800,PF3D7_0519400,0.728216018591069
PF3D7_0316800,PF3D7_1465900,0.648119419555368
PF3D7_0316800,PF3D7_0814000,0.518092665311419
PF3D7_0316800,PF3D7_1317800,0.561664775548175
PF3D7_0316800,PF3D7_0307200,0.492271534162078
PF3D7_0316800,PF3D7_0422400,0.561862354899704
PF3D7_0316800,PF3D7_1302800,0.537806482772011
PF3D7_0316800,PF3D7_1242700,0.47402949756998
PF3D7_0316800,PF3D7_0705700,0.622514819532101
PF3D7_0316800,PF3D7_1431700,0.462716563211807
PF3D7_0316800,PF3D7_0517000,0.468247457885379
PF3D7_0316800,PF3D7_1323100,0.581262406281315
PF3D7_0316800,PF3D7_0721600,0.492887249972067
PF3D7_0316800,PF3D7_1019400,0.359103509942027
PF3D7_0316800,PF3D7_1447000,0.423944680986492
PF3D7_0316800,PF3D7_1460700,0.300919903532605
PF3D7_0316800,PF3D7_1461300,0.318964037092917
PF3D7_0316800,PF3D7_1441200,0.386687018936149
PF3D7_0316800,PF3D7_1003500,0.417385735635861
PF3D7_0316800,PF3D7_1424400,0.342748044085902
PF3D7_0316800,PF3D7_1309100,0.237384292358482
PF3D7_0316800,PF3D7_1027800,0.301573584170531
PF3D7_0316800,PF3D7_1142600,0.256686657343762
PF3D7_0316800,PF3D7_1130200,0.239112800387619
PF3D7_0316800,PF3D7_0706400,0.248178035742327
PF3D7_0316800,PF3D7_1109900,0.235577997690644
PF3D7_0316800,PF3D7_1142500,0.26589452241035
PF3D7_1105400,PF3D7_1026800,0.767260856353252
PF3D7_1105400,PF3D7_1408600,0.635082882543405
PF3D7_1105400,PF3D7_1144000,0.724242090334073
PF3D7_1105400,PF3D7_0516200,0.553888489304227
PF3D7_1105400,PF3D7_0520000,0.548158192867572
PF3D7_1105400,PF3D7_0519400,0.869897217431853
PF3D7_1105400,PF3D7_1465900,0.526788451496668
PF3D7_1105400,PF3D7_0814000,0.576844979566329
PF3D7_1105400,PF3D7_1317800,0.691079339378527
PF3D7_1105400,PF3D7_0307200,0.528583106517387
PF3D7_1105400,PF3D7_0422400,0.526726835135896
PF3D7_1105400,PF3D7_1302800,0.414981286129095
PF3D7_1105400,PF3D7_1242700,0.411408134637
PF3D7_1105400,PF3D7_0705700,0.460558852021028
PF3D7_1105400,PF3D7_1431700,0.484917766460604
PF3D7_1105400,PF3D7_1323400,0.445194922477254
PF3D7_1105400,PF3D7_0517000,0.57412611488176
PF3D7_1105400,PF3D7_1323100,0.630799763216639
PF3D7_1105400,PF3D7_0721600,0.428236552711483
PF3D7_1105400,PF3D7_1019400,0.466676199098969
PF3D7_1105400,PF3D7_1447000,0.316072866795376
PF3D7_1105400,PF3D7_0217800,0.300153605819644
PF3D7_1105400,PF3D7_1004000,0.442075164839418
PF3D7_1105400,PF3D7_1460700,0.577353150800958
PF3D7_1105400,PF3D7_1414300,0.385873932628228
PF3D7_1105400,PF3D7_1461300,0.308097356235239
PF3D7_1105400,PF3D7_1441200,0.618672501006786
PF3D7_1105400,PF3D7_1003500,0.27202967386294
PF3D7_1105400,PF3D7_1424400,0.352337688301257
PF3D7_1105400,PF3D7_1309100,0.348977201285836
PF3D7_1105400,PF3D7_1027800,0.461487171079798
PF3D7_1105400,PF3D7_1142600,0.416023552037275
PF3D7_1105400,PF3D7_0710600,0.457202422918597
PF3D7_1105400,PF3D7_0516900,0.273037803429776
PF3D7_1105400,PF3D7_1130200,0.307825004775689
PF3D7_1105400,PF3D7_0706400,0.350682158564036
PF3D7_1105400,PF3D7_1109900,0.331122518425371
PF3D7_1026800,PF3D7_1408600,0.748286375918009
PF3D7_1026800,PF3D7_1144000,0.654282935730499
PF3D7_1026800,PF3D7_0516200,0.726924569514943
PF3D7_1026800,PF3D7_0520000,0.529147813322349
PF3D7_1026800,PF3D7_0519400,0.512411631969926
PF3D7_1026800,PF3D7_1465900,0.53846073445452
PF3D7_1026800,PF3D7_0814000,0.510866704814957
PF3D7_1026800,PF3D7_1317800,0.442573193758917
PF3D7_1026800,PF3D7_0307200,0.534467724738541
PF3D7_1026800,PF3D7_0422400,0.458528910733253
PF3D7_1026800,PF3D7_1302800,0.492724519131283
PF3D7_1026800,PF3D7_1242700,0.345372850770763
PF3D7_1026800,PF3D7_0705700,0.541484804482253
PF3D7_1026800,PF3D7_1431700,0.400041849221837
PF3D7_1026800,PF3D7_1323400,0.386588420558697
PF3D7_1026800,PF3D7_0517000,0.411076715549354
PF3D7_1026800,PF3D7_1323100,0.564495419030762
PF3D7_1026800,PF3D7_0721600,0.473055406442017
PF3D7_1026800,PF3D7_1019400,0.387593090564798
PF3D7_1026800,PF3D7_1447000,0.286960923285742
PF3D7_1026800,PF3D7_1004000,0.311889113951123
PF3D7_1026800,PF3D7_1460700,0.392792341562877
PF3D7_1026800,PF3D7_1414300,0.300780845527791
PF3D7_1026800,PF3D7_1461300,0.291476996367067
PF3D7_1026800,PF3D7_1441200,0.444509074588147
PF3D7_1026800,PF3D7_1003500,0.338592030508163
PF3D7_1026800,PF3D7_1424400,0.310745450301701
PF3D7_1026800,PF3D7_1309100,0.272852212560026
PF3D7_1026800,PF3D7_1027800,0.425404255831064
PF3D7_1026800,PF3D7_1142600,0.335205399907483
PF3D7_1026800,PF3D7_0710600,0.312329150636049
PF3D7_1026800,PF3D7_1130200,0.304627906121222
PF3D7_1026800,PF3D7_0706400,0.239641116587774
PF3D7_1026800,PF3D7_1142500,0.315131466164324
PF3D7_1408600,PF3D7_1144000,0.700449364740897
PF3D7_1408600,PF3D7_0516200,0.823930554409549
PF3D7_1408600,PF3D7_0520000,0.610332132654616
PF3D7_1408600,PF3D7_0519400,0.73695911944598
PF3D7_1408600,PF3D7_1465900,0.658185996838869
PF3D7_1408600,PF3D7_0814000,0.537145794496481
PF3D7_1408600,PF3D7_1317800,0.370794791078365
PF3D7_1408600,PF3D7_0307200,0.575606514495639
PF3D7_1408600,PF3D7_0422400,0.596302233430764
PF3D7_1408600,PF3D7_1302800,0.497589258675026
PF3D7_1408600,PF3D7_1242700,0.474414367860712
PF3D7_1408600,PF3D7_0705700,0.540443961001409
PF3D7_1408600,PF3D7_1323400,0.365717658585306
PF3D7_1408600,PF3D7_0517000,0.300447883086021
PF3D7_1408600,PF3D7_1323100,0.489045839045599
PF3D7_1408600,PF3D7_0721600,0.363720469387118
PF3D7_1408600,PF3D7_1019400,0.542805379496155
PF3D7_1408600,PF3D7_1447000,0.441495306508978
PF3D7_1408600,PF3D7_0217800,0.456318929246058
PF3D7_1408600,PF3D7_1004000,0.413138987800072
PF3D7_1408600,PF3D7_1460700,0.362284344584187
PF3D7_1408600,PF3D7_1414300,0.392482705792614
PF3D7_1408600,PF3D7_1461300,0.376686590820646
PF3D7_1408600,PF3D7_1441200,0.405677571992233
PF3D7_1408600,PF3D7_1003500,0.352281913256846
PF3D7_1408600,PF3D7_1424400,0.406910044712383
PF3D7_1408600,PF3D7_1027800,0.286134563550629
