"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Sequest HT: Sequest HT"	"# Peptides (by Search Engine): Sequest HT"	"# Razor Peptides"	"Abundance Ratio: (127N) / (126)"	"Abundance Ratio: (127C) / (126)"	"Abundance Ratio: (128N) / (126)"	"Abundance Ratio: (128C) / (126)"	"Abundance Ratio: (129N) / (126)"	"Abundance Ratio: (129C) / (126)"	"Abundance Ratio: (130N) / (126)"	"Abundance Ratio: (130C) / (126)"	"Abundance Ratio: (131) / (126)"	"Abundances (Grouped): 126"	"Abundances (Grouped): 127N"	"Abundances (Grouped): 127C"	"Abundances (Grouped): 128N"	"Abundances (Grouped): 128C"	"Abundances (Grouped): 129N"	"Abundances (Grouped): 129C"	"Abundances (Grouped): 130N"	"Abundances (Grouped): 130C"	"Abundances (Grouped): 131"	"Abundances (Grouped) CV [%]: 126"	"Abundances (Grouped) CV [%]: 127N"	"Abundances (Grouped) CV [%]: 127C"	"Abundances (Grouped) CV [%]: 128N"	"Abundances (Grouped) CV [%]: 128C"	"Abundances (Grouped) CV [%]: 129N"	"Abundances (Grouped) CV [%]: 129C"	"Abundances (Grouped) CV [%]: 130N"	"Abundances (Grouped) CV [%]: 130C"	"Abundances (Grouped) CV [%]: 131"	"Found in Sample: [S1] F1: 126, Sample"	"Found in Sample: [S2] F1: 127N, Sample"	"Found in Sample: [S3] F1: 127C, Sample"	"Found in Sample: [S4] F1: 128N, Sample"	"Found in Sample: [S5] F1: 128C, Sample"	"Found in Sample: [S6] F1: 129N, Sample"	"Found in Sample: [S7] F1: 129C, Sample"	"Found in Sample: [S8] F1: 130N, Sample"	"Found in Sample: [S9] F1: 130C, Sample"	"Found in Sample: [S10] F1: 131, Sample"	"# Protein Groups"	"Modifications"
"8801906053145531818"	"False"	"High"	"IsMasterProtein"	"PF3D7_1016300.1-p1"	"transcript=PF3D7_1016300.1 | gene=PF3D7_1016300 | organism=Plasmodium_falciparum_3D7 | gene_product=GBP130 protein | transcript_product=GBP130 protein | location=Pf3D7_10_v3:650898-653567(-) | protein_length=824 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"111.318"	"75"	"22"	"52"	"22"	"824"	"95.8"	"5.14"	"151.21"	"22"	"0"	"0.977"	"0.849"	"0.951"	"0.813"	"0.696"	"0.749"	"0.681"	"0.196"	"0.128"	"6240.3"	"6095.3"	"5299.9"	"5934.8"	"5072.7"	"4342.0"	"4676.8"	"4252.7"	"1225.9"	"801.4"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6164063770516847304"	"False"	"High"	"IsMasterProtein"	"PF3D7_1324900.1-p1"	"transcript=PF3D7_1324900.1 | gene=PF3D7_1324900 | organism=Plasmodium_falciparum_3D7 | gene_product=L-lactate dehydrogenase | transcript_product=L-lactate dehydrogenase | location=Pf3D7_13_v3:1041157-1042107(+) | protein_length=316 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"101.652"	"34"	"11"	"38"	"11"	"316"	"34.1"	"7.55"	"118.23"	"11"	"0"	"1.046"	"0.958"	"0.902"	"0.140"	"0.141"	"0.118"	"0.101"	"0.074"	"0.045"	"8467.6"	"8858.4"	"8109.5"	"7640.2"	"1188.3"	"1190.5"	"997.0"	"853.9"	"626.9"	"379.8"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-5298998008602675123"	"False"	"High"	"IsMasterProtein"	"PF3D7_0708800.1-p1"	"transcript=PF3D7_0708800.1 | gene=PF3D7_0708800 | organism=Plasmodium_falciparum_3D7 | gene_product=heat shock protein 110 | transcript_product=heat shock protein 110 | location=Pf3D7_07_v3:395711-398332(+) | protein_length=873 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"96.065"	"30"	"23"	"41"	"23"	"873"	"99.9"	"5.69"	"116.39"	"23"	"0"	"1.038"	"0.897"	"0.888"	"0.190"	"0.146"	"0.129"	"0.116"	"0.091"	"0.056"	"7119.5"	"7392.9"	"6387.7"	"6320.0"	"1354.4"	"1042.8"	"919.9"	"827.3"	"647.2"	"399.6"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-5498651146880750489"	"False"	"High"	"IsMasterProtein"	"PF3D7_0730900.1-p1"	"transcript=PF3D7_0730900.1 | gene=PF3D7_0730900 | organism=Plasmodium_falciparum_3D7 | gene_product=EMP1-trafficking protein | transcript_product=EMP1-trafficking protein | location=Pf3D7_07_v3:1325375-1331813(+) | protein_length=2110 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"94.215"	"38"	"35"	"41"	"35"	"2110"	"244.0"	"6.95"	"106.89"	"35"	"0"	"1.044"	"0.864"	"0.947"	"0.653"	"0.522"	"0.689"	"0.534"	"0.358"	"0.255"	"5307.9"	"5543.2"	"4584.0"	"5025.4"	"3467.1"	"2770.0"	"3657.9"	"2835.9"	"1902.4"	"1355.8"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"1993219546909811206"	"False"	"High"	"IsMasterProtein"	"PF3D7_0935900.1-p1"	"transcript=PF3D7_0935900.1 | gene=PF3D7_0935900 | organism=Plasmodium_falciparum_3D7 | gene_product=ring-exported protein 1 | transcript_product=ring-exported protein 1 | location=Pf3D7_09_v3:1420483-1422807(-) | protein_length=713 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"93.813"	"43"	"19"	"38"	"19"	"713"	"83.0"	"5.59"	"104.90"	"19"	"0"	"0.977"	"0.778"	"0.746"	"0.436"	"0.337"	"0.295"	"0.260"	"0.215"	"0.192"	"5695.7"	"5565.1"	"4431.7"	"4248.5"	"2485.5"	"1920.8"	"1681.5"	"1483.0"	"1222.7"	"1096.1"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-3611079397800357936"	"False"	"High"	"IsMasterProtein"	"PF3D7_0608800.1-p1"	"transcript=PF3D7_0608800.1 | gene=PF3D7_0608800 | organism=Plasmodium_falciparum_3D7 | gene_product=ornithine aminotransferase | transcript_product=ornithine aminotransferase | location=Pf3D7_06_v3:362635-363879(+) | protein_length=414 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"88.142"	"39"	"16"	"28"	"16"	"414"	"46.0"	"6.89"	"97.74"	"16"	"0"	"1.040"	"0.862"	"0.726"	"0.164"	"0.118"	"0.091"	"0.077"	"0.057"	"0.036"	"13781.5"	"14328.3"	"11885.2"	"10008.2"	"2266.7"	"1630.6"	"1251.0"	"1065.8"	"788.4"	"496.1"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"3869938119336393577"	"False"	"High"	"IsMasterProtein"	"PF3D7_1120100.1-p1"	"transcript=PF3D7_1120100.1 | gene=PF3D7_1120100 | organism=Plasmodium_falciparum_3D7 | gene_product=phosphoglycerate mutase, putative | transcript_product=phosphoglycerate mutase, putative | location=Pf3D7_11_v3:761695-762818(+) | protein_length=250 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"87.907"	"57"	"17"	"45"	"17"	"250"	"28.8"	"8.28"	"111.64"	"17"	"0"	"1.061"	"0.948"	"1.000"	"0.912"	"0.952"	"1.040"	"0.990"	"0.861"	"0.692"	"5649.8"	"5994.2"	"5355.6"	"5649.1"	"5155.0"	"5376.2"	"5875.3"	"5596.1"	"4862.0"	"3909.8"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"4988982149283948022"	"False"	"High"	"IsMasterProtein"	"PF3D7_1115800.1-p1"	"transcript=PF3D7_1115800.1 | gene=PF3D7_1115800 | organism=Plasmodium_falciparum_3D7 | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=Pf3D7_11_v3:596289-597203(-) | protein_length=304 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"80.481"	"42"	"14"	"47"	"14"	"304"	"33.9"	"9.99"	"145.27"	"14"	"0"	"1.007"	"0.948"	"0.971"	"0.862"	"0.902"	"1.017"	"0.989"	"0.916"	"0.788"	"3769.7"	"3795.0"	"3575.2"	"3660.6"	"3250.0"	"3399.2"	"3834.6"	"3729.1"	"3453.9"	"2971.2"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-755199995939546143"	"False"	"High"	"IsMasterProtein"	"PF3D7_0619400.1-p1"	"transcript=PF3D7_0619400.1 | gene=PF3D7_0619400 | organism=Plasmodium_falciparum_3D7 | gene_product=cell division cycle protein 48 homologue, putative | transcript_product=cell division cycle protein 48 homologue, putative | location=Pf3D7_06_v3:815622-818247(-) | protein_length=828 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"80.183"	"22"	"16"	"26"	"14"	"828"	"92.3"	"5.08"	"82.29"	"16"	"0"	"1.011"	"0.787"	"0.938"	"0.838"	"0.541"	"0.342"	"0.284"	"0.552"	"0.146"	"2337.1"	"2363.1"	"1838.2"	"2191.9"	"1958.9"	"1264.6"	"799.0"	"664.8"	"1289.1"	"340.1"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"3783908223942957305"	"False"	"High"	"IsMasterProtein"	"PF3D7_1311800.1-p1"	"transcript=PF3D7_1311800.1 | gene=PF3D7_1311800 | organism=Plasmodium_falciparum_3D7 | gene_product=M1-family alanyl aminopeptidase | transcript_product=M1-family alanyl aminopeptidase | location=Pf3D7_13_v3:501790-505047(+) | protein_length=1085 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"79.375"	"23"	"25"	"32"	"25"	"1085"	"126.0"	"7.56"	"98.24"	"25"	"0"	"1.068"	"0.953"	"1.011"	"0.746"	"0.384"	"0.183"	"0.155"	"0.108"	"0.072"	"5323.3"	"5685.2"	"5074.5"	"5380.3"	"3970.6"	"2042.0"	"974.7"	"823.2"	"572.5"	"385.1"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6908919208457244413"	"False"	"High"	"IsMasterProtein"	"PF3D7_0922200.1-p1"	"transcript=PF3D7_0922200.1 | gene=PF3D7_0922200 | organism=Plasmodium_falciparum_3D7 | gene_product=S-adenosylmethionine synthetase | transcript_product=S-adenosylmethionine synthetase | location=Pf3D7_09_v3:903362-904570(+) | protein_length=402 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"78.546"	"47"	"15"	"24"	"15"	"402"	"44.8"	"6.74"	"87.99"	"15"	"0"	"1.082"	"0.935"	"0.867"	"0.323"	"0.243"	"0.246"	"0.193"	"0.097"	"0.049"	"6268.6"	"6781.5"	"5861.0"	"5434.5"	"2025.7"	"1525.5"	"1540.9"	"1209.2"	"609.5"	"305.3"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"6615948954310524222"	"False"	"High"	"IsMasterProtein"	"PF3D7_0818200.1-p1"	"transcript=PF3D7_0818200.1 | gene=PF3D7_0818200 | organism=Plasmodium_falciparum_3D7 | gene_product=14-3-3 protein | transcript_product=14-3-3 protein | location=Pf3D7_08_v3:830006-831454(+) | protein_length=262 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"71.017"	"64"	"16"	"33"	"13"	"262"	"30.2"	"4.92"	"107.01"	"16"	"5"	"1.047"	"0.900"	"0.908"	"0.318"	"0.250"	"0.174"	"0.116"	"0.079"	"0.044"	"10805.3"	"11315.7"	"9722.8"	"9812.0"	"3431.2"	"2701.6"	"1877.6"	"1256.3"	"858.7"	"471.3"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"2593620388943548775"	"False"	"High"	"IsMasterProtein"	"PF3D7_0905400.1-p1"	"transcript=PF3D7_0905400.1 | gene=PF3D7_0905400 | organism=Plasmodium_falciparum_3D7 | gene_product=high molecular weight rhoptry protein 3 | transcript_product=high molecular weight rhoptry protein 3 | location=Pf3D7_09_v3:270740-274789(-) | protein_length=897 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"67.962"	"19"	"14"	"17"	"14"	"897"	"104.8"	"6.67"	"57.79"	"14"	"0"	"1.024"	"0.873"	"0.940"	"0.513"	"0.198"	"0.190"	"0.161"	"0.118"	"0.081"	"3781.1"	"3871.3"	"3302.6"	"3552.8"	"1939.7"	"748.1"	"720.1"	"608.1"	"445.8"	"304.7"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-4199900248283282546"	"False"	"High"	"IsMasterProtein"	"PF3D7_0108500.1-p1"	"transcript=PF3D7_0108500.1 | gene=PF3D7_0108500 | organism=Plasmodium_falciparum_3D7 | gene_product=ELM2 domain-containing protein, putative | transcript_product=ELM2 domain-containing protein, putative | location=Pf3D7_01_v3:349170-349709(+) | protein_length=179 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"66.191"	"21"	"4"	"15"	"4"	"179"	"19.7"	"4.04"	"67.43"	"4"	"0"	"1.024"	"0.957"	"0.967"	"0.855"	"0.914"	"0.967"	"0.902"	"0.853"	"0.767"	"1319.7"	"1351.9"	"1262.7"	"1276.8"	"1128.5"	"1205.9"	"1276.2"	"1189.8"	"1126.3"	"1012.7"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-8039983206772864733"	"False"	"High"	"IsMasterProtein"	"PF3D7_1246200.1-p1"	"transcript=PF3D7_1246200.1 | gene=PF3D7_1246200 | organism=Plasmodium_falciparum_3D7 | gene_product=actin I | transcript_product=actin I | location=Pf3D7_12_v3:1920784-1921914(+) | protein_length=376 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"65.017"	"48"	"15"	"23"	"13"	"376"	"41.8"	"5.34"	"70.81"	"15"	"2"	"1.065"	"0.691"	"0.492"	"0.122"	"0.094"	"0.083"	"0.068"	"0.051"	"0.034"	"6396.0"	"6812.0"	"4419.1"	"3150.0"	"779.8"	"602.4"	"529.5"	"436.7"	"326.9"	"215.2"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"7848922474312241240"	"False"	"High"	"IsMasterProtein"	"PF3D7_0915400.1-p1"	"transcript=PF3D7_0915400.1 | gene=PF3D7_0915400 | organism=Plasmodium_falciparum_3D7 | gene_product=ATP-dependent 6-phosphofructokinase | transcript_product=ATP-dependent 6-phosphofructokinase | location=Pf3D7_09_v3:650585-654841(-) | protein_length=1418 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"64.712"	"17"	"24"	"28"	"24"	"1418"	"159.4"	"6.76"	"76.18"	"24"	"0"	"1.000"	"0.842"	"0.910"	"0.650"	"0.252"	"0.135"	"0.109"	"0.077"	"0.061"	"6764.3"	"6767.3"	"5698.7"	"6157.0"	"4396.5"	"1705.2"	"912.0"	"738.6"	"520.4"	"411.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
