"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Sequest HT: Sequest HT"	"# Peptides (by Search Engine): Sequest HT"	"# Razor Peptides"	"Abundance Ratio: (127N) / (126)"	"Abundance Ratio: (127C) / (126)"	"Abundance Ratio: (128N) / (126)"	"Abundance Ratio: (128C) / (126)"	"Abundance Ratio: (129N) / (126)"	"Abundance Ratio: (129C) / (126)"	"Abundance Ratio: (130N) / (126)"	"Abundance Ratio: (130C) / (126)"	"Abundance Ratio: (131) / (126)"	"Abundances (Grouped): 126"	"Abundances (Grouped): 127N"	"Abundances (Grouped): 127C"	"Abundances (Grouped): 128N"	"Abundances (Grouped): 128C"	"Abundances (Grouped): 129N"	"Abundances (Grouped): 129C"	"Abundances (Grouped): 130N"	"Abundances (Grouped): 130C"	"Abundances (Grouped): 131"	"Abundances (Grouped) CV [%]: 126"	"Abundances (Grouped) CV [%]: 127N"	"Abundances (Grouped) CV [%]: 127C"	"Abundances (Grouped) CV [%]: 128N"	"Abundances (Grouped) CV [%]: 128C"	"Abundances (Grouped) CV [%]: 129N"	"Abundances (Grouped) CV [%]: 129C"	"Abundances (Grouped) CV [%]: 130N"	"Abundances (Grouped) CV [%]: 130C"	"Abundances (Grouped) CV [%]: 131"	"Found in Sample: [S1] F1: 126, Sample"	"Found in Sample: [S2] F1: 127N, Sample"	"Found in Sample: [S3] F1: 127C, Sample"	"Found in Sample: [S4] F1: 128N, Sample"	"Found in Sample: [S5] F1: 128C, Sample"	"Found in Sample: [S6] F1: 129N, Sample"	"Found in Sample: [S7] F1: 129C, Sample"	"Found in Sample: [S8] F1: 130N, Sample"	"Found in Sample: [S9] F1: 130C, Sample"	"Found in Sample: [S10] F1: 131, Sample"	"# Protein Groups"	"Modifications"
"-3611079397800357936"	"False"	"High"	"IsMasterProtein"	"PF3D7_0608800.1-p1"	"transcript=PF3D7_0608800.1 | gene=PF3D7_0608800 | organism=Plasmodium_falciparum_3D7 | gene_product=ornithine aminotransferase | transcript_product=ornithine aminotransferase | location=Pf3D7_06_v3:362635-363879(+) | protein_length=414 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"153.638"	"47"	"18"	"73"	"18"	"414"	"46.0"	"6.89"	"233.86"	"18"	"0"	"0.866"	"0.621"	"0.535"	"0.229"	"0.086"	"0.062"	"0.049"	"0.043"	"0.024"	"34625.6"	"29972.1"	"21500.5"	"18518.3"	"7942.9"	"2990.4"	"2132.6"	"1702.2"	"1472.7"	"841.7"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-2147144816587721055"	"False"	"High"	"IsMasterProtein"	"PF3D7_0511800.1-p1"	"transcript=PF3D7_0511800.1 | gene=PF3D7_0511800 | organism=Plasmodium_falciparum_3D7 | gene_product=inositol-3-phosphate synthase | transcript_product=inositol-3-phosphate synthase | location=Pf3D7_05_v3:520720-522693(-) | protein_length=604 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"137.732"	"44"	"26"	"69"	"26"	"604"	"69.1"	"7.40"	"214.52"	"26"	"0"	"0.876"	"0.688"	"0.719"	"0.675"	"0.558"	"0.553"	"0.436"	"0.519"	"0.438"	"16921.8"	"14815.3"	"11635.7"	"12174.4"	"11421.0"	"9441.3"	"9357.9"	"7375.5"	"8786.8"	"7414.9"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6468382682587716960"	"False"	"High"	"IsMasterProtein"	"PF3D7_1222300.1-p1"	"transcript=PF3D7_1222300.1 | gene=PF3D7_1222300 | organism=Plasmodium_falciparum_3D7 | gene_product=endoplasmin, putative | transcript_product=endoplasmin, putative | location=Pf3D7_12_v3:883567-886032(-) | protein_length=821 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"135.463"	"32"	"25"	"52"	"24"	"821"	"95.0"	"5.41"	"173.16"	"25"	"1"	"1.099"	"0.738"	"0.682"	"0.314"	"0.150"	"0.140"	"0.101"	"0.083"	"0.044"	"19534.9"	"21461.7"	"14409.4"	"13324.2"	"6134.1"	"2926.5"	"2725.5"	"1974.5"	"1617.4"	"851.7"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-2922454221119471925"	"False"	"High"	"IsMasterProtein"	"PF3D7_1451100.1-p1"	"transcript=PF3D7_1451100.1 | gene=PF3D7_1451100 | organism=Plasmodium_falciparum_3D7 | gene_product=elongation factor 2 | transcript_product=elongation factor 2 | location=Pf3D7_14_v3:2090902-2093400(+) | protein_length=832 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"131.365"	"30"	"23"	"66"	"22"	"832"	"93.5"	"6.80"	"189.49"	"23"	"1"	"0.933"	"0.692"	"0.649"	"0.518"	"0.184"	"0.089"	"0.062"	"0.059"	"0.034"	"22166.2"	"20685.7"	"15344.6"	"14378.9"	"11480.5"	"4077.5"	"1969.6"	"1366.3"	"1313.3"	"764.1"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-4777132236614452456"	"False"	"High"	"IsMasterProtein"	"PF3D7_0207600.1-p1"	"transcript=PF3D7_0207600.1 | gene=PF3D7_0207600 | organism=Plasmodium_falciparum_3D7 | gene_product=serine repeat antigen 5 | transcript_product=serine repeat antigen 5 | location=Pf3D7_02_v3:303593-307027(-) | protein_length=997 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"125.203"	"32"	"30"	"46"	"29"	"997"	"111.7"	"5.41"	"151.40"	"30"	"1"	"0.917"	"0.654"	"0.678"	"0.637"	"0.454"	"0.339"	"0.172"	"0.131"	"0.094"	"9146.7"	"8384.1"	"5985.3"	"6205.2"	"5829.2"	"4154.2"	"3100.2"	"1569.2"	"1200.9"	"858.6"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"8762874871911660175"	"False"	"High"	"IsMasterProtein"	"PF3D7_1149000.1-p1"	"transcript=PF3D7_1149000.1 | gene=PF3D7_1149000 | organism=Plasmodium_falciparum_3D7 | gene_product=antigen 332, DBL-like protein | transcript_product=antigen 332, DBL-like protein | location=Pf3D7_11_v3:1950210-1968726(+) | protein_length=6093 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"122.083"	"10"	"39"	"42"	"39"	"6093"	"688.9"	"3.89"	"137.83"	"39"	"0"	"0.881"	"0.623"	"0.662"	"0.569"	"0.409"	"0.322"	"0.253"	"0.297"	"0.310"	"7446.0"	"6559.1"	"4635.4"	"4931.4"	"4234.0"	"3041.8"	"2401.0"	"1885.0"	"2210.7"	"2311.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-3734643807253846802"	"False"	"High"	"IsMasterProtein"	"PF3D7_1357000.1-p1"	"transcript=PF3D7_1357000.1 | gene=PF3D7_1357000 | organism=Plasmodium_falciparum_3D7 | gene_product=elongation factor 1-alpha | transcript_product=elongation factor 1-alpha | location=Pf3D7_13_v3:2265817-2267148(-) | protein_length=443 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"117.586"	"54"	"25"	"73"	"23"	"443"	"48.9"	"9.06"	"194.89"	"25"	"2"	"1.013"	"0.666"	"0.675"	"0.350"	"0.152"	"0.137"	"0.101"	"0.106"	"0.050"	"28939.9"	"29323.4"	"19284.5"	"19528.1"	"10142.5"	"4388.2"	"3979.1"	"2922.8"	"3067.6"	"1440.7"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-5498651146880750489"	"False"	"High"	"IsMasterProtein"	"PF3D7_0730900.1-p1"	"transcript=PF3D7_0730900.1 | gene=PF3D7_0730900 | organism=Plasmodium_falciparum_3D7 | gene_product=EMP1-trafficking protein | transcript_product=EMP1-trafficking protein | location=Pf3D7_07_v3:1325375-1331813(+) | protein_length=2110 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"116.988"	"43"	"42"	"59"	"42"	"2110"	"244.0"	"6.95"	"157.39"	"42"	"0"	"0.836"	"0.605"	"0.624"	"0.756"	"0.870"	"0.542"	"0.403"	"0.426"	"0.456"	"9311.6"	"7788.2"	"5635.6"	"5812.2"	"7042.0"	"8098.1"	"5051.0"	"3754.8"	"3966.2"	"4247.8"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6908919208457244413"	"False"	"High"	"IsMasterProtein"	"PF3D7_0922200.1-p1"	"transcript=PF3D7_0922200.1 | gene=PF3D7_0922200 | organism=Plasmodium_falciparum_3D7 | gene_product=S-adenosylmethionine synthetase | transcript_product=S-adenosylmethionine synthetase | location=Pf3D7_09_v3:903362-904570(+) | protein_length=402 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"115.334"	"50"	"17"	"41"	"17"	"402"	"44.8"	"6.74"	"132.49"	"17"	"0"	"0.924"	"0.685"	"0.662"	"0.497"	"0.406"	"0.405"	"0.291"	"0.218"	"0.098"	"11368.4"	"10503.4"	"7784.2"	"7522.4"	"5654.0"	"4613.8"	"4605.6"	"3311.1"	"2481.6"	"1117.2"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-5781750468570920311"	"False"	"High"	"IsMasterProtein"	"PF3D7_0917900.1-p1"	"transcript=PF3D7_0917900.1 | gene=PF3D7_0917900 | organism=Plasmodium_falciparum_3D7 | gene_product=heat shock protein 70 | transcript_product=heat shock protein 70 | location=Pf3D7_09_v3:737985-740276(+) | protein_length=652 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"112.918"	"41"	"23"	"46"	"22"	"652"	"72.3"	"5.31"	"144.80"	"23"	"1"	"0.885"	"0.586"	"0.519"	"0.284"	"0.148"	"0.139"	"0.108"	"0.086"	"0.048"	"16898.6"	"14960.0"	"9908.6"	"8769.5"	"4797.9"	"2497.8"	"2344.4"	"1819.5"	"1446.7"	"805.1"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6164063770516847304"	"False"	"High"	"IsMasterProtein"	"PF3D7_1324900.1-p1"	"transcript=PF3D7_1324900.1 | gene=PF3D7_1324900 | organism=Plasmodium_falciparum_3D7 | gene_product=L-lactate dehydrogenase | transcript_product=L-lactate dehydrogenase | location=Pf3D7_13_v3:1041157-1042107(+) | protein_length=316 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"107.720"	"41"	"11"	"59"	"11"	"316"	"34.1"	"7.55"	"197.32"	"11"	"0"	"0.843"	"0.623"	"0.543"	"0.101"	"0.087"	"0.077"	"0.055"	"0.050"	"0.027"	"21806.0"	"18392.8"	"13593.0"	"11837.7"	"2196.4"	"1902.5"	"1686.0"	"1205.5"	"1088.2"	"584.8"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6301432758226619021"	"False"	"High"	"IsMasterProtein"	"PF3D7_0500800.1-p1"	"transcript=PF3D7_0500800.1 | gene=PF3D7_0500800 | organism=Plasmodium_falciparum_3D7 | gene_product=mature parasite-infected erythrocyte surface antigen | transcript_product=mature parasite-infected erythrocyte surface antigen | location=Pf3D7_05_v3:43327-47761(-) | protein_length=1434 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"102.241"	"26"	"29"	"47"	"29"	"1434"	"168.2"	"4.78"	"141.13"	"29"	"0"	"0.858"	"0.550"	"0.565"	"0.525"	"0.472"	"0.508"	"0.415"	"0.578"	"0.734"	"9297.6"	"7979.6"	"5112.5"	"5250.2"	"4882.5"	"4386.7"	"4720.2"	"3854.3"	"5371.4"	"6822.3"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"8801906053145531818"	"False"	"High"	"IsMasterProtein"	"PF3D7_1016300.1-p1"	"transcript=PF3D7_1016300.1 | gene=PF3D7_1016300 | organism=Plasmodium_falciparum_3D7 | gene_product=GBP130 protein | transcript_product=GBP130 protein | location=Pf3D7_10_v3:650898-653567(-) | protein_length=824 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"102.160"	"65"	"18"	"56"	"18"	"824"	"95.8"	"5.14"	"172.25"	"18"	"0"	"1.047"	"0.677"	"0.760"	"0.595"	"0.381"	"0.424"	"0.415"	"0.339"	"0.378"	"9805.2"	"10262.1"	"6639.0"	"7455.5"	"5835.1"	"3737.7"	"4155.0"	"4071.3"	"3319.4"	"3708.2"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"6615948954310524222"	"False"	"High"	"IsMasterProtein"	"PF3D7_0818200.1-p1"	"transcript=PF3D7_0818200.1 | gene=PF3D7_0818200 | organism=Plasmodium_falciparum_3D7 | gene_product=14-3-3 protein | transcript_product=14-3-3 protein | location=Pf3D7_08_v3:830006-831454(+) | protein_length=262 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"101.756"	"61"	"16"	"49"	"13"	"262"	"30.2"	"4.92"	"146.37"	"16"	"5"	"0.905"	"0.656"	"0.607"	"0.227"	"0.139"	"0.098"	"0.068"	"0.058"	"0.035"	"15641.1"	"14157.8"	"10254.3"	"9498.7"	"3552.1"	"2172.1"	"1538.4"	"1059.2"	"905.5"	"549.9"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"1993219546909811206"	"False"	"High"	"IsMasterProtein"	"PF3D7_0935900.1-p1"	"transcript=PF3D7_0935900.1 | gene=PF3D7_0935900 | organism=Plasmodium_falciparum_3D7 | gene_product=ring-exported protein 1 | transcript_product=ring-exported protein 1 | location=Pf3D7_09_v3:1420483-1422807(-) | protein_length=713 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"95.397"	"38"	"21"	"42"	"21"	"713"	"83.0"	"5.59"	"136.98"	"21"	"0"	"0.935"	"0.639"	"0.696"	"0.622"	"0.474"	"0.403"	"0.307"	"0.370"	"0.445"	"7066.8"	"6609.9"	"4518.1"	"4916.0"	"4392.3"	"3351.3"	"2846.3"	"2170.3"	"2615.7"	"3147.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"8125305078391365032"	"False"	"High"	"IsMasterProtein"	"PF3D7_1035200.1-p1"	"transcript=PF3D7_1035200.1 | gene=PF3D7_1035200 | organism=Plasmodium_falciparum_3D7 | gene_product=S-antigen | transcript_product=S-antigen | location=Pf3D7_10_v3:1394839-1396596(+) | protein_length=585 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"92.609"	"82"	"13"	"36"	"13"	"585"	"62.9"	"4.40"	"131.08"	"13"	"0"	"0.880"	"0.624"	"0.684"	"0.597"	"0.497"	"0.541"	"0.441"	"0.688"	"0.977"	"4437.4"	"3904.0"	"2768.8"	"3035.9"	"2650.4"	"2204.9"	"2402.7"	"1958.6"	"3051.2"	"4334.7"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
