"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Sequest HT: Sequest HT"	"# Peptides (by Search Engine): Sequest HT"	"# Razor Peptides"	"Abundance Ratio: (127N) / (126)"	"Abundance Ratio: (127C) / (126)"	"Abundance Ratio: (128N) / (126)"	"Abundance Ratio: (128C) / (126)"	"Abundance Ratio: (129N) / (126)"	"Abundance Ratio: (129C) / (126)"	"Abundance Ratio: (130N) / (126)"	"Abundance Ratio: (130C) / (126)"	"Abundance Ratio: (131) / (126)"	"Abundances (Grouped): 126"	"Abundances (Grouped): 127N"	"Abundances (Grouped): 127C"	"Abundances (Grouped): 128N"	"Abundances (Grouped): 128C"	"Abundances (Grouped): 129N"	"Abundances (Grouped): 129C"	"Abundances (Grouped): 130N"	"Abundances (Grouped): 130C"	"Abundances (Grouped): 131"	"Abundances (Grouped) CV [%]: 126"	"Abundances (Grouped) CV [%]: 127N"	"Abundances (Grouped) CV [%]: 127C"	"Abundances (Grouped) CV [%]: 128N"	"Abundances (Grouped) CV [%]: 128C"	"Abundances (Grouped) CV [%]: 129N"	"Abundances (Grouped) CV [%]: 129C"	"Abundances (Grouped) CV [%]: 130N"	"Abundances (Grouped) CV [%]: 130C"	"Abundances (Grouped) CV [%]: 131"	"Found in Sample: [S1] F1: 126, Sample"	"Found in Sample: [S2] F1: 127N, Sample"	"Found in Sample: [S3] F1: 127C, Sample"	"Found in Sample: [S4] F1: 128N, Sample"	"Found in Sample: [S5] F1: 128C, Sample"	"Found in Sample: [S6] F1: 129N, Sample"	"Found in Sample: [S7] F1: 129C, Sample"	"Found in Sample: [S8] F1: 130N, Sample"	"Found in Sample: [S9] F1: 130C, Sample"	"Found in Sample: [S10] F1: 131, Sample"	"# Protein Groups"	"Modifications"
"-3611079397800357936"	"False"	"High"	"IsMasterProtein"	"PF3D7_0608800.1-p1"	"transcript=PF3D7_0608800.1 | gene=PF3D7_0608800 | organism=Plasmodium_falciparum_3D7 | gene_product=ornithine aminotransferase | transcript_product=ornithine aminotransferase | location=Pf3D7_06_v3:362635-363879(+) | protein_length=414 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"86.655"	"39"	"17"	"30"	"17"	"414"	"46.0"	"6.89"	"100.62"	"17"	"0"	"1.271"	"0.918"	"0.268"	"0.109"	"0.110"	"0.085"	"0.088"	"0.076"	"0.040"	"12286.4"	"15616.0"	"11279.9"	"3291.8"	"1343.8"	"1356.7"	"1042.5"	"1085.0"	"930.9"	"487.3"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"1993219546909811206"	"False"	"High"	"IsMasterProtein"	"PF3D7_0935900.1-p1"	"transcript=PF3D7_0935900.1 | gene=PF3D7_0935900 | organism=Plasmodium_falciparum_3D7 | gene_product=ring-exported protein 1 | transcript_product=ring-exported protein 1 | location=Pf3D7_09_v3:1420483-1422807(-) | protein_length=713 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"86.158"	"49"	"25"	"36"	"25"	"713"	"83.0"	"5.59"	"114.71"	"25"	"0"	"1.244"	"1.030"	"0.896"	"0.442"	"0.456"	"0.334"	"0.345"	"0.370"	"0.386"	"7196.8"	"8954.0"	"7416.0"	"6451.1"	"3177.9"	"3282.2"	"2403.3"	"2480.6"	"2661.1"	"2778.5"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-3734643807253846802"	"False"	"High"	"IsMasterProtein"	"PF3D7_1357000.1-p1"	"transcript=PF3D7_1357000.1 | gene=PF3D7_1357000 | organism=Plasmodium_falciparum_3D7 | gene_product=elongation factor 1-alpha | transcript_product=elongation factor 1-alpha | location=Pf3D7_13_v3:2265817-2267148(-) | protein_length=443 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"83.303"	"42"	"21"	"47"	"19"	"443"	"48.9"	"9.06"	"143.19"	"21"	"2"	"1.078"	"0.773"	"0.480"	"0.161"	"0.166"	"0.127"	"0.129"	"0.110"	"0.057"	"15828.3"	"17055.5"	"12236.9"	"7598.0"	"2554.1"	"2624.5"	"2007.6"	"2039.9"	"1746.8"	"908.4"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"3869938119336393577"	"False"	"High"	"IsMasterProtein"	"PF3D7_1120100.1-p1"	"transcript=PF3D7_1120100.1 | gene=PF3D7_1120100 | organism=Plasmodium_falciparum_3D7 | gene_product=phosphoglycerate mutase, putative | transcript_product=phosphoglycerate mutase, putative | location=Pf3D7_11_v3:761695-762818(+) | protein_length=250 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"82.504"	"57"	"17"	"62"	"17"	"250"	"28.8"	"8.28"	"157.67"	"17"	"0"	"1.261"	"1.327"	"1.431"	"1.054"	"1.312"	"1.270"	"1.303"	"1.359"	"1.219"	"6149.7"	"7756.4"	"8161.1"	"8802.2"	"6483.7"	"8071.2"	"7809.2"	"8013.8"	"8359.6"	"7496.4"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-7408848893092257313"	"False"	"High"	"IsMasterProtein"	"PF3D7_1108600.1-p1"	"transcript=PF3D7_1108600.1 | gene=PF3D7_1108600 | organism=Plasmodium_falciparum_3D7 | gene_product=endoplasmic reticulum-resident calcium binding protein | transcript_product=endoplasmic reticulum-resident calcium binding protein | location=Pf3D7_11_v3:369675-370706(-) | protein_length=343 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"81.940"	"49"	"16"	"34"	"16"	"343"	"39.4"	"4.67"	"109.17"	"16"	"0"	"1.327"	"1.199"	"1.144"	"0.844"	"1.156"	"1.227"	"1.550"	"1.770"	"1.988"	"3425.0"	"4545.9"	"4105.1"	"3918.0"	"2891.7"	"3960.4"	"4202.5"	"5310.2"	"6060.8"	"6809.9"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-5498651146880750489"	"False"	"High"	"IsMasterProtein"	"PF3D7_0730900.1-p1"	"transcript=PF3D7_0730900.1 | gene=PF3D7_0730900 | organism=Plasmodium_falciparum_3D7 | gene_product=EMP1-trafficking protein | transcript_product=EMP1-trafficking protein | location=Pf3D7_07_v3:1325375-1331813(+) | protein_length=2110 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"80.350"	"32"	"29"	"38"	"29"	"2110"	"244.0"	"6.95"	"102.14"	"29"	"0"	"1.229"	"1.050"	"1.008"	"0.738"	"0.844"	"1.141"	"1.310"	"1.034"	"0.654"	"4024.0"	"4946.8"	"4224.6"	"4058.2"	"2968.6"	"3394.7"	"4591.0"	"5272.1"	"4162.8"	"2632.6"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-5298998008602675123"	"False"	"High"	"IsMasterProtein"	"PF3D7_0708800.1-p1"	"transcript=PF3D7_0708800.1 | gene=PF3D7_0708800 | organism=Plasmodium_falciparum_3D7 | gene_product=heat shock protein 110 | transcript_product=heat shock protein 110 | location=Pf3D7_07_v3:395711-398332(+) | protein_length=873 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"80.271"	"30"	"24"	"32"	"24"	"873"	"99.9"	"5.69"	"94.36"	"24"	"0"	"1.213"	"1.213"	"0.785"	"0.216"	"0.241"	"0.200"	"0.215"	"0.191"	"0.090"	"5262.5"	"6382.1"	"6381.0"	"4132.2"	"1135.1"	"1269.8"	"1050.3"	"1128.9"	"1004.2"	"473.9"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"6615948954310524222"	"False"	"High"	"IsMasterProtein"	"PF3D7_0818200.1-p1"	"transcript=PF3D7_0818200.1 | gene=PF3D7_0818200 | organism=Plasmodium_falciparum_3D7 | gene_product=14-3-3 protein | transcript_product=14-3-3 protein | location=Pf3D7_08_v3:830006-831454(+) | protein_length=262 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"74.340"	"53"	"14"	"31"	"11"	"262"	"30.2"	"4.92"	"104.27"	"14"	"0"	"1.256"	"1.192"	"0.631"	"0.145"	"0.153"	"0.115"	"0.119"	"0.108"	"0.049"	"5299.5"	"6654.9"	"6314.6"	"3344.1"	"767.7"	"812.8"	"607.9"	"629.2"	"573.6"	"257.7"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"7900279068075717963"	"False"	"High"	"IsMasterProtein"	"PF3D7_0501400.1-p1"	"transcript=PF3D7_0501400.1 | gene=PF3D7_0501400 | organism=Plasmodium_falciparum_3D7 | gene_product=interspersed repeat antigen | transcript_product=interspersed repeat antigen | location=Pf3D7_05_v3:74509-79842(+) | protein_length=1720 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"72.689"	"16"	"15"	"28"	"15"	"1720"	"189.4"	"4.50"	"85.58"	"15"	"0"	"1.302"	"1.337"	"1.300"	"0.824"	"0.861"	"0.771"	"0.738"	"0.746"	"0.633"	"2853.1"	"3714.8"	"3815.9"	"3709.0"	"2351.8"	"2456.9"	"2200.2"	"2105.3"	"2129.6"	"1807.3"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6164063770516847304"	"False"	"High"	"IsMasterProtein"	"PF3D7_1324900.1-p1"	"transcript=PF3D7_1324900.1 | gene=PF3D7_1324900 | organism=Plasmodium_falciparum_3D7 | gene_product=L-lactate dehydrogenase | transcript_product=L-lactate dehydrogenase | location=Pf3D7_13_v3:1041157-1042107(+) | protein_length=316 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"68.387"	"32"	"10"	"32"	"10"	"316"	"34.1"	"7.55"	"99.39"	"10"	"0"	"1.276"	"1.277"	"0.650"	"0.164"	"0.189"	"0.164"	"0.168"	"0.140"	"0.075"	"6335.1"	"8084.0"	"8088.7"	"4118.3"	"1040.8"	"1195.7"	"1039.1"	"1062.6"	"885.4"	"474.6"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-5741552881811149642"	"False"	"High"	"IsMasterProtein"	"PF3D7_0513300.1-p1"	"transcript=PF3D7_0513300.1 | gene=PF3D7_0513300 | organism=Plasmodium_falciparum_3D7 | gene_product=purine nucleoside phosphorylase | transcript_product=purine nucleoside phosphorylase | location=Pf3D7_05_v3:569182-569919(-) | protein_length=245 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"68.298"	"44"	"9"	"23"	"9"	"245"	"26.8"	"6.52"	"88.44"	"9"	"0"	"1.232"	"1.296"	"1.449"	"0.944"	"1.209"	"0.223"	"0.259"	"0.202"	"0.093"	"3794.5"	"4675.8"	"4918.4"	"5498.1"	"3582.1"	"4589.3"	"847.4"	"982.9"	"766.3"	"352.7"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-3675427253702386104"	"False"	"High"	"IsMasterProtein"	"PF3D7_1029600.1-p1"	"transcript=PF3D7_1029600.1 | gene=PF3D7_1029600 | organism=Plasmodium_falciparum_3D7 | gene_product=adenosine deaminase | transcript_product=adenosine deaminase | location=Pf3D7_10_v3:1206302-1207405(+) | protein_length=367 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"68.004"	"37"	"14"	"28"	"14"	"367"	"42.4"	"5.69"	"88.75"	"14"	"0"	"1.272"	"1.320"	"1.486"	"0.982"	"1.314"	"1.066"	"0.812"	"0.509"	"0.109"	"6450.3"	"8205.3"	"8514.5"	"9583.3"	"6334.5"	"8473.4"	"6874.1"	"5234.5"	"3283.2"	"703.9"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"4988982149283948022"	"False"	"High"	"IsMasterProtein"	"PF3D7_1115800.1-p1"	"transcript=PF3D7_1115800.1 | gene=PF3D7_1115800 | organism=Plasmodium_falciparum_3D7 | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=Pf3D7_11_v3:596289-597203(-) | protein_length=304 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"66.551"	"35"	"11"	"36"	"11"	"304"	"33.9"	"9.99"	"90.24"	"11"	"0"	"1.256"	"1.294"	"1.430"	"1.033"	"1.300"	"1.280"	"1.429"	"1.507"	"1.596"	"2101.3"	"2638.4"	"2718.6"	"3005.5"	"2170.1"	"2731.2"	"2690.2"	"3003.0"	"3165.7"	"3353.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-4199900248283282546"	"False"	"High"	"IsMasterProtein"	"PF3D7_0108500.1-p1"	"transcript=PF3D7_0108500.1 | gene=PF3D7_0108500 | organism=Plasmodium_falciparum_3D7 | gene_product=ELM2 domain-containing protein, putative | transcript_product=ELM2 domain-containing protein, putative | location=Pf3D7_01_v3:349170-349709(+) | protein_length=179 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"64.892"	"18"	"3"	"16"	"3"	"179"	"19.7"	"4.04"	"76.43"	"3"	"0"	"1.311"	"1.326"	"1.608"	"1.076"	"1.415"	"1.317"	"1.457"	"1.471"	"1.615"	"1064.4"	"1395.6"	"1411.4"	"1712.0"	"1145.2"	"1506.5"	"1401.9"	"1551.1"	"1565.4"	"1719.1"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"3783908223942957305"	"False"	"High"	"IsMasterProtein"	"PF3D7_1311800.1-p1"	"transcript=PF3D7_1311800.1 | gene=PF3D7_1311800 | organism=Plasmodium_falciparum_3D7 | gene_product=M1-family alanyl aminopeptidase | transcript_product=M1-family alanyl aminopeptidase | location=Pf3D7_13_v3:501790-505047(+) | protein_length=1085 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"61.577"	"18"	"19"	"27"	"19"	"1085"	"126.0"	"7.56"	"89.82"	"19"	"0"	"1.313"	"1.365"	"1.437"	"0.576"	"0.557"	"0.243"	"0.248"	"0.218"	"0.113"	"5765.8"	"7568.9"	"7870.6"	"8286.9"	"3320.2"	"3213.1"	"1401.6"	"1429.1"	"1259.8"	"652.1"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-7066238491796449517"	"False"	"High"	"IsMasterProtein"	"PF3D7_0929400.1-p1"	"transcript=PF3D7_0929400.1 | gene=PF3D7_0929400 | organism=Plasmodium_falciparum_3D7 | gene_product=high molecular weight rhoptry protein 2 | transcript_product=high molecular weight rhoptry protein 2 | location=Pf3D7_09_v3:1175203-1180762(+) | protein_length=1378 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"61.260"	"15"	"18"	"25"	"18"	"1378"	"162.6"	"8.27"	"80.48"	"18"	"0"	"1.368"	"1.331"	"1.244"	"0.364"	"0.365"	"0.280"	"0.320"	"0.263"	"0.115"	"4499.5"	"6154.2"	"5988.3"	"5596.3"	"1637.6"	"1642.5"	"1261.0"	"1437.7"	"1181.6"	"516.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
