"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Sequest HT: Sequest HT"	"# Peptides (by Search Engine): Sequest HT"	"# Razor Peptides"	"Abundance Ratio: (127N) / (126)"	"Abundance Ratio: (127C) / (126)"	"Abundance Ratio: (128N) / (126)"	"Abundance Ratio: (128C) / (126)"	"Abundance Ratio: (129N) / (126)"	"Abundance Ratio: (129C) / (126)"	"Abundance Ratio: (130N) / (126)"	"Abundance Ratio: (130C) / (126)"	"Abundance Ratio: (131) / (126)"	"Abundances (Grouped): 126"	"Abundances (Grouped): 127N"	"Abundances (Grouped): 127C"	"Abundances (Grouped): 128N"	"Abundances (Grouped): 128C"	"Abundances (Grouped): 129N"	"Abundances (Grouped): 129C"	"Abundances (Grouped): 130N"	"Abundances (Grouped): 130C"	"Abundances (Grouped): 131"	"Abundances (Grouped) CV [%]: 126"	"Abundances (Grouped) CV [%]: 127N"	"Abundances (Grouped) CV [%]: 127C"	"Abundances (Grouped) CV [%]: 128N"	"Abundances (Grouped) CV [%]: 128C"	"Abundances (Grouped) CV [%]: 129N"	"Abundances (Grouped) CV [%]: 129C"	"Abundances (Grouped) CV [%]: 130N"	"Abundances (Grouped) CV [%]: 130C"	"Abundances (Grouped) CV [%]: 131"	"Found in Sample: [S42] F24: 126, Sample"	"Found in Sample: [S43] F24: 127N, Sample"	"Found in Sample: [S44] F24: 127C, Sample"	"Found in Sample: [S45] F24: 128N, Sample"	"Found in Sample: [S46] F24: 128C, Sample"	"Found in Sample: [S47] F24: 129N, Sample"	"Found in Sample: [S48] F24: 129C, Sample"	"Found in Sample: [S49] F24: 130N, Sample"	"Found in Sample: [S50] F24: 130C, Sample"	"Found in Sample: [S51] F24: 131, Sample"	"# Protein Groups"	"Modifications"
"-5298998008602675123"	"False"	"High"	"IsMasterProtein"	"PF3D7_0708800.1-p1"	"transcript=PF3D7_0708800.1 | gene=PF3D7_0708800 | organism=Plasmodium_falciparum_3D7 | gene_product=heat shock protein 110 | transcript_product=heat shock protein 110 | location=Pf3D7_07_v3:395711-398332(+) | protein_length=873 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"462.827"	"63"	"44"	"189"	"44"	"873"	"99.9"	"5.69"	"678.80"	"44"	"0"	"0.971"	"0.893"	"0.998"	"0.259"	"0.128"	"0.084"	"0.081"	"0.068"	"0.035"	"90029.5"	"87428.3"	"80389.6"	"89841.4"	"23300.0"	"11494.0"	"7527.1"	"7330.4"	"6164.3"	"3106.1"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"8125305078391365032"	"False"	"High"	"IsMasterProtein"	"PF3D7_1035200.1-p1"	"transcript=PF3D7_1035200.1 | gene=PF3D7_1035200 | organism=Plasmodium_falciparum_3D7 | gene_product=S-antigen | transcript_product=S-antigen | location=Pf3D7_10_v3:1394839-1396596(+) | protein_length=585 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"435.415"	"93"	"17"	"360"	"17"	"585"	"62.9"	"4.40"	"1269.74"	"17"	"0"	"0.923"	"0.954"	"1.117"	"1.033"	"0.974"	"0.981"	"1.017"	"1.056"	"0.909"	"42918.8"	"39622.1"	"40946.3"	"47940.9"	"44350.4"	"41807.2"	"42109.4"	"43643.3"	"45339.3"	"39006.9"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-87546260885384283"	"False"	"High"	"IsMasterProtein"	"PF3D7_0302500.1-p1"	"transcript=PF3D7_0302500.1 | gene=PF3D7_0302500 | organism=Plasmodium_falciparum_3D7 | gene_product=cytoadherence linked asexual protein 3.1 | transcript_product=cytoadherence linked asexual protein 3.1 | location=Pf3D7_03_v3:135418-140660(+) | protein_length=1417 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"433.663"	"42"	"57"	"192"	"9"	"1417"	"167.1"	"7.18"	"627.17"	"57"	"80"	"1.042"	"0.889"	"1.026"	"0.671"	"0.164"	"0.122"	"0.113"	"0.092"	"0.044"	"90626.1"	"94408.2"	"80557.3"	"92950.7"	"60821.2"	"14835.4"	"11042.8"	"10217.2"	"8335.7"	"3962.2"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-2376441295311202217"	"False"	"High"	"IsMasterProtein"	"PF3D7_0930300.1-p1"	"transcript=PF3D7_0930300.1 | gene=PF3D7_0930300 | organism=Plasmodium_falciparum_3D7 | gene_product=merozoite surface protein 1 | transcript_product=merozoite surface protein 1 | location=Pf3D7_09_v3:1201812-1206974(+) | protein_length=1720 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"421.500"	"40"	"64"	"154"	"64"	"1720"	"195.6"	"6.51"	"538.81"	"64"	"0"	"0.968"	"1.037"	"1.305"	"0.555"	"0.384"	"0.230"	"0.226"	"0.229"	"0.112"	"62276.8"	"60309.3"	"64606.7"	"81256.9"	"34563.5"	"23936.1"	"14342.9"	"14080.4"	"14258.9"	"6988.1"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-5632043330276546877"	"False"	"High"	"IsMasterProtein"	"PF3D7_0524000.1-p1"	"transcript=PF3D7_0524000.1 | gene=PF3D7_0524000 | organism=Plasmodium_falciparum_3D7 | gene_product=karyopherin beta | transcript_product=karyopherin beta | location=Pf3D7_05_v3:998753-1002124(+) | protein_length=1123 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"415.742"	"46"	"46"	"130"	"46"	"1123"	"127.3"	"4.92"	"492.79"	"46"	"0"	"0.990"	"0.883"	"1.062"	"0.594"	"0.190"	"0.111"	"0.099"	"0.078"	"0.035"	"74883.2"	"74117.3"	"66099.1"	"79520.7"	"44455.2"	"14228.2"	"8314.9"	"7406.8"	"5804.4"	"2656.7"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"2593620388943548775"	"False"	"High"	"IsMasterProtein"	"PF3D7_0905400.1-p1"	"transcript=PF3D7_0905400.1 | gene=PF3D7_0905400 | organism=Plasmodium_falciparum_3D7 | gene_product=high molecular weight rhoptry protein 3 | transcript_product=high molecular weight rhoptry protein 3 | location=Pf3D7_09_v3:270740-274789(-) | protein_length=897 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"411.616"	"51"	"39"	"134"	"39"	"897"	"104.8"	"6.67"	"520.67"	"39"	"0"	"1.040"	"0.921"	"1.030"	"0.656"	"0.177"	"0.117"	"0.104"	"0.089"	"0.038"	"69868.8"	"72662.7"	"64369.4"	"71939.5"	"45830.0"	"12354.0"	"8171.0"	"7286.3"	"6232.3"	"2655.3"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"900378609323089650"	"False"	"High"	"IsMasterProtein"	"PF3D7_0708400.1-p1"	"transcript=PF3D7_0708400.1 | gene=PF3D7_0708400 | organism=Plasmodium_falciparum_3D7 | gene_product=heat shock protein 90 | transcript_product=heat shock protein 90 | location=Pf3D7_07_v3:381592-384614(+) | protein_length=745 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"411.319"	"54"	"39"	"187"	"35"	"745"	"86.1"	"5.01"	"629.65"	"39"	"7"	"0.936"	"0.352"	"0.201"	"0.104"	"0.082"	"0.066"	"0.068"	"0.057"	"0.025"	"152422.4"	"142724.1"	"53727.0"	"30672.0"	"15859.4"	"12459.7"	"10035.6"	"10301.2"	"8664.9"	"3771.2"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6468382682587716960"	"False"	"High"	"IsMasterProtein"	"PF3D7_1222300.1-p1"	"transcript=PF3D7_1222300.1 | gene=PF3D7_1222300 | organism=Plasmodium_falciparum_3D7 | gene_product=endoplasmin, putative | transcript_product=endoplasmin, putative | location=Pf3D7_12_v3:883567-886032(-) | protein_length=821 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"407.319"	"55"	"43"	"149"	"43"	"821"	"95.0"	"5.41"	"539.19"	"43"	"0"	"1.007"	"0.878"	"0.929"	"0.094"	"0.107"	"0.060"	"0.063"	"0.057"	"0.024"	"103444.4"	"104185.3"	"90800.1"	"96088.0"	"9674.3"	"11017.1"	"6243.9"	"6554.0"	"5937.3"	"2485.2"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-755199995939546143"	"False"	"High"	"IsMasterProtein"	"PF3D7_0619400.1-p1"	"transcript=PF3D7_0619400.1 | gene=PF3D7_0619400 | organism=Plasmodium_falciparum_3D7 | gene_product=cell division cycle protein 48 homologue, putative | transcript_product=cell division cycle protein 48 homologue, putative | location=Pf3D7_06_v3:815622-818247(-) | protein_length=828 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"405.119"	"61"	"46"	"152"	"40"	"828"	"92.3"	"5.08"	"506.54"	"46"	"6"	"1.014"	"0.901"	"1.087"	"0.906"	"0.768"	"0.271"	"0.234"	"0.182"	"0.101"	"48696.5"	"49362.6"	"43871.3"	"52932.1"	"44124.7"	"37403.2"	"13220.7"	"11390.9"	"8878.4"	"4937.5"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-3862296357660898447"	"False"	"High"	"IsMasterProtein"	"PF3D7_0207700.1-p1"	"transcript=PF3D7_0207700.1 | gene=PF3D7_0207700 | organism=Plasmodium_falciparum_3D7 | gene_product=serine repeat antigen 4 | transcript_product=serine repeat antigen 4 | location=Pf3D7_02_v3:308847-312155(-) | protein_length=962 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"404.447"	"61"	"51"	"175"	"37"	"962"	"108.6"	"5.76"	"626.03"	"51"	"17"	"1.013"	"0.946"	"1.302"	"1.233"	"0.835"	"0.243"	"0.201"	"0.136"	"0.078"	"59273.1"	"60049.1"	"56068.3"	"77180.4"	"73080.3"	"49495.2"	"14409.0"	"11885.0"	"8072.3"	"4651.4"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-2922454221119471925"	"False"	"High"	"IsMasterProtein"	"PF3D7_1451100.1-p1"	"transcript=PF3D7_1451100.1 | gene=PF3D7_1451100 | organism=Plasmodium_falciparum_3D7 | gene_product=elongation factor 2 | transcript_product=elongation factor 2 | location=Pf3D7_14_v3:2090902-2093400(+) | protein_length=832 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"396.425"	"51"	"37"	"188"	"34"	"832"	"93.5"	"6.80"	"590.35"	"37"	"6"	"0.981"	"0.922"	"1.063"	"0.729"	"0.276"	"0.117"	"0.112"	"0.085"	"0.044"	"88769.0"	"87069.2"	"81802.9"	"94383.8"	"64726.8"	"24473.6"	"10407.0"	"9962.5"	"7562.8"	"3872.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-5210656939543017577"	"False"	"High"	"IsMasterProtein"	"PF3D7_1420700.1-p1"	"transcript=PF3D7_1420700.1 | gene=PF3D7_1420700 | organism=Plasmodium_falciparum_3D7 | gene_product=surface protein P113 | transcript_product=surface protein P113 | location=Pf3D7_14_v3:860011-863080(+) | protein_length=969 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"384.417"	"56"	"42"	"112"	"42"	"969"	"112.5"	"4.59"	"433.33"	"42"	"0"	"0.980"	"0.879"	"1.018"	"0.562"	"0.311"	"0.204"	"0.181"	"0.162"	"0.106"	"37402.0"	"36651.8"	"32872.2"	"38092.3"	"21018.4"	"11638.4"	"7643.2"	"6767.4"	"6060.9"	"3977.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-424492597929134254"	"False"	"High"	"IsMasterProtein"	"PF3D7_0302200.1-p1"	"transcript=PF3D7_0302200.1 | gene=PF3D7_0302200 | organism=Plasmodium_falciparum_3D7 | gene_product=cytoadherence linked asexual protein 3.2 | transcript_product=cytoadherence linked asexual protein 3.2 | location=Pf3D7_03_v3:119458-124735(+) | protein_length=1416 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"380.932"	"38"	"52"	"176"	"4"	"1416"	"167.4"	"7.15"	"572.01"	"52"	"0"	"1.054"	"0.857"	"0.987"	"0.646"	"0.180"	"0.126"	"0.128"	"0.125"	"0.067"	"2420.9"	"2550.8"	"2073.8"	"2389.3"	"1564.7"	"436.2"	"303.9"	"309.6"	"302.1"	"162.9"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"8359294533347723129"	"False"	"High"	"IsMasterProtein"	"PF3D7_0207500.1-p1"	"transcript=PF3D7_0207500.1 | gene=PF3D7_0207500 | organism=Plasmodium_falciparum_3D7 | gene_product=serine repeat antigen 6 | transcript_product=serine repeat antigen 6 | location=Pf3D7_02_v3:298897-302564(-) | protein_length=1031 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"380.035"	"57"	"53"	"144"	"51"	"1031"	"118.8"	"6.28"	"505.36"	"53"	"2"	"0.984"	"0.942"	"1.119"	"0.829"	"0.363"	"0.197"	"0.150"	"0.104"	"0.061"	"51212.2"	"50403.5"	"48251.1"	"57284.0"	"42476.8"	"18579.7"	"10072.3"	"7697.4"	"5345.1"	"3132.3"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-2147144816587721055"	"False"	"High"	"IsMasterProtein"	"PF3D7_0511800.1-p1"	"transcript=PF3D7_0511800.1 | gene=PF3D7_0511800 | organism=Plasmodium_falciparum_3D7 | gene_product=inositol-3-phosphate synthase | transcript_product=inositol-3-phosphate synthase | location=Pf3D7_05_v3:520720-522693(-) | protein_length=604 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"367.272"	"59"	"37"	"174"	"37"	"604"	"69.1"	"7.40"	"633.73"	"37"	"0"	"1.015"	"0.975"	"1.157"	"0.963"	"0.858"	"0.694"	"0.580"	"0.522"	"0.295"	"62985.2"	"63904.1"	"61397.4"	"72899.4"	"60660.9"	"54025.4"	"43712.1"	"36552.0"	"32904.2"	"18608.7"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-48075909577931497"	"False"	"High"	"IsMasterProtein"	"PF3D7_0818900.1-p1"	"transcript=PF3D7_0818900.1 | gene=PF3D7_0818900 | organism=Plasmodium_falciparum_3D7 | gene_product=heat shock protein 70 | transcript_product=heat shock protein 70 | location=Pf3D7_08_v3:860384-862417(+) | protein_length=677 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"365.070"	"49"	"34"	"232"	"24"	"677"	"73.9"	"5.67"	"789.56"	"34"	"21"	"0.952"	"0.844"	"0.885"	"0.425"	"0.184"	"0.129"	"0.123"	"0.104"	"0.055"	"107723.9"	"102551.4"	"90919.0"	"95375.0"	"45788.4"	"19817.5"	"13881.1"	"13219.4"	"11236.7"	"5923.9"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
