"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Sequest HT: Sequest HT"	"# Peptides (by Search Engine): Sequest HT"	"# Razor Peptides"	"Abundance Ratio: (127N) / (126)"	"Abundance Ratio: (127C) / (126)"	"Abundance Ratio: (128N) / (126)"	"Abundance Ratio: (128C) / (126)"	"Abundance Ratio: (129N) / (126)"	"Abundance Ratio: (129C) / (126)"	"Abundance Ratio: (130N) / (126)"	"Abundance Ratio: (130C) / (126)"	"Abundance Ratio: (131) / (126)"	"Abundances (Grouped): 126"	"Abundances (Grouped): 127N"	"Abundances (Grouped): 127C"	"Abundances (Grouped): 128N"	"Abundances (Grouped): 128C"	"Abundances (Grouped): 129N"	"Abundances (Grouped): 129C"	"Abundances (Grouped): 130N"	"Abundances (Grouped): 130C"	"Abundances (Grouped): 131"	"Abundances (Grouped) CV [%]: 126"	"Abundances (Grouped) CV [%]: 127N"	"Abundances (Grouped) CV [%]: 127C"	"Abundances (Grouped) CV [%]: 128N"	"Abundances (Grouped) CV [%]: 128C"	"Abundances (Grouped) CV [%]: 129N"	"Abundances (Grouped) CV [%]: 129C"	"Abundances (Grouped) CV [%]: 130N"	"Abundances (Grouped) CV [%]: 130C"	"Abundances (Grouped) CV [%]: 131"	"Found in Sample: [S1] F1: 126, Sample"	"Found in Sample: [S2] F1: 127N, Sample"	"Found in Sample: [S3] F1: 127C, Sample"	"Found in Sample: [S4] F1: 128N, Sample"	"Found in Sample: [S5] F1: 128C, Sample"	"Found in Sample: [S6] F1: 129N, Sample"	"Found in Sample: [S7] F1: 129C, Sample"	"Found in Sample: [S8] F1: 130N, Sample"	"Found in Sample: [S9] F1: 130C, Sample"	"Found in Sample: [S10] F1: 131, Sample"	"# Protein Groups"	"Modifications"
"-3734643807253846802"	"False"	"High"	"IsMasterProtein"	"PF3D7_1357000.1-p1"	"transcript=PF3D7_1357000.1 | gene=PF3D7_1357000 | organism=Plasmodium_falciparum_3D7 | gene_product=elongation factor 1-alpha | transcript_product=elongation factor 1-alpha | location=Pf3D7_13_v3:2265817-2267148(-) | protein_length=443 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"118.380"	"56"	"26"	"68"	"26"	"443"	"48.9"	"9.06"	"205.99"	"26"	"0"	"1.248"	"0.997"	"0.771"	"0.373"	"0.202"	"0.168"	"0.166"	"0.111"	"0.064"	"21747.3"	"27145.5"	"21679.6"	"16773.2"	"8112.6"	"4388.4"	"3661.1"	"3610.9"	"2416.0"	"1401.3"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-7066238491796449517"	"False"	"High"	"IsMasterProtein"	"PF3D7_0929400.1-p1"	"transcript=PF3D7_0929400.1 | gene=PF3D7_0929400 | organism=Plasmodium_falciparum_3D7 | gene_product=high molecular weight rhoptry protein 2 | transcript_product=high molecular weight rhoptry protein 2 | location=Pf3D7_09_v3:1175203-1180762(+) | protein_length=1378 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"116.408"	"22"	"27"	"42"	"27"	"1378"	"162.6"	"8.27"	"135.64"	"27"	"0"	"1.176"	"1.105"	"0.967"	"0.471"	"0.223"	"0.204"	"0.205"	"0.128"	"0.092"	"11328.6"	"13319.9"	"12518.0"	"10956.6"	"5331.2"	"2522.9"	"2307.7"	"2318.5"	"1454.2"	"1037.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"1993219546909811206"	"False"	"High"	"IsMasterProtein"	"PF3D7_0935900.1-p1"	"transcript=PF3D7_0935900.1 | gene=PF3D7_0935900 | organism=Plasmodium_falciparum_3D7 | gene_product=ring-exported protein 1 | transcript_product=ring-exported protein 1 | location=Pf3D7_09_v3:1420483-1422807(-) | protein_length=713 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"114.463"	"44"	"26"	"44"	"26"	"713"	"83.0"	"5.59"	"144.91"	"26"	"0"	"1.182"	"1.052"	"0.767"	"0.394"	"0.355"	"0.276"	"0.270"	"0.215"	"0.225"	"11417.1"	"13499.9"	"12012.4"	"8761.7"	"4493.2"	"4056.2"	"3152.2"	"3079.3"	"2458.2"	"2572.9"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-5298998008602675123"	"False"	"High"	"IsMasterProtein"	"PF3D7_0708800.1-p1"	"transcript=PF3D7_0708800.1 | gene=PF3D7_0708800 | organism=Plasmodium_falciparum_3D7 | gene_product=heat shock protein 110 | transcript_product=heat shock protein 110 | location=Pf3D7_07_v3:395711-398332(+) | protein_length=873 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"110.204"	"34"	"27"	"47"	"27"	"873"	"99.9"	"5.69"	"131.98"	"27"	"0"	"1.135"	"1.181"	"0.839"	"0.246"	"0.210"	"0.190"	"0.196"	"0.131"	"0.087"	"9078.4"	"10302.8"	"10725.3"	"7616.4"	"2231.8"	"1905.2"	"1726.4"	"1782.4"	"1187.1"	"793.1"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-4777132236614452456"	"False"	"High"	"IsMasterProtein"	"PF3D7_0207600.1-p1"	"transcript=PF3D7_0207600.1 | gene=PF3D7_0207600 | organism=Plasmodium_falciparum_3D7 | gene_product=serine repeat antigen 5 | transcript_product=serine repeat antigen 5 | location=Pf3D7_02_v3:303593-307027(-) | protein_length=997 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"103.742"	"26"	"26"	"37"	"26"	"997"	"111.7"	"5.41"	"117.71"	"26"	"0"	"1.180"	"1.252"	"1.076"	"0.741"	"0.596"	"0.329"	"0.262"	"0.175"	"0.138"	"5875.8"	"6933.7"	"7355.1"	"6325.0"	"4352.7"	"3504.9"	"1935.9"	"1542.1"	"1027.9"	"810.8"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-8039983206772864733"	"False"	"High"	"IsMasterProtein"	"PF3D7_1246200.1-p1"	"transcript=PF3D7_1246200.1 | gene=PF3D7_1246200 | organism=Plasmodium_falciparum_3D7 | gene_product=actin I | transcript_product=actin I | location=Pf3D7_12_v3:1920784-1921914(+) | protein_length=376 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"102.749"	"43"	"13"	"36"	"11"	"376"	"41.8"	"5.34"	"112.05"	"13"	"4"	"1.133"	"0.824"	"0.374"	"0.156"	"0.168"	"0.146"	"0.173"	"0.105"	"0.064"	"10348.9"	"11721.0"	"8525.5"	"3869.0"	"1615.7"	"1734.2"	"1508.9"	"1792.5"	"1091.8"	"660.5"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-87546260885384283"	"False"	"High"	"IsMasterProtein"	"PF3D7_0302500.1-p1"	"transcript=PF3D7_0302500.1 | gene=PF3D7_0302500 | organism=Plasmodium_falciparum_3D7 | gene_product=cytoadherence linked asexual protein 3.1 | transcript_product=cytoadherence linked asexual protein 3.1 | location=Pf3D7_03_v3:135418-140660(+) | protein_length=1417 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"99.705"	"24"	"32"	"44"	"32"	"1417"	"167.1"	"7.18"	"127.16"	"32"	"0"	"1.176"	"1.108"	"0.989"	"0.478"	"0.231"	"0.184"	"0.187"	"0.128"	"0.071"	"10263.5"	"12073.7"	"11367.5"	"10152.5"	"4906.1"	"2369.4"	"1892.4"	"1914.3"	"1314.6"	"725.7"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"3783908223942957305"	"False"	"High"	"IsMasterProtein"	"PF3D7_1311800.1-p1"	"transcript=PF3D7_1311800.1 | gene=PF3D7_1311800 | organism=Plasmodium_falciparum_3D7 | gene_product=M1-family alanyl aminopeptidase | transcript_product=M1-family alanyl aminopeptidase | location=Pf3D7_13_v3:501790-505047(+) | protein_length=1085 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"99.572"	"26"	"26"	"36"	"26"	"1085"	"126.0"	"7.56"	"125.46"	"26"	"0"	"1.167"	"1.211"	"0.986"	"0.732"	"0.373"	"0.211"	"0.200"	"0.135"	"0.086"	"10131.6"	"11826.7"	"12268.6"	"9984.8"	"7420.6"	"3775.5"	"2142.8"	"2022.7"	"1365.5"	"870.8"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6164063770516847304"	"False"	"High"	"IsMasterProtein"	"PF3D7_1324900.1-p1"	"transcript=PF3D7_1324900.1 | gene=PF3D7_1324900 | organism=Plasmodium_falciparum_3D7 | gene_product=L-lactate dehydrogenase | transcript_product=L-lactate dehydrogenase | location=Pf3D7_13_v3:1041157-1042107(+) | protein_length=316 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"98.265"	"42"	"11"	"40"	"11"	"316"	"34.1"	"7.55"	"122.23"	"11"	"0"	"1.198"	"1.223"	"0.819"	"0.195"	"0.215"	"0.180"	"0.183"	"0.135"	"0.073"	"9146.6"	"10961.4"	"11186.0"	"7491.2"	"1783.3"	"1965.1"	"1650.8"	"1678.1"	"1230.9"	"667.7"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"7900279068075717963"	"False"	"High"	"IsMasterProtein"	"PF3D7_0501400.1-p1"	"transcript=PF3D7_0501400.1 | gene=PF3D7_0501400 | organism=Plasmodium_falciparum_3D7 | gene_product=interspersed repeat antigen | transcript_product=interspersed repeat antigen | location=Pf3D7_05_v3:74509-79842(+) | protein_length=1720 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"97.657"	"15"	"14"	"31"	"14"	"1720"	"189.4"	"4.50"	"101.59"	"14"	"0"	"1.165"	"1.193"	"1.001"	"0.673"	"0.651"	"0.652"	"0.599"	"0.461"	"0.483"	"3790.4"	"4415.4"	"4521.2"	"3794.4"	"2551.9"	"2466.4"	"2473.0"	"2271.0"	"1747.9"	"1832.4"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-755199995939546143"	"False"	"High"	"IsMasterProtein"	"PF3D7_0619400.1-p1"	"transcript=PF3D7_0619400.1 | gene=PF3D7_0619400 | organism=Plasmodium_falciparum_3D7 | gene_product=cell division cycle protein 48 homologue, putative | transcript_product=cell division cycle protein 48 homologue, putative | location=Pf3D7_06_v3:815622-818247(-) | protein_length=828 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"96.699"	"25"	"19"	"32"	"18"	"828"	"92.3"	"5.08"	"104.97"	"19"	"0"	"1.199"	"1.033"	"0.983"	"0.809"	"0.742"	"0.364"	"0.350"	"0.246"	"0.158"	"3714.4"	"4455.4"	"3837.2"	"3649.6"	"3004.1"	"2755.6"	"1350.3"	"1299.2"	"913.6"	"588.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-7408848893092257313"	"False"	"High"	"IsMasterProtein"	"PF3D7_1108600.1-p1"	"transcript=PF3D7_1108600.1 | gene=PF3D7_1108600 | organism=Plasmodium_falciparum_3D7 | gene_product=endoplasmic reticulum-resident calcium binding protein | transcript_product=endoplasmic reticulum-resident calcium binding protein | location=Pf3D7_11_v3:369675-370706(-) | protein_length=343 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"95.065"	"55"	"18"	"38"	"18"	"343"	"39.4"	"4.67"	"130.10"	"18"	"0"	"1.045"	"1.143"	"0.869"	"0.638"	"0.912"	"1.085"	"1.396"	"1.250"	"1.390"	"5513.8"	"5760.1"	"6304.6"	"4789.6"	"3518.2"	"5030.9"	"5982.5"	"7698.6"	"6892.5"	"7666.9"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-3611079397800357936"	"False"	"High"	"IsMasterProtein"	"PF3D7_0608800.1-p1"	"transcript=PF3D7_0608800.1 | gene=PF3D7_0608800 | organism=Plasmodium_falciparum_3D7 | gene_product=ornithine aminotransferase | transcript_product=ornithine aminotransferase | location=Pf3D7_06_v3:362635-363879(+) | protein_length=414 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"91.997"	"43"	"18"	"34"	"18"	"414"	"46.0"	"6.89"	"114.68"	"18"	"0"	"1.187"	"1.102"	"0.689"	"0.301"	"0.168"	"0.127"	"0.118"	"0.084"	"0.051"	"10773.9"	"12788.7"	"11876.7"	"7426.3"	"3243.7"	"1807.1"	"1365.9"	"1270.5"	"902.5"	"544.7"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"3869938119336393577"	"False"	"High"	"IsMasterProtein"	"PF3D7_1120100.1-p1"	"transcript=PF3D7_1120100.1 | gene=PF3D7_1120100 | organism=Plasmodium_falciparum_3D7 | gene_product=phosphoglycerate mutase, putative | transcript_product=phosphoglycerate mutase, putative | location=Pf3D7_11_v3:761695-762818(+) | protein_length=250 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"89.663"	"55"	"16"	"69"	"16"	"250"	"28.8"	"8.28"	"186.78"	"16"	"0"	"1.201"	"1.221"	"1.038"	"0.929"	"1.146"	"1.165"	"1.254"	"0.950"	"0.825"	"9175.4"	"11023.5"	"11198.8"	"9525.6"	"8520.5"	"10510.7"	"10690.3"	"11504.3"	"8713.0"	"7566.2"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"3308862849823866769"	"False"	"High"	"IsMasterProtein"	"PF3D7_1343000.1-p1"	"transcript=PF3D7_1343000.1 | gene=PF3D7_1343000 | organism=Plasmodium_falciparum_3D7 | gene_product=phosphoethanolamine N-methyltransferase | transcript_product=phosphoethanolamine N-methyltransferase | location=Pf3D7_13_v3:1696894-1698113(+) | protein_length=266 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"89.088"	"52"	"11"	"28"	"10"	"266"	"31.0"	"5.60"	"97.80"	"11"	"1"	"1.212"	"1.058"	"0.555"	"0.140"	"0.145"	"0.124"	"0.131"	"0.088"	"0.048"	"7574.7"	"9180.3"	"8014.2"	"4201.0"	"1062.1"	"1096.6"	"936.8"	"991.8"	"670.0"	"363.7"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"4988982149283948022"	"False"	"High"	"IsMasterProtein"	"PF3D7_1115800.1-p1"	"transcript=PF3D7_1115800.1 | gene=PF3D7_1115800 | organism=Plasmodium_falciparum_3D7 | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=Pf3D7_11_v3:596289-597203(-) | protein_length=304 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"89.030"	"44"	"15"	"53"	"15"	"304"	"33.9"	"9.99"	"154.51"	"15"	"0"	"1.182"	"1.208"	"1.090"	"0.869"	"1.179"	"1.208"	"1.335"	"1.024"	"1.086"	"3962.4"	"4683.2"	"4785.7"	"4319.8"	"3441.4"	"4671.7"	"4786.8"	"5289.8"	"4056.5"	"4301.3"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
